cycle,accuracy_per_class,precision_per_class,recall_per_class,f1_score_per_class,sensitivity_per_class,specificity_per_class,confusion_matrix,oracle_label,ground_truth_label
0,"['0.7520', '0.3814', '0.6825', '0.7446']","['0.0000', '0.2807', '0.2778', '0.0000']","['0.0000', '0.9441', '0.1795', '0.0000']","['0.0000', '0.4327', '0.2181', '0.0000']","['0.0000', '0.9441', '0.1795', '0.0000']","['1.0000', '0.1939', '0.8472', '1.0000']","[[0, 1879, 502, 0], [0, 2265, 134, 0], [0, 1943, 425, 0], [0, 1983, 469, 0]]",-1,-1
1,"['0.7569', '0.5806', '0.6279', '0.7460']","['0.5194', '0.3444', '0.3009', '0.5500']","['0.2638', '0.7503', '0.3843', '0.0314']","['0.3499', '0.4721', '0.3375', '0.0594']","['0.2638', '0.7503', '0.3843', '0.0314']","['0.9195', '0.5241', '0.7077', '0.9912']","[[628, 1079, 670, 4], [195, 1800, 379, 25], [224, 1200, 910, 34], [162, 1148, 1065, 77]]",2,2
2,"['0.6982', '0.6703', '0.6603', '0.7420']","['0.4219', '0.3877', '0.3129', '0.4749']","['0.5855', '0.5511', '0.3155', '0.0967']","['0.4904', '0.4552', '0.3142', '0.1606']","['0.5855', '0.5511', '0.3155', '0.0967']","['0.7354', '0.7100', '0.7732', '0.9633']","[[1394, 588, 359, 40], [681, 1322, 320, 76], [696, 779, 747, 146], [533, 721, 961, 237]]",3,3
3,"['0.7093', '0.7053', '0.6681', '0.7327']","['0.4390', '0.4234', '0.3349', '0.4401']","['0.6199', '0.4956', '0.3505', '0.1709']","['0.5140', '0.4567', '0.3426', '0.2462']","['0.6199', '0.4956', '0.3505', '0.1709']","['0.7387', '0.7752', '0.7721', '0.9254']","[[1476, 515, 325, 65], [691, 1189, 340, 179], [675, 574, 830, 289], [520, 530, 983, 419]]",3,3
4,"['0.7354', '0.7319', '0.6844', '0.7058']","['0.4750', '0.4615', '0.3510', '0.4036']","['0.6333', '0.4373', '0.3294', '0.3177']","['0.5428', '0.4491', '0.3399', '0.3555']","['0.6333', '0.4373', '0.3294', '0.3177']","['0.7691', '0.8300', '0.8006', '0.8390']","[[1508, 432, 296, 145], [683, 1049, 295, 372], [556, 398, 780, 634], [428, 394, 851, 779]]",3,3
5,"['0.7706', '0.7500', '0.6873', '0.6721']","['0.5335', '0.4997', '0.3260', '0.3910']","['0.5981', '0.3993', '0.2508', '0.5090']","['0.5640', '0.4439', '0.2835', '0.4422']","['0.5981', '0.3993', '0.2508', '0.5090']","['0.8275', '0.8668', '0.8302', '0.7280']","[[1424, 412, 300, 245], [549, 958, 273, 619], [431, 263, 594, 1080], [265, 284, 655, 1248]]",3,3
6,"['0.7526', '0.7482', '0.7055', '0.6684']","['0.5010', '0.4948', '0.3271', '0.3922']","['0.6640', '0.3564', '0.1833', '0.5420']","['0.5711', '0.4143', '0.2349', '0.4551']","['0.6640', '0.3564', '0.1833', '0.5420']","['0.7818', '0.8788', '0.8765', '0.7118']","[[1581, 333, 207, 260], [711, 855, 190, 643], [517, 260, 434, 1157], [347, 280, 496, 1329]]",3,3
7,"['0.7634', '0.7512', '0.7076', '0.6635']","['0.5183', '0.5032', '0.3122', '0.3946']","['0.6539', '0.3643', '0.1541', '0.5938']","['0.5783', '0.4226', '0.2064', '0.4741']","['0.6539', '0.3643', '0.1541', '0.5938']","['0.7996', '0.8802', '0.8888', '0.6875']","[[1557, 348, 202, 274], [660, 874, 170, 695], [488, 250, 365, 1265], [299, 265, 432, 1456]]",2,2
8,"['0.7667', '0.7519', '0.7102', '0.6671']","['0.5236', '0.5049', '0.3168', '0.4004']","['0.6560', '0.3685', '0.1512', '0.6101']","['0.5824', '0.4260', '0.2047', '0.4835']","['0.6560', '0.3685', '0.1512', '0.6101']","['0.8032', '0.8796', '0.8933', '0.6866']","[[1562, 343, 205, 271], [665, 884, 164, 686], [473, 254, 358, 1283], [283, 270, 403, 1496]]",3,3
9,"['0.7730', '0.7530', '0.7141', '0.6643']","['0.5353', '0.5079', '0.3203', '0.4014']","['0.6434', '0.3768', '0.1419', '0.6399']","['0.5844', '0.4326', '0.1967', '0.4933']","['0.6434', '0.3768', '0.1419', '0.6399']","['0.8158', '0.8784', '0.9014', '0.6726']","[[1532, 357, 202, 290], [636, 904, 145, 714], [445, 251, 336, 1336], [249, 268, 366, 1569]]",1,1
