cycle,accuracy_per_class,precision_per_class,recall_per_class,f1_score_per_class,sensitivity_per_class,specificity_per_class,confusion_matrix,oracle_label,ground_truth_label,oracle_confusion_matrix,oracle_iterations,training_loss
0,"['0.0000', '1.0000', '0.0000', '0.0000', '0.2114', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000']","['0.0000', '0.1187', '0.0000', '0.0000', '0.1339', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000']","['0.0000', '1.0000', '0.0000', '0.0000', '0.2114', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000']","['0.0000', '0.2123', '0.0000', '0.0000', '0.1640', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000']","['0.0000', '1.0000', '0.0000', '0.0000', '0.2114', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000']","['1.0000', '0.1754', '1.0000', '1.0000', '0.8481', '1.0000', '1.0000', '1.0000', '1.0000', '1.0000']","[[0, 682, 0, 0, 18, 0, 0, 0, 0, 0], [0, 700, 0, 0, 0, 0, 0, 0, 0, 0], [0, 550, 0, 0, 150, 0, 0, 0, 0, 0], [0, 700, 0, 0, 0, 0, 0, 0, 0, 0], [0, 552, 0, 0, 148, 0, 0, 0, 0, 0], [0, 654, 0, 0, 46, 0, 0, 0, 0, 0], [0, 621, 0, 0, 79, 0, 0, 0, 0, 0], [0, 683, 0, 0, 17, 0, 0, 0, 0, 0], [0, 313, 0, 0, 387, 0, 0, 0, 0, 0], [0, 440, 0, 0, 260, 0, 0, 0, 0, 0]]",-1,-1,-1,-1,2.298903465270996
1,"['0.0000', '0.9971', '0.0000', '0.0000', '0.4786', '0.0000', '0.0000', '0.0000', '0.0057', '0.0000']","['0.0000', '0.1306', '0.0000', '0.0000', '0.2027', '0.0000', '0.0000', '0.0000', '1.0000', '0.0000']","['0.0000', '0.9971', '0.0000', '0.0000', '0.4786', '0.0000', '0.0000', '0.0000', '0.0057', '0.0000']","['0.0000', '0.2310', '0.0000', '0.0000', '0.2847', '0.0000', '0.0000', '0.0000', '0.0114', '0.0000']","['0.0000', '0.9971', '0.0000', '0.0000', '0.4786', '0.0000', '0.0000', '0.0000', '0.0057', '0.0000']","['1.0000', '0.2627', '1.0000', '1.0000', '0.7908', '1.0000', '1.0000', '1.0000', '1.0000', '1.0000']","[[0, 644, 0, 0, 56, 0, 0, 0, 0, 0], [0, 698, 0, 0, 2, 0, 0, 0, 0, 0], [0, 397, 0, 0, 303, 0, 0, 0, 0, 0], [0, 691, 0, 0, 9, 0, 0, 0, 0, 0], [0, 365, 0, 0, 335, 0, 0, 0, 0, 0], [0, 677, 0, 0, 23, 0, 0, 0, 0, 0], [0, 535, 0, 0, 165, 0, 0, 0, 0, 0], [0, 684, 0, 0, 16, 0, 0, 0, 0, 0], [0, 245, 0, 0, 451, 0, 0, 0, 4, 0], [0, 407, 0, 0, 293, 0, 0, 0, 0, 0]]","[8, 8, 8, 8, 8, 9, 8, 8, 8, 8, 8, 8, 8, 9, 8, 8]","[8, 8, 8, 8, 8, 9, 8, 8, 8, 8, 8, 8, 8, 9, 8, 8]","[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",0,2.2925753593444824
2,"['0.0000', '0.9886', '0.0000', '0.0000', '0.5700', '0.0000', '0.0000', '0.0000', '0.5571', '0.0000']","['0.0000', '0.1652', '0.0000', '0.0000', '0.2554', '0.0000', '0.0000', '0.0000', '0.3125', '0.0000']","['0.0000', '0.9886', '0.0000', '0.0000', '0.5700', '0.0000', '0.0000', '0.0000', '0.5571', '0.0000']","['0.0000', '0.2830', '0.0000', '0.0000', '0.3528', '0.0000', '0.0000', '0.0000', '0.4004', '0.0000']","['0.0000', '0.9886', '0.0000', '0.0000', '0.5700', '0.0000', '0.0000', '0.0000', '0.5571', '0.0000']","['1.0000', '0.4448', '1.0000', '1.0000', '0.8154', '1.0000', '1.0000', '1.0000', '0.8638', '1.0000']","[[0, 513, 0, 0, 175, 0, 0, 0, 12, 0], [0, 692, 0, 0, 6, 0, 0, 0, 2, 0], [0, 271, 0, 0, 316, 0, 0, 0, 113, 0], [0, 645, 0, 0, 55, 0, 0, 0, 0, 0], [0, 200, 0, 0, 399, 0, 0, 0, 101, 0], [0, 636, 0, 0, 17, 0, 0, 0, 47, 0], [0, 431, 0, 0, 239, 0, 0, 0, 30, 0], [0, 564, 0, 0, 5, 0, 0, 0, 131, 0], [0, 112, 0, 0, 198, 0, 0, 0, 390, 0], [0, 126, 0, 0, 152, 0, 0, 0, 422, 0]]","[8, 8, 8, 8, 8, 8, 0, 9, 8, 7, 9, 8, 8, 9, 8, 8]","[8, 8, 8, 8, 8, 8, 0, 9, 8, 7, 9, 8, 8, 9, 8, 8]","[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",0,2.280919075012207
3,"['0.0000', '0.9771', '0.0000', '0.0000', '0.0857', '0.0229', '0.0000', '0.0000', '0.9271', '0.0000']","['0.0000', '0.2053', '0.0000', '0.0000', '0.2353', '1.0000', '0.0000', '0.0000', '0.1911', '0.0000']","['0.0000', '0.9771', '0.0000', '0.0000', '0.0857', '0.0229', '0.0000', '0.0000', '0.9271', '0.0000']","['0.0000', '0.3393', '0.0000', '0.0000', '0.1257', '0.0447', '0.0000', '0.0000', '0.3168', '0.0000']","['0.0000', '0.9771', '0.0000', '0.0000', '0.0857', '0.0229', '0.0000', '0.0000', '0.9271', '0.0000']","['1.0000', '0.5797', '1.0000', '1.0000', '0.9690', '1.0000', '1.0000', '1.0000', '0.5638', '1.0000']","[[0, 499, 0, 0, 27, 0, 0, 0, 174, 0], [0, 684, 0, 0, 2, 0, 0, 0, 14, 0], [0, 267, 0, 0, 95, 0, 0, 0, 338, 0], [0, 620, 0, 0, 8, 0, 0, 0, 72, 0], [0, 173, 0, 0, 60, 0, 0, 0, 467, 0], [0, 390, 0, 0, 0, 16, 0, 0, 294, 0], [0, 429, 0, 0, 55, 0, 0, 0, 216, 0], [0, 181, 0, 0, 0, 0, 0, 0, 519, 0], [0, 43, 0, 0, 8, 0, 0, 0, 649, 0], [0, 46, 0, 0, 0, 0, 0, 0, 654, 0]]","[9, 7, 9, 9, 9, 7, 7, 7, 7, 9, 9, 9, 9, 9, 9, 9]","[9, 7, 9, 9, 9, 7, 7, 7, 7, 9, 9, 9, 9, 9, 9, 9]","[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",0,2.2711429595947266
4,"['0.0000', '0.9600', '0.0000', '0.0000', '0.0043', '0.5643', '0.0000', '0.0000', '0.9700', '0.0000']","['0.0000', '0.2846', '0.0000', '0.0000', '0.1071', '0.7510', '0.0000', '0.0000', '0.1662', '0.0000']","['0.0000', '0.9600', '0.0000', '0.0000', '0.0043', '0.5643', '0.0000', '0.0000', '0.9700', '0.0000']","['0.0000', '0.4391', '0.0000', '0.0000', '0.0082', '0.6444', '0.0000', '0.0000', '0.2838', '0.0000']","['0.0000', '0.9600', '0.0000', '0.0000', '0.0043', '0.5643', '0.0000', '0.0000', '0.9700', '0.0000']","['1.0000', '0.7319', '1.0000', '1.0000', '0.9960', '0.9792', '1.0000', '1.0000', '0.4594', '1.0000']","[[0, 379, 0, 0, 1, 2, 0, 0, 318, 0], [0, 672, 0, 0, 0, 0, 0, 0, 28, 0], [0, 210, 0, 0, 14, 2, 0, 0, 474, 0], [0, 555, 0, 0, 1, 0, 0, 0, 144, 0], [0, 131, 0, 0, 3, 0, 0, 0, 566, 0], [0, 29, 0, 0, 0, 395, 0, 0, 276, 0], [0, 352, 0, 0, 8, 3, 0, 0, 337, 0], [0, 0, 0, 0, 0, 112, 0, 0, 588, 0], [0, 18, 0, 0, 1, 2, 0, 0, 679, 0], [0, 15, 0, 0, 0, 10, 0, 0, 675, 0]]","[9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 5, 9, 9, 9, 9]","[9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 5, 9, 9, 9, 9]","[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",0,2.2481606006622314
5,"['0.0000', '0.9429', '0.0000', '0.0000', '0.0000', '0.8157', '0.0000', '0.0000', '0.9571', '0.1029']","['0.0000', '0.3448', '0.0000', '0.0000', '0.0000', '0.5080', '0.0000', '0.0000', '0.1724', '0.9730']","['0.0000', '0.9429', '0.0000', '0.0000', '0.0000', '0.8157', '0.0000', '0.0000', '0.9571', '0.1029']","['0.0000', '0.5050', '0.0000', '0.0000', '0.0000', '0.6261', '0.0000', '0.0000', '0.2922', '0.1860']","['0.0000', '0.9429', '0.0000', '0.0000', '0.0000', '0.8157', '0.0000', '0.0000', '0.9571', '0.1029']","['1.0000', '0.8010', '1.0000', '1.0000', '0.9997', '0.9122', '1.0000', '1.0000', '0.4895', '0.9997']","[[0, 294, 0, 0, 0, 39, 0, 0, 367, 0], [0, 660, 0, 0, 0, 4, 0, 0, 36, 0], [0, 120, 0, 0, 1, 41, 0, 0, 538, 0], [0, 513, 0, 0, 0, 11, 0, 0, 176, 0], [0, 85, 0, 0, 0, 18, 0, 0, 597, 0], [0, 3, 0, 0, 0, 571, 0, 0, 126, 0], [0, 232, 0, 0, 0, 84, 0, 0, 384, 0], [0, 0, 0, 0, 0, 293, 0, 0, 405, 2], [0, 2, 0, 0, 1, 27, 0, 0, 670, 0], [0, 5, 0, 0, 0, 36, 0, 0, 587, 72]]","[9, 5, 9, 9, 5, 9, 5, 9, 9, 9, 9, 9, 9, 9, 9, 9]","[9, 5, 9, 9, 5, 9, 5, 9, 9, 9, 9, 9, 9, 9, 9, 9]","[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",0,2.2309656143188477
6,"['0.0000', '0.8814', '0.0000', '0.0000', '0.0000', '0.7743', '0.0000', '0.0000', '0.9243', '0.5586']","['0.0000', '0.4632', '0.0000', '0.0000', '0.0000', '0.4234', '0.0000', '0.0000', '0.1677', '0.7363']","['0.0000', '0.8814', '0.0000', '0.0000', '0.0000', '0.7743', '0.0000', '0.0000', '0.9243', '0.5586']","['0.0000', '0.6073', '0.0000', '0.0000', '0.0000', '0.5475', '0.0000', '0.0000', '0.2840', '0.6353']","['0.0000', '0.8814', '0.0000', '0.0000', '0.0000', '0.7743', '0.0000', '0.0000', '0.9243', '0.5586']","['1.0000', '0.8865', '1.0000', '1.0000', '1.0000', '0.8829', '1.0000', '1.0000', '0.4905', '0.9778']","[[0, 183, 0, 0, 0, 80, 0, 0, 432, 5], [0, 617, 0, 0, 0, 20, 0, 0, 63, 0], [0, 28, 0, 0, 0, 74, 0, 0, 598, 0], [0, 354, 0, 0, 0, 53, 0, 0, 274, 19], [0, 37, 0, 0, 0, 39, 0, 0, 623, 1], [0, 0, 0, 0, 0, 542, 0, 0, 97, 61], [0, 113, 0, 0, 0, 122, 0, 0, 462, 3], [0, 0, 0, 0, 0, 299, 0, 0, 362, 39], [0, 0, 0, 0, 0, 41, 0, 0, 647, 12], [0, 0, 0, 0, 0, 10, 0, 0, 299, 391]]","[2, 9, 2, 9, 2, 6, 5, 6, 9, 9, 9, 2, 9, 2, 8, 2]","[2, 9, 2, 9, 2, 6, 5, 6, 9, 9, 9, 2, 9, 2, 8, 2]","[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",0,2.188297748565674
7,"['0.0000', '0.6371', '0.0000', '0.0000', '0.0000', '0.6957', '0.0000', '0.0000', '0.9043', '0.6343']","['0.0000', '0.7102', '0.0000', '0.0000', '0.0000', '0.3659', '0.0000', '0.0000', '0.1555', '0.4577']","['0.0000', '0.6371', '0.0000', '0.0000', '0.0000', '0.6957', '0.0000', '0.0000', '0.9043', '0.6343']","['0.0000', '0.6717', '0.0000', '0.0000', '0.0000', '0.4796', '0.0000', '0.0000', '0.2654', '0.5317']","['0.0000', '0.6371', '0.0000', '0.0000', '0.0000', '0.6957', '0.0000', '0.0000', '0.9043', '0.6343']","['1.0000', '0.9711', '1.0000', '1.0000', '1.0000', '0.8660', '1.0000', '1.0000', '0.4543', '0.9165']","[[0, 75, 0, 0, 0, 112, 0, 0, 496, 17], [0, 446, 0, 0, 0, 83, 0, 0, 124, 47], [0, 0, 0, 0, 0, 88, 0, 0, 612, 0], [0, 72, 0, 0, 0, 70, 0, 0, 330, 228], [0, 4, 0, 0, 0, 43, 0, 0, 644, 9], [0, 0, 0, 0, 0, 487, 0, 0, 97, 116], [0, 31, 0, 0, 0, 148, 0, 0, 512, 9], [0, 0, 0, 0, 0, 257, 0, 0, 372, 71], [0, 0, 0, 0, 0, 38, 0, 0, 633, 29], [0, 0, 0, 0, 0, 5, 0, 0, 251, 444]]","[8, 8, 2, 4, 2, 2, 2, 6, 2, 2, 0, 3, 0, 4, 6, 4]","[8, 8, 2, 4, 2, 2, 2, 6, 2, 2, 0, 3, 0, 4, 6, 4]","[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",0,2.1563204526901245
8,"['0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.7329', '0.9629']","['0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.1881', '0.1580']","['0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.7329', '0.9629']","['0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.2994', '0.2714']","['0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.7329', '0.9629']","['1.0000', '0.9997', '1.0000', '1.0000', '1.0000', '0.9994', '1.0000', '1.0000', '0.6486', '0.4297']","[[0, 2, 0, 0, 0, 1, 0, 0, 402, 295], [0, 0, 0, 0, 0, 0, 0, 0, 39, 661], [0, 0, 0, 0, 0, 1, 0, 0, 519, 180], [0, 0, 0, 0, 0, 0, 0, 0, 147, 553], [0, 0, 0, 0, 0, 0, 0, 0, 581, 119], [0, 0, 0, 0, 0, 0, 0, 0, 16, 684], [0, 0, 0, 0, 0, 2, 0, 0, 391, 307], [0, 0, 0, 0, 0, 0, 0, 0, 93, 607], [0, 0, 0, 0, 0, 0, 0, 0, 513, 187], [0, 0, 0, 0, 0, 0, 0, 0, 26, 674]]","[2, 4, 6, 6, 6, 4, 6, 4, 4, 3, 6, 6, 6, 6, 6, 2]","[2, 4, 6, 6, 6, 4, 6, 4, 4, 3, 6, 6, 6, 6, 6, 2]","[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",0,2.1652082204818726
9,"['0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.7057', '0.9771']","['0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.1911', '0.1549']","['0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.7057', '0.9771']","['0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.3008', '0.2674']","['0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.7057', '0.9771']","['1.0000', '1.0000', '1.0000', '1.0000', '1.0000', '1.0000', '1.0000', '1.0000', '0.6681', '0.4078']","[[0, 0, 0, 0, 0, 0, 0, 0, 389, 311], [0, 0, 0, 0, 0, 0, 0, 0, 36, 664], [0, 0, 0, 0, 0, 0, 0, 0, 492, 208], [0, 0, 0, 0, 0, 0, 0, 0, 145, 555], [0, 0, 0, 0, 0, 0, 0, 0, 575, 125], [0, 0, 0, 0, 0, 0, 0, 0, 9, 691], [0, 0, 0, 0, 0, 0, 0, 0, 376, 324], [0, 0, 0, 0, 0, 0, 0, 0, 53, 647], [0, 0, 0, 0, 0, 0, 0, 0, 494, 206], [0, 0, 0, 0, 0, 0, 0, 0, 16, 684]]","[6, 6, 0, 6, 0, 0, 0, 6, 0, 0, 2, 2, 0, 0, 2, 3]","[6, 6, 0, 6, 0, 0, 0, 6, 0, 0, 2, 2, 0, 0, 2, 3]","[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",0,2.0707980394363403
