cycle,accuracy_per_class,precision_per_class,recall_per_class,f1_score_per_class,sensitivity_per_class,specificity_per_class,confusion_matrix,oracle_label,ground_truth_label,oracle_confusion_matrix,oracle_iterations
0,"['0.9590', '0.9497', '0.6073', '0.7942', '0.7927', '0.5341', '0.9478', '0.9097', '0.5206', '0.6802']","['0.7613', '0.8585', '0.9029', '0.7640', '0.5907', '0.8106', '0.8133', '0.7868', '0.9098', '0.6656']","['0.9590', '0.9497', '0.6073', '0.7942', '0.7927', '0.5341', '0.9478', '0.9097', '0.5206', '0.6802']","['0.8488', '0.9018', '0.7262', '0.7788', '0.6770', '0.6439', '0.8754', '0.8438', '0.6622', '0.6728']","['0.9590', '0.9497', '0.6073', '0.7942', '0.7927', '0.5341', '0.9478', '0.9097', '0.5206', '0.6802']","['0.9675', '0.9823', '0.9928', '0.9723', '0.9394', '0.9862', '0.9755', '0.9726', '0.9943', '0.9616']","[[2621, 7, 22, 21, 18, 11, 14, 7, 11, 1], [6, 2699, 6, 4, 25, 11, 12, 40, 36, 3], [393, 28, 1684, 144, 160, 4, 302, 37, 19, 2], [145, 21, 33, 2257, 46, 63, 12, 87, 35, 143], [9, 17, 46, 0, 2207, 0, 63, 13, 0, 429], [177, 52, 19, 368, 348, 1489, 185, 45, 30, 75], [53, 6, 31, 4, 26, 20, 2688, 0, 8, 0], [2, 139, 4, 0, 31, 0, 0, 2550, 2, 75], [35, 117, 16, 140, 480, 233, 28, 42, 1443, 238], [2, 58, 4, 16, 395, 6, 1, 420, 2, 1923]]",-1,-1,-1,-1
1,"['0.9740', '0.9518', '0.8626', '0.8431', '0.7963', '0.7966', '0.9669', '0.9383', '0.7410', '0.8475']","['0.8682', '0.9432', '0.9347', '0.8897', '0.8288', '0.8306', '0.9076', '0.8808', '0.9261', '0.7395']","['0.9740', '0.9518', '0.8626', '0.8431', '0.7963', '0.7966', '0.9669', '0.9383', '0.7410', '0.8475']","['0.9181', '0.9475', '0.8972', '0.8658', '0.8122', '0.8133', '0.9363', '0.9086', '0.8232', '0.7898']","['0.9740', '0.9518', '0.8626', '0.8431', '0.7963', '0.7966', '0.9669', '0.9383', '0.7410', '0.8475']","['0.9840', '0.9935', '0.9934', '0.9882', '0.9818', '0.9820', '0.9889', '0.9859', '0.9935', '0.9665']","[[2662, 7, 2, 4, 11, 17, 15, 2, 12, 1], [1, 2705, 8, 6, 6, 23, 9, 42, 42, 0], [100, 12, 2392, 50, 75, 9, 103, 22, 9, 1], [75, 10, 49, 2396, 15, 149, 12, 40, 42, 54], [7, 8, 19, 1, 2217, 5, 65, 5, 8, 449], [150, 9, 14, 145, 87, 2221, 67, 9, 38, 48], [33, 7, 22, 1, 12, 16, 2742, 0, 3, 0], [3, 27, 8, 2, 18, 3, 0, 2630, 4, 108], [30, 70, 44, 72, 73, 214, 8, 24, 2054, 183], [5, 13, 1, 16, 161, 17, 0, 212, 6, 2396]]","[5, 0, 0, 5, 0, 5, 8, 0, 5, 5, 8, 8, 0, 5, 5, 5]","[5, 8, 0, 5, 0, 5, 8, 0, 5, 5, 8, 8, 8, 5, 5, 5]","[[3. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 8. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [2. 0. 0. 0. 0. 0. 0. 0. 3. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",16
2,"['0.9791', '0.9504', '0.9232', '0.8881', '0.8531', '0.7787', '0.9799', '0.9565', '0.8535', '0.8429']","['0.9127', '0.9578', '0.9467', '0.8810', '0.8706', '0.9080', '0.9103', '0.8851', '0.9044', '0.8326']","['0.9791', '0.9504', '0.9232', '0.8881', '0.8531', '0.7787', '0.9799', '0.9565', '0.8535', '0.8429']","['0.9447', '0.9541', '0.9348', '0.8845', '0.8618', '0.8384', '0.9438', '0.9194', '0.8782', '0.8378']","['0.9791', '0.9504', '0.9232', '0.8881', '0.8531', '0.7787', '0.9799', '0.9565', '0.8535', '0.8429']","['0.9899', '0.9953', '0.9943', '0.9864', '0.9860', '0.9913', '0.9891', '0.9862', '0.9901', '0.9810']","[[2676, 3, 3, 2, 11, 7, 16, 4, 10, 1], [7, 2701, 12, 7, 2, 18, 12, 33, 50, 0], [35, 8, 2560, 34, 60, 3, 49, 14, 8, 2], [37, 6, 54, 2524, 5, 83, 23, 48, 42, 20], [4, 8, 5, 2, 2375, 4, 72, 5, 21, 288], [113, 6, 18, 191, 73, 2171, 83, 8, 87, 38], [20, 2, 7, 0, 9, 10, 2779, 0, 9, 0], [3, 22, 10, 1, 9, 0, 1, 2681, 8, 68], [35, 49, 33, 79, 26, 84, 18, 20, 2366, 62], [2, 15, 2, 25, 158, 11, 0, 216, 15, 2383]]","[0, 0, 6, 5, 5, 6, 5, 0, 6, 2, 0, 2, 0, 0, 2, 0]","[0, 0, 6, 8, 8, 6, 5, 0, 9, 2, 0, 2, 0, 8, 2, 8]","[[8. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 3. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 9. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 2. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [4. 0. 0. 0. 0. 2. 0. 0. 3. 0.]
 [0. 0. 0. 0. 0. 0. 1. 0. 0. 0.]]",32
3,"['0.9854', '0.9599', '0.9340', '0.8948', '0.8818', '0.8759', '0.9728', '0.9458', '0.8377', '0.8865']","['0.9223', '0.9660', '0.9610', '0.9024', '0.8931', '0.8784', '0.9563', '0.9260', '0.9516', '0.8282']","['0.9854', '0.9599', '0.9340', '0.8948', '0.8818', '0.8759', '0.9728', '0.9458', '0.8377', '0.8865']","['0.9528', '0.9629', '0.9473', '0.8986', '0.8874', '0.8772', '0.9645', '0.9358', '0.8910', '0.8563']","['0.9854', '0.9599', '0.9340', '0.8948', '0.8818', '0.8759', '0.9728', '0.9458', '0.8377', '0.8865']","['0.9910', '0.9962', '0.9958', '0.9891', '0.9883', '0.9866', '0.9950', '0.9916', '0.9953', '0.9793']","[[2693, 3, 3, 2, 10, 7, 6, 4, 2, 3], [6, 2728, 12, 5, 3, 15, 9, 26, 35, 3], [50, 8, 2590, 55, 27, 6, 20, 12, 4, 1], [34, 5, 29, 2543, 4, 131, 6, 27, 33, 30], [8, 6, 14, 2, 2455, 0, 49, 3, 10, 237], [60, 4, 9, 118, 48, 2442, 29, 12, 16, 50], [28, 5, 5, 0, 6, 22, 2759, 0, 11, 0], [1, 15, 11, 3, 6, 1, 0, 2651, 2, 113], [36, 40, 22, 71, 31, 141, 7, 19, 2322, 83], [4, 10, 0, 19, 159, 15, 0, 109, 5, 2506]]","[7, 5, 8, 6, 7, 3, 2, 3, 7, 7, 8, 8, 7, 0, 7, 5]","[7, 5, 8, 8, 1, 3, 5, 3, 0, 7, 8, 8, 0, 0, 7, 5]","[[ 9.  0.  0.  0.  0.  0.  0.  2.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  1.  0.  0.]
 [ 0.  0.  3.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  2.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  1.  0.  0. 11.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  2.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  3.  0.  0.]
 [ 4.  0.  0.  0.  0.  2.  1.  0.  6.  0.]
 [ 0.  0.  0.  0.  0.  0.  1.  0.  0.  0.]]",48
4,"['0.9883', '0.9486', '0.9477', '0.9053', '0.8772', '0.8920', '0.9785', '0.9693', '0.8690', '0.9045']","['0.9178', '0.9839', '0.9609', '0.9206', '0.9310', '0.9140', '0.9394', '0.9164', '0.9462', '0.8586']","['0.9883', '0.9486', '0.9477', '0.9053', '0.8772', '0.8920', '0.9785', '0.9693', '0.8690', '0.9045']","['0.9517', '0.9660', '0.9542', '0.9129', '0.9033', '0.9029', '0.9585', '0.9421', '0.9060', '0.8810']","['0.9883', '0.9486', '0.9477', '0.9053', '0.8772', '0.8920', '0.9785', '0.9693', '0.8690', '0.9045']","['0.9904', '0.9983', '0.9958', '0.9912', '0.9928', '0.9907', '0.9929', '0.9902', '0.9946', '0.9833']","[[2701, 1, 3, 2, 5, 4, 6, 6, 2, 3], [18, 2696, 16, 6, 3, 9, 13, 34, 47, 0], [42, 2, 2628, 39, 15, 2, 15, 18, 6, 6], [34, 1, 35, 2573, 1, 86, 16, 37, 31, 28], [14, 4, 10, 2, 2442, 2, 47, 4, 18, 241], [52, 0, 5, 100, 30, 2487, 62, 7, 18, 27], [33, 2, 3, 0, 6, 12, 2775, 0, 5, 0], [0, 8, 12, 2, 6, 0, 0, 2717, 2, 56], [45, 22, 23, 54, 15, 104, 20, 20, 2409, 60], [4, 4, 0, 17, 100, 15, 0, 122, 8, 2557]]","[5, 8, 2, 0, 0, 3, 3, 7, 5, 5, 0, 7, 2, 6, 2, 8]","[5, 8, 2, 0, 0, 1, 3, 1, 7, 5, 0, 7, 0, 8, 2, 8]","[[12.  0.  1.  0.  0.  0.  0.  2.  0.  0.]
 [ 0.  0.  0.  1.  0.  0.  0.  2.  0.  0.]
 [ 0.  0.  5.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  3.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  1.  0.  0. 13.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  2.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  1.  0.  4.  0.  0.]
 [ 4.  0.  0.  0.  0.  2.  2.  0.  8.  0.]
 [ 0.  0.  0.  0.  0.  0.  1.  0.  0.  0.]]",64
5,"['0.9857', '0.9560', '0.9416', '0.9018', '0.8657', '0.9179', '0.9714', '0.9740', '0.8838', '0.9317']","['0.9302', '0.9851', '0.9606', '0.9361', '0.9488', '0.9120', '0.9599', '0.9180', '0.9489', '0.8448']","['0.9857', '0.9560', '0.9416', '0.9018', '0.8657', '0.9179', '0.9714', '0.9740', '0.8838', '0.9317']","['0.9572', '0.9704', '0.9510', '0.9186', '0.9053', '0.9149', '0.9657', '0.9451', '0.9152', '0.8861']","['0.9857', '0.9560', '0.9416', '0.9018', '0.8657', '0.9179', '0.9714', '0.9740', '0.8838', '0.9317']","['0.9920', '0.9984', '0.9958', '0.9930', '0.9948', '0.9902', '0.9954', '0.9903', '0.9948', '0.9808']","[[2694, 1, 4, 3, 4, 3, 4, 14, 3, 3], [19, 2717, 20, 3, 3, 8, 8, 30, 34, 0], [37, 3, 2611, 55, 14, 3, 9, 22, 14, 5], [19, 1, 27, 2563, 1, 108, 8, 48, 31, 36], [17, 4, 12, 1, 2410, 1, 36, 3, 10, 290], [30, 0, 9, 68, 22, 2559, 36, 6, 22, 36], [45, 2, 7, 0, 5, 12, 2755, 0, 10, 0], [0, 4, 9, 0, 4, 0, 0, 2730, 3, 53], [34, 22, 19, 32, 16, 98, 14, 26, 2450, 61], [1, 4, 0, 13, 61, 14, 0, 95, 5, 2634]]","[4, 8, 6, 2, 2, 4, 1, 1, 6, 4, 0, 4, 3, 4, 0, 4]","[4, 8, 8, 2, 9, 4, 1, 1, 8, 4, 0, 8, 3, 8, 8, 4]","[[13.  0.  1.  0.  0.  0.  0.  2.  0.  0.]
 [ 0.  2.  0.  1.  0.  0.  0.  2.  0.  0.]
 [ 0.  0.  6.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  4.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  4.  0.  0.  0.  0.  0.]
 [ 0.  0.  1.  0.  0. 13.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  2.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  1.  0.  4.  0.  0.]
 [ 5.  0.  0.  0.  2.  2.  4.  0.  9.  0.]
 [ 0.  0.  1.  0.  0.  0.  1.  0.  0.  0.]]",80
6,"['0.9850', '0.9532', '0.9466', '0.9015', '0.8930', '0.9326', '0.9760', '0.9668', '0.9127', '0.9264']","['0.9409', '0.9837', '0.9591', '0.9485', '0.9467', '0.9136', '0.9351', '0.9479', '0.9332', '0.8893']","['0.9850', '0.9532', '0.9466', '0.9015', '0.8930', '0.9326', '0.9760', '0.9668', '0.9127', '0.9264']","['0.9625', '0.9682', '0.9528', '0.9244', '0.9190', '0.9230', '0.9551', '0.9573', '0.9229', '0.9075']","['0.9850', '0.9532', '0.9466', '0.9015', '0.8930', '0.9326', '0.9760', '0.9668', '0.9127', '0.9264']","['0.9933', '0.9982', '0.9956', '0.9945', '0.9944', '0.9902', '0.9924', '0.9941', '0.9928', '0.9870']","[[2692, 2, 5, 3, 4, 8, 7, 8, 2, 2], [20, 2709, 23, 5, 3, 6, 9, 29, 38, 0], [26, 1, 2625, 43, 12, 6, 26, 10, 21, 3], [15, 1, 32, 2562, 2, 119, 17, 25, 52, 17], [18, 6, 13, 1, 2486, 1, 43, 1, 24, 191], [22, 0, 5, 42, 13, 2600, 64, 2, 19, 21], [33, 2, 4, 0, 5, 15, 2768, 0, 9, 0], [2, 5, 16, 3, 5, 0, 0, 2710, 2, 60], [28, 18, 14, 26, 10, 73, 26, 15, 2530, 32], [5, 10, 0, 16, 86, 18, 0, 59, 14, 2619]]","[3, 2, 4, 1, 3, 3, 4, 8, 7, 3, 3, 6, 3, 4, 3, 7]","[3, 2, 9, 8, 3, 3, 8, 8, 7, 8, 1, 8, 3, 4, 8, 1]","[[13.  0.  1.  0.  0.  0.  0.  2.  0.  0.]
 [ 0.  2.  0.  2.  0.  0.  0.  3.  0.  0.]
 [ 0.  0.  7.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  8.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  5.  0.  0.  0.  0.  0.]
 [ 0.  0.  1.  0.  0. 13.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  2.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  1.  0.  5.  0.  0.]
 [ 5.  1.  0.  2.  3.  2.  5.  0. 10.  0.]
 [ 0.  0.  1.  0.  1.  0.  1.  0.  0.  0.]]",96
7,"['0.9872', '0.9521', '0.9492', '0.9219', '0.9185', '0.9319', '0.9746', '0.9804', '0.8986', '0.9073']","['0.9332', '0.9851', '0.9666', '0.9394', '0.9308', '0.9246', '0.9515', '0.9284', '0.9551', '0.9096']","['0.9872', '0.9521', '0.9492', '0.9219', '0.9185', '0.9319', '0.9746', '0.9804', '0.8986', '0.9073']","['0.9595', '0.9683', '0.9578', '0.9306', '0.9246', '0.9282', '0.9629', '0.9537', '0.9260', '0.9084']","['0.9872', '0.9521', '0.9492', '0.9219', '0.9185', '0.9319', '0.9746', '0.9804', '0.8986', '0.9073']","['0.9924', '0.9984', '0.9964', '0.9933', '0.9925', '0.9916', '0.9944', '0.9916', '0.9954', '0.9899']","[[2698, 1, 2, 3, 4, 4, 5, 8, 4, 4], [27, 2706, 23, 2, 7, 6, 9, 33, 29, 0], [26, 1, 2632, 38, 17, 7, 21, 16, 13, 2], [17, 1, 29, 2620, 3, 84, 7, 38, 29, 14], [11, 6, 14, 1, 2557, 1, 28, 3, 12, 151], [31, 0, 2, 64, 14, 2598, 51, 3, 10, 15], [44, 2, 2, 0, 5, 9, 2764, 0, 10, 0], [1, 5, 9, 3, 2, 0, 0, 2748, 2, 33], [34, 18, 10, 44, 16, 84, 20, 19, 2491, 36], [2, 7, 0, 14, 122, 17, 0, 92, 8, 2565]]","[2, 4, 2, 3, 8, 4, 4, 3, 7, 3, 5, 3, 1, 4, 5, 9]","[9, 7, 2, 3, 8, 8, 0, 0, 7, 7, 0, 3, 8, 9, 5, 1]","[[13.  0.  1.  1.  1.  1.  0.  2.  0.  0.]
 [ 0.  2.  0.  2.  0.  0.  0.  3.  0.  1.]
 [ 0.  0.  8.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0. 10.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  5.  0.  0.  0.  0.  0.]
 [ 0.  0.  1.  0.  0. 14.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  2.  0.  0.  0.]
 [ 0.  0.  0.  1.  1.  1.  0.  6.  0.  0.]
 [ 5.  2.  0.  2.  4.  2.  5.  0. 11.  0.]
 [ 0.  0.  2.  0.  2.  0.  1.  0.  0.  0.]]",112
8,"['0.9890', '0.9500', '0.9448', '0.9222', '0.9177', '0.9401', '0.9736', '0.9700', '0.8806', '0.9367']","['0.9232', '0.9861', '0.9618', '0.9347', '0.9318', '0.9239', '0.9524', '0.9530', '0.9660', '0.8982']","['0.9890', '0.9500', '0.9448', '0.9222', '0.9177', '0.9401', '0.9736', '0.9700', '0.8806', '0.9367']","['0.9550', '0.9677', '0.9532', '0.9284', '0.9247', '0.9319', '0.9629', '0.9615', '0.9213', '0.9171']","['0.9890', '0.9500', '0.9448', '0.9222', '0.9177', '0.9401', '0.9736', '0.9700', '0.8806', '0.9367']","['0.9911', '0.9985', '0.9959', '0.9927', '0.9926', '0.9914', '0.9945', '0.9947', '0.9966', '0.9881']","[[2703, 1, 0, 4, 4, 3, 4, 9, 1, 4], [31, 2700, 28, 8, 10, 5, 8, 28, 22, 2], [36, 1, 2620, 49, 20, 7, 19, 11, 7, 3], [16, 1, 29, 2621, 4, 93, 8, 27, 22, 21], [13, 3, 12, 1, 2555, 1, 23, 0, 12, 164], [28, 0, 2, 49, 19, 2621, 46, 1, 6, 16], [49, 1, 4, 0, 5, 7, 2761, 0, 9, 0], [2, 5, 10, 3, 5, 0, 0, 2719, 2, 57], [47, 18, 17, 55, 28, 84, 30, 19, 2441, 33], [3, 8, 2, 14, 92, 16, 0, 39, 5, 2648]]","[4, 3, 3, 5, 3, 4, 8, 7, 2, 9, 4, 4, 2, 4, 5, 1]","[1, 7, 1, 5, 3, 8, 1, 7, 0, 9, 0, 1, 2, 8, 5, 8]","[[13.  0.  2.  1.  2.  1.  0.  2.  0.  0.]
 [ 0.  2.  0.  3.  2.  0.  0.  3.  1.  1.]
 [ 0.  0.  9.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0. 11.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  5.  0.  0.  0.  0.  0.]
 [ 0.  0.  1.  0.  0. 16.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  2.  0.  0.  0.]
 [ 0.  0.  0.  2.  1.  1.  0.  7.  0.  0.]
 [ 5.  3.  0.  2.  6.  2.  5.  0. 11.  0.]
 [ 0.  0.  2.  0.  2.  0.  1.  0.  0.  1.]]",128
9,"['0.9868', '0.9525', '0.9542', '0.9233', '0.9357', '0.9544', '0.9781', '0.9768', '0.8867', '0.9091']","['0.9466', '0.9836', '0.9525', '0.9425', '0.9277', '0.9039', '0.9477', '0.9497', '0.9689', '0.9386']","['0.9868', '0.9525', '0.9542', '0.9233', '0.9357', '0.9544', '0.9781', '0.9768', '0.8867', '0.9091']","['0.9663', '0.9678', '0.9533', '0.9328', '0.9317', '0.9285', '0.9627', '0.9631', '0.9260', '0.9236']","['0.9868', '0.9525', '0.9542', '0.9233', '0.9357', '0.9544', '0.9781', '0.9768', '0.8867', '0.9091']","['0.9940', '0.9982', '0.9948', '0.9936', '0.9919', '0.9888', '0.9939', '0.9942', '0.9969', '0.9933']","[[2697, 1, 3, 2, 3, 10, 6, 7, 3, 1], [30, 2707, 46, 2, 5, 4, 9, 24, 13, 2], [12, 1, 2646, 45, 15, 11, 25, 8, 6, 4], [11, 1, 26, 2624, 4, 114, 8, 30, 18, 6], [6, 5, 15, 2, 2605, 5, 34, 2, 17, 93], [22, 0, 1, 38, 8, 2661, 41, 3, 5, 9], [34, 1, 5, 0, 5, 12, 2774, 0, 5, 0], [3, 5, 13, 7, 3, 0, 0, 2738, 2, 32], [31, 20, 21, 45, 26, 103, 30, 17, 2458, 21], [3, 11, 2, 19, 134, 24, 0, 54, 10, 2570]]","[4, 9, 6, 9, 4, 4, 9, 0, 2, 5, 3, 4, 5, 0, 2, 3]","[8, 8, 6, 8, 8, 0, 8, 8, 1, 5, 8, 8, 5, 0, 8, 3]","[[14.  0.  2.  1.  3.  1.  0.  2.  0.  0.]
 [ 0.  2.  1.  3.  2.  0.  0.  3.  1.  1.]
 [ 0.  0.  9.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0. 12.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  5.  0.  0.  0.  0.  0.]
 [ 0.  0.  1.  0.  0. 18.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  3.  0.  0.  0.]
 [ 0.  0.  0.  2.  1.  1.  0.  7.  0.  0.]
 [ 6.  3.  1.  3.  9.  2.  5.  0. 11.  3.]
 [ 0.  0.  2.  0.  2.  0.  1.  0.  0.  1.]]",144
