cycle,accuracy_per_class,precision_per_class,recall_per_class,f1_score_per_class,sensitivity_per_class,specificity_per_class,confusion_matrix,oracle_label,ground_truth_label,oracle_confusion_matrix,oracle_iterations
0,"['0.0360', '0.0000', '0.4599', '0.0000', '0.0033', '0.0016', '0.0066', '0.1045', '0.1943', '0.4615']","['0.4000', '0.0000', '0.0958', '0.0000', '0.5000', '1.0000', '0.2353', '0.1603', '0.2798', '0.1142']","['0.0360', '0.0000', '0.4599', '0.0000', '0.0033', '0.0016', '0.0066', '0.1045', '0.1943', '0.4615']","['0.0661', '0.0000', '0.1586', '0.0000', '0.0066', '0.0033', '0.0129', '0.1265', '0.2293', '0.1831']","['0.0360', '0.0000', '0.4599', '0.0000', '0.0033', '0.0016', '0.0066', '0.1045', '0.1943', '0.4615']","['0.9939', '1.0000', '0.5409', '1.0000', '0.9996', '1.0000', '0.9976', '0.9389', '0.9453', '0.6133']","[[22, 0, 409, 0, 0, 0, 2, 19, 66, 93], [3, 0, 248, 0, 0, 0, 0, 20, 64, 273], [7, 0, 264, 0, 1, 0, 2, 38, 15, 247], [3, 0, 269, 0, 1, 0, 2, 67, 14, 255], [3, 0, 186, 0, 2, 0, 2, 67, 18, 322], [1, 0, 365, 0, 0, 1, 2, 49, 13, 181], [2, 0, 169, 0, 0, 0, 4, 43, 13, 373], [1, 0, 257, 0, 0, 0, 2, 63, 25, 255], [11, 0, 352, 0, 0, 0, 1, 18, 115, 95], [2, 0, 236, 0, 0, 0, 0, 9, 68, 270]]",-1,-1,-1,-1
1,"['0.3470', '0.0905', '0.0383', '0.0131', '0.0000', '0.0948', '0.1358', '0.4726', '0.5574', '0.2034']","['0.2533', '0.2835', '0.1705', '0.2759', '0.0000', '0.2339', '0.2141', '0.1337', '0.2111', '0.2484']","['0.3470', '0.0905', '0.0383', '0.0131', '0.0000', '0.0948', '0.1358', '0.4726', '0.5574', '0.2034']","['0.2928', '0.1372', '0.0626', '0.0250', '0.0000', '0.1349', '0.1662', '0.2084', '0.3063', '0.2237']","['0.3470', '0.0905', '0.0383', '0.0131', '0.0000', '0.0948', '0.1358', '0.4726', '0.5574', '0.2034']","['0.8840', '0.9742', '0.9803', '0.9961', '0.9989', '0.9647', '0.9442', '0.6578', '0.7720', '0.9335']","[[212, 10, 33, 2, 2, 6, 13, 58, 252, 23], [48, 55, 5, 7, 0, 15, 33, 123, 249, 73], [98, 19, 22, 2, 0, 14, 56, 256, 79, 28], [76, 13, 8, 8, 0, 47, 55, 288, 71, 45], [40, 10, 7, 1, 0, 23, 44, 371, 63, 41], [140, 7, 10, 4, 1, 58, 41, 234, 91, 26], [19, 14, 13, 2, 1, 27, 82, 368, 41, 37], [44, 18, 19, 1, 2, 22, 26, 285, 128, 58], [124, 16, 7, 2, 0, 32, 12, 40, 330, 29], [36, 32, 5, 0, 0, 4, 21, 109, 259, 119]]","[0, 8, 8, 0, 0, 3, 1, 6, 0, 6, 2, 6, 2, 4, 8, 8]","[0, 8, 8, 0, 0, 3, 1, 6, 0, 6, 2, 6, 8, 4, 8, 8]","[[4. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 1. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 1. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 1. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 1. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 3. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 1. 0. 0. 0. 0. 0. 4. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",16
2,"['0.4354', '0.2434', '0.0575', '0.1522', '0.2683', '0.0899', '0.0613', '0.3582', '0.4375', '0.0650']","['0.2803', '0.2148', '0.2200', '0.1637', '0.2030', '0.1797', '0.2891', '0.1802', '0.2376', '0.2969']","['0.4354', '0.2434', '0.0575', '0.1522', '0.2683', '0.0899', '0.0613', '0.3582', '0.4375', '0.0650']","['0.3410', '0.2282', '0.0912', '0.1578', '0.2312', '0.1198', '0.1011', '0.2397', '0.3080', '0.1066']","['0.4354', '0.2434', '0.0575', '0.1522', '0.2683', '0.0899', '0.0613', '0.3582', '0.4375', '0.0650']","['0.8733', '0.8997', '0.9784', '0.9119', '0.8830', '0.9534', '0.9831', '0.8179', '0.8463', '0.9834']","[[266, 31, 36, 44, 14, 6, 2, 32, 175, 5], [94, 148, 4, 50, 56, 13, 7, 49, 171, 16], [92, 67, 33, 52, 99, 29, 15, 141, 34, 12], [51, 64, 19, 93, 89, 62, 20, 169, 35, 9], [40, 49, 6, 38, 161, 43, 19, 195, 40, 9], [113, 38, 7, 132, 57, 55, 13, 158, 36, 3], [10, 60, 16, 46, 227, 34, 37, 148, 20, 6], [47, 72, 16, 38, 50, 39, 10, 216, 90, 25], [163, 51, 6, 57, 7, 18, 4, 22, 259, 5], [73, 109, 7, 18, 33, 7, 1, 69, 230, 38]]","[5, 5, 7, 3, 8, 3, 1, 7, 3, 2, 2, 9, 8, 4, 0, 5]","[5, 5, 7, 3, 8, 3, 1, 7, 3, 2, 2, 9, 8, 4, 0, 5]","[[5. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 2. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 3. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 4. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 2. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 3. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 3. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 2. 0. 0.]
 [0. 0. 1. 0. 0. 0. 0. 0. 6. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 1.]]",32
3,"['0.3093', '0.3289', '0.1150', '0.0998', '0.0000', '0.1977', '0.5000', '0.3632', '0.4561', '0.1128']","['0.3494', '0.2882', '0.1953', '0.1743', '0.0000', '0.2090', '0.2857', '0.1908', '0.2619', '0.2538']","['0.3093', '0.3289', '0.1150', '0.0998', '0.0000', '0.1977', '0.5000', '0.3632', '0.4561', '0.1128']","['0.3281', '0.3072', '0.1447', '0.1270', '0.0000', '0.2032', '0.3636', '0.2501', '0.3327', '0.1562']","['0.3093', '0.3289', '0.1150', '0.0998', '0.0000', '0.1977', '0.5000', '0.3632', '0.4561', '0.1128']","['0.9347', '0.9084', '0.9499', '0.9464', '0.9996', '0.9150', '0.8601', '0.8279', '0.8593', '0.9642']","[[189, 43, 105, 19, 0, 12, 23, 36, 176, 8], [44, 200, 8, 26, 0, 20, 55, 56, 170, 29], [47, 50, 66, 31, 1, 67, 140, 122, 28, 22], [24, 49, 29, 61, 0, 116, 118, 149, 29, 36], [19, 33, 17, 18, 0, 77, 189, 194, 33, 20], [47, 33, 26, 108, 0, 121, 90, 144, 31, 12], [2, 30, 16, 19, 1, 58, 302, 137, 13, 26], [21, 74, 28, 21, 0, 72, 72, 219, 66, 30], [113, 68, 27, 39, 0, 26, 15, 23, 270, 11], [35, 114, 16, 8, 0, 10, 53, 68, 215, 66]]","[7, 5, 5, 6, 9, 5, 6, 4, 7, 0, 4, 2, 6, 6, 5, 0]","[7, 5, 5, 6, 9, 5, 6, 4, 7, 0, 4, 2, 6, 6, 5, 0]","[[7. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 2. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 4. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 4. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 4. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 7. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 7. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 4. 0. 0.]
 [0. 0. 1. 0. 0. 0. 0. 0. 6. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 2.]]",48
4,"['0.2864', '0.2977', '0.1063', '0.1113', '0.0850', '0.2386', '0.4752', '0.3383', '0.4561', '0.2000']","['0.3780', '0.3198', '0.1644', '0.1833', '0.2642', '0.2704', '0.2776', '0.2150', '0.2727', '0.2237']","['0.2864', '0.2977', '0.1063', '0.1113', '0.0850', '0.2386', '0.4752', '0.3383', '0.4561', '0.2000']","['0.3259', '0.3083', '0.1291', '0.1385', '0.1286', '0.2535', '0.3504', '0.2629', '0.3413', '0.2112']","['0.2864', '0.2977', '0.1063', '0.1113', '0.0850', '0.2386', '0.4752', '0.3383', '0.4561', '0.2000']","['0.9466', '0.9286', '0.9429', '0.9438', '0.9737', '0.9269', '0.8616', '0.8620', '0.8669', '0.9250']","[[175, 35, 109, 23, 0, 12, 19, 44, 180, 14], [50, 181, 7, 21, 13, 21, 45, 44, 175, 51], [36, 38, 61, 40, 27, 56, 144, 103, 25, 44], [14, 34, 33, 68, 23, 95, 121, 132, 22, 69], [16, 21, 25, 15, 51, 66, 171, 146, 31, 58], [26, 19, 35, 88, 12, 146, 116, 118, 24, 28], [3, 19, 15, 24, 47, 39, 287, 99, 9, 62], [17, 54, 36, 29, 17, 67, 68, 204, 51, 60], [96, 61, 31, 49, 0, 29, 16, 20, 270, 20], [30, 104, 19, 14, 3, 9, 47, 39, 203, 117]]","[0, 8, 0, 9, 3, 0, 1, 7, 2, 8, 9, 8, 0, 9, 7, 5]","[0, 8, 0, 9, 3, 0, 1, 7, 2, 8, 9, 8, 0, 9, 7, 5]","[[11.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  3.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  5.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  5.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  4.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  8.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  7.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  6.  0.  0.]
 [ 0.  0.  1.  0.  0.  0.  0.  0.  9.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  5.]]",64
5,"['0.3061', '0.3421', '0.1185', '0.1457', '0.2517', '0.2304', '0.3460', '0.2620', '0.3885', '0.1726']","['0.3438', '0.3118', '0.1722', '0.1657', '0.2327', '0.2670', '0.2649', '0.2153', '0.2868', '0.2845']","['0.3061', '0.3421', '0.1185', '0.1457', '0.2517', '0.2304', '0.3460', '0.2620', '0.3885', '0.1726']","['0.3238', '0.3263', '0.1404', '0.1551', '0.2418', '0.2474', '0.3001', '0.2364', '0.3300', '0.2149']","['0.3061', '0.3421', '0.1185', '0.1457', '0.2517', '0.2304', '0.3460', '0.2620', '0.3885', '0.1726']","['0.9338', '0.9149', '0.9397', '0.9169', '0.9078', '0.9282', '0.8925', '0.8933', '0.8942', '0.9531']","[[187, 41, 101, 46, 8, 11, 16, 32, 158, 11], [79, 208, 13, 20, 29, 25, 29, 37, 133, 35], [31, 44, 68, 62, 80, 47, 117, 80, 18, 27], [13, 44, 38, 89, 68, 90, 103, 112, 14, 40], [18, 28, 24, 28, 151, 67, 124, 104, 28, 28], [21, 21, 32, 127, 62, 141, 93, 82, 16, 17], [4, 27, 25, 40, 164, 26, 209, 64, 7, 38], [25, 47, 43, 47, 70, 83, 43, 158, 42, 45], [119, 83, 29, 57, 3, 23, 15, 20, 230, 13], [47, 124, 22, 21, 14, 15, 40, 45, 156, 101]]","[0, 3, 8, 7, 6, 6, 2, 1, 2, 5, 7, 3, 0, 3, 5, 4]","[0, 3, 8, 7, 6, 6, 2, 1, 2, 5, 7, 3, 0, 3, 5, 4]","[[13.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  4.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  7.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  8.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  5.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0. 10.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  9.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  8.  0.  0.]
 [ 0.  0.  1.  0.  0.  0.  0.  0. 10.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  5.]]",80
6,"['0.3290', '0.3207', '0.1429', '0.1277', '0.2450', '0.3742', '0.4139', '0.2255', '0.3514', '0.2444']","['0.3895', '0.3665', '0.2147', '0.1975', '0.2394', '0.2411', '0.2870', '0.2390', '0.2980', '0.3023']","['0.3290', '0.3207', '0.1429', '0.1277', '0.2450', '0.3742', '0.4139', '0.2255', '0.3514', '0.2444']","['0.3567', '0.3421', '0.1715', '0.1551', '0.2422', '0.2932', '0.3390', '0.2321', '0.3225', '0.2703']","['0.3290', '0.3207', '0.1429', '0.1277', '0.2450', '0.3742', '0.4139', '0.2255', '0.3514', '0.2444']","['0.9415', '0.9375', '0.9447', '0.9412', '0.9135', '0.8662', '0.8849', '0.9198', '0.9094', '0.9391']","[[201, 37, 73, 36, 7, 21, 22, 33, 155, 26], [64, 195, 17, 19, 38, 34, 38, 31, 107, 65], [33, 24, 82, 38, 85, 104, 118, 49, 13, 28], [14, 20, 35, 78, 62, 150, 106, 86, 14, 46], [22, 15, 25, 19, 147, 128, 130, 65, 23, 26], [15, 15, 36, 85, 45, 229, 96, 62, 11, 18], [4, 6, 24, 31, 146, 66, 250, 39, 3, 35], [19, 36, 49, 24, 59, 157, 45, 136, 34, 44], [111, 80, 22, 40, 5, 42, 17, 25, 208, 42], [33, 104, 19, 25, 20, 19, 49, 43, 130, 143]]","[0, 4, 5, 4, 6, 3, 4, 4, 7, 8, 9, 4, 3, 1, 2, 2]","[0, 4, 5, 4, 6, 3, 4, 4, 7, 8, 8, 4, 3, 1, 2, 2]","[[14.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  5.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  9.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0. 10.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0. 10.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0. 11.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0. 10.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  9.  0.  0.]
 [ 0.  0.  1.  0.  0.  0.  0.  0. 11.  1.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  5.]]",96
7,"['0.2095', '0.3207', '0.1812', '0.1047', '0.2417', '0.3873', '0.3990', '0.2653', '0.4020', '0.1966']","['0.3441', '0.3786', '0.2063', '0.1951', '0.2294', '0.2639', '0.2897', '0.2210', '0.2892', '0.3091']","['0.2095', '0.3207', '0.1812', '0.1047', '0.2417', '0.3873', '0.3990', '0.2653', '0.4020', '0.1966']","['0.2604', '0.3473', '0.1929', '0.1363', '0.2354', '0.3139', '0.3357', '0.2411', '0.3364', '0.2403']","['0.2095', '0.3207', '0.1812', '0.1047', '0.2417', '0.3873', '0.3990', '0.2653', '0.4020', '0.1966']","['0.9547', '0.9407', '0.9263', '0.9510', '0.9098', '0.8773', '0.8905', '0.8955', '0.8918', '0.9525']","[[128, 39, 112, 37, 7, 32, 18, 41, 174, 23], [58, 195, 25, 17, 33, 34, 34, 34, 122, 56], [24, 20, 104, 40, 80, 83, 117, 71, 17, 18], [7, 22, 41, 64, 64, 144, 106, 106, 19, 38], [14, 14, 30, 21, 145, 105, 123, 100, 31, 17], [8, 14, 44, 59, 56, 237, 94, 71, 19, 10], [5, 6, 25, 27, 161, 42, 241, 57, 4, 36], [19, 31, 56, 24, 66, 134, 41, 160, 39, 33], [80, 80, 32, 23, 7, 67, 14, 25, 238, 26], [29, 94, 35, 16, 13, 20, 44, 59, 160, 115]]","[4, 0, 8, 2, 2, 1, 1, 2, 2, 4, 3, 5, 5, 0, 3, 8]","[4, 0, 8, 2, 2, 1, 1, 2, 2, 4, 3, 5, 5, 0, 3, 8]","[[16.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  7.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0. 13.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0. 12.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0. 12.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0. 13.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0. 10.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  9.  0.  0.]
 [ 0.  0.  1.  0.  0.  0.  0.  0. 13.  1.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  5.]]",112
8,"['0.2471', '0.3125', '0.1812', '0.1555', '0.3217', '0.3284', '0.2500', '0.2454', '0.3885', '0.2205']","['0.3311', '0.3448', '0.1877', '0.1753', '0.2208', '0.2673', '0.3020', '0.2606', '0.3054', '0.2867']","['0.2471', '0.3125', '0.1812', '0.1555', '0.3217', '0.3284', '0.2500', '0.2454', '0.3885', '0.2205']","['0.2830', '0.3279', '0.1844', '0.1648', '0.2619', '0.2947', '0.2736', '0.2528', '0.3420', '0.2493']","['0.2471', '0.3125', '0.1812', '0.1555', '0.3217', '0.3284', '0.2500', '0.2454', '0.3885', '0.2205']","['0.9434', '0.9330', '0.9171', '0.9171', '0.8739', '0.8977', '0.9353', '0.9222', '0.9033', '0.9407']","[[151, 36, 114, 45, 14, 16, 11, 38, 162, 24], [66, 190, 32, 24, 43, 22, 17, 24, 130, 60], [29, 29, 104, 60, 111, 81, 70, 53, 14, 23], [9, 28, 57, 95, 80, 127, 69, 70, 17, 59], [17, 20, 38, 31, 193, 99, 72, 76, 26, 28], [21, 14, 47, 103, 89, 201, 48, 61, 12, 16], [6, 13, 19, 68, 226, 38, 151, 34, 1, 48], [33, 32, 59, 42, 81, 120, 19, 148, 31, 38], [95, 80, 40, 44, 8, 34, 11, 25, 230, 25], [29, 109, 44, 30, 29, 14, 32, 39, 130, 129]]","[6, 2, 5, 0, 2, 2, 9, 8, 9, 7, 2, 6, 4, 3, 2, 4]","[6, 2, 5, 0, 2, 2, 9, 8, 9, 7, 2, 6, 4, 3, 2, 4]","[[17.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  7.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0. 18.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0. 13.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0. 14.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0. 14.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0. 12.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0. 10.  0.  0.]
 [ 0.  0.  1.  0.  0.  0.  0.  0. 14.  1.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  7.]]",128
9,"['0.3044', '0.2796', '0.2282', '0.1915', '0.3117', '0.2500', '0.3295', '0.2886', '0.3885', '0.2684']","['0.4061', '0.4019', '0.1929', '0.1963', '0.2385', '0.3066', '0.3034', '0.2825', '0.3046', '0.2940']","['0.3044', '0.2796', '0.2282', '0.1915', '0.3117', '0.2500', '0.3295', '0.2886', '0.3885', '0.2684']","['0.3480', '0.3298', '0.2091', '0.1939', '0.2702', '0.2754', '0.3159', '0.2855', '0.3415', '0.2806']","['0.3044', '0.2796', '0.2282', '0.1915', '0.3117', '0.2500', '0.3295', '0.2886', '0.3885', '0.2684']","['0.9495', '0.9531', '0.8990', '0.9111', '0.8894', '0.9358', '0.9153', '0.9181', '0.9029', '0.9304']","[[186, 34, 117, 33, 14, 10, 12, 28, 154, 23], [47, 170, 47, 27, 30, 14, 30, 28, 141, 74], [24, 17, 131, 51, 107, 45, 91, 62, 14, 32], [8, 14, 71, 117, 74, 81, 90, 71, 16, 69], [17, 13, 47, 41, 187, 63, 87, 89, 20, 36], [20, 5, 67, 127, 84, 153, 62, 61, 11, 22], [5, 4, 27, 67, 194, 19, 199, 37, 4, 48], [26, 26, 68, 57, 67, 83, 32, 174, 30, 40], [100, 65, 55, 45, 6, 18, 15, 25, 230, 33], [25, 75, 49, 31, 21, 13, 38, 41, 135, 157]]","[4, 5, 6, 2, 4, 9, 9, 8, 9, 2, 3, 0, 6, 7, 8, 6]","[4, 5, 6, 2, 4, 9, 9, 8, 9, 2, 3, 0, 6, 7, 8, 6]","[[18.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  7.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0. 20.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0. 14.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0. 16.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0. 15.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0. 15.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0. 11.  0.  0.]
 [ 0.  0.  1.  0.  0.  0.  0.  0. 16.  1.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0. 10.]]",144
