cycle,accuracy_per_class,precision_per_class,recall_per_class,f1_score_per_class,sensitivity_per_class,specificity_per_class,confusion_matrix,oracle_label,ground_truth_label,oracle_confusion_matrix,oracle_iterations
0,"['0.9063', '0.9529', '0.7014', '0.8153', '0.9109', '0.6108', '0.9041', '0.7834', '0.5346', '0.6208']","['0.8402', '0.7371', '0.9209', '0.8179', '0.6597', '0.7456', '0.7588', '0.8151', '0.7870', '0.7471']","['0.9063', '0.9529', '0.7014', '0.8153', '0.9109', '0.6108', '0.9041', '0.7834', '0.5346', '0.6208']","['0.8720', '0.8312', '0.7963', '0.8166', '0.7652', '0.6715', '0.8251', '0.7990', '0.6367', '0.6781']","['0.9063', '0.9529', '0.7014', '0.8153', '0.9109', '0.6108', '0.9041', '0.7834', '0.5346', '0.6208']","['0.9814', '0.9616', '0.9934', '0.9795', '0.9481', '0.9770', '0.9676', '0.9802', '0.9841', '0.9764']","[[2477, 17, 11, 5, 49, 24, 109, 24, 16, 1], [3, 2708, 2, 4, 7, 70, 16, 26, 6, 0], [74, 88, 1945, 50, 78, 34, 430, 52, 19, 3], [10, 72, 66, 2317, 23, 63, 19, 165, 40, 67], [36, 27, 13, 1, 2536, 13, 44, 3, 30, 81], [227, 56, 10, 327, 232, 1703, 182, 20, 26, 5], [96, 47, 35, 0, 36, 58, 2564, 0, 0, 0], [4, 311, 6, 2, 24, 2, 0, 2196, 73, 185], [17, 257, 18, 96, 304, 314, 14, 18, 1482, 252], [4, 91, 6, 31, 555, 3, 1, 190, 191, 1755]]",-1,-1,-1,-1
1,"['0.9565', '0.9683', '0.8089', '0.8522', '0.9045', '0.8045', '0.9767', '0.8420', '0.7413', '0.8376']","['0.9070', '0.8714', '0.9303', '0.8994', '0.8360', '0.8329', '0.8203', '0.9273', '0.9041', '0.8011']","['0.9565', '0.9683', '0.8089', '0.8522', '0.9045', '0.8045', '0.9767', '0.8420', '0.7413', '0.8376']","['0.9311', '0.9173', '0.8654', '0.8752', '0.8689', '0.8185', '0.8917', '0.8826', '0.8147', '0.8190']","['0.9565', '0.9683', '0.8089', '0.8522', '0.9045', '0.8045', '0.9767', '0.8420', '0.7413', '0.8376']","['0.9894', '0.9839', '0.9933', '0.9892', '0.9804', '0.9822', '0.9759', '0.9927', '0.9914', '0.9766']","[[2614, 16, 14, 4, 19, 12, 40, 6, 6, 2], [0, 2752, 4, 1, 18, 36, 22, 5, 3, 1], [77, 20, 2243, 19, 61, 12, 296, 18, 25, 2], [40, 39, 67, 2422, 6, 111, 34, 47, 47, 29], [11, 24, 14, 0, 2518, 7, 59, 1, 19, 131], [103, 33, 16, 134, 92, 2243, 126, 8, 23, 10], [20, 20, 4, 0, 7, 15, 2770, 0, 0, 0], [2, 87, 9, 1, 14, 2, 0, 2360, 27, 301], [11, 132, 31, 85, 63, 239, 29, 15, 2055, 112], [4, 35, 9, 27, 214, 16, 1, 85, 68, 2368]]","[2, 0, 0, 3, 2, 0, 8, 0, 0, 2, 3, 2, 0, 3, 0, 8]","[2, 0, 0, 3, 2, 0, 8, 0, 0, 2, 3, 2, 0, 0, 0, 8]","[[7. 0. 0. 1. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 4. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 2. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 2. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",16
2,"['0.9663', '0.9282', '0.8684', '0.9099', '0.8865', '0.8615', '0.9602', '0.8915', '0.8651', '0.8865']","['0.9145', '0.9763', '0.9344', '0.8874', '0.8994', '0.8668', '0.9162', '0.9420', '0.8730', '0.8265']","['0.9663', '0.9282', '0.8684', '0.9099', '0.8865', '0.8615', '0.9602', '0.8915', '0.8651', '0.8865']","['0.9397', '0.9517', '0.9002', '0.8985', '0.8929', '0.8642', '0.9377', '0.9161', '0.8690', '0.8554']","['0.9663', '0.9282', '0.8684', '0.9099', '0.8865', '0.8615', '0.9602', '0.8915', '0.8651', '0.8865']","['0.9902', '0.9975', '0.9933', '0.9870', '0.9891', '0.9854', '0.9901', '0.9939', '0.9862', '0.9791']","[[2641, 3, 22, 5, 17, 17, 19, 1, 7, 1], [1, 2638, 5, 4, 28, 55, 20, 4, 85, 2], [80, 3, 2408, 21, 65, 13, 132, 14, 31, 6], [36, 4, 55, 2586, 2, 77, 6, 21, 40, 15], [16, 5, 11, 0, 2468, 8, 34, 1, 38, 203], [64, 4, 21, 145, 60, 2402, 34, 3, 48, 7], [32, 6, 19, 0, 12, 39, 2723, 0, 5, 0], [4, 16, 11, 13, 8, 1, 0, 2499, 17, 234], [10, 16, 20, 100, 20, 140, 4, 6, 2398, 58], [4, 7, 5, 40, 64, 19, 0, 104, 78, 2506]]","[0, 8, 0, 0, 5, 2, 8, 8, 1, 0, 5, 8, 0, 8, 3, 8]","[0, 8, 0, 0, 5, 2, 8, 8, 1, 0, 5, 8, 0, 8, 3, 8]","[[12.  0.  0.  1.  0.  0.  0.  0.  0.  0.]
 [ 0.  1.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  5.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  3.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  2.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  8.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]]",32
3,"['0.9638', '0.9433', '0.9243', '0.8740', '0.9314', '0.9046', '0.9732', '0.9001', '0.9001', '0.8780']","['0.9434', '0.9817', '0.8987', '0.9398', '0.9130', '0.8852', '0.9206', '0.9485', '0.8901', '0.8764']","['0.9638', '0.9433', '0.9243', '0.8740', '0.9314', '0.9046', '0.9732', '0.9001', '0.9001', '0.8780']","['0.9535', '0.9621', '0.9113', '0.9057', '0.9221', '0.8948', '0.9462', '0.9237', '0.8951', '0.8772']","['0.9638', '0.9433', '0.9243', '0.8740', '0.9314', '0.9046', '0.9732', '0.9001', '0.9001', '0.8780']","['0.9937', '0.9980', '0.9885', '0.9937', '0.9902', '0.9870', '0.9905', '0.9946', '0.9878', '0.9861']","[[2634, 1, 48, 2, 16, 13, 14, 0, 4, 1], [5, 2681, 9, 5, 19, 29, 38, 3, 52, 1], [30, 2, 2563, 9, 52, 7, 73, 4, 28, 5], [30, 1, 107, 2484, 0, 108, 11, 16, 78, 7], [8, 8, 13, 1, 2593, 8, 41, 4, 29, 79], [47, 3, 30, 56, 34, 2522, 50, 5, 35, 6], [15, 3, 16, 0, 10, 22, 2760, 0, 10, 0], [10, 7, 19, 6, 5, 0, 1, 2523, 10, 222], [9, 16, 34, 44, 20, 110, 10, 5, 2495, 29], [4, 9, 13, 36, 91, 30, 0, 100, 62, 2482]]","[0, 0, 0, 2, 7, 6, 5, 7, 2, 3, 8, 4, 2, 2, 0, 0]","[0, 0, 0, 2, 7, 6, 5, 7, 2, 3, 8, 4, 2, 2, 0, 0]","[[17.  0.  0.  1.  0.  0.  0.  0.  0.  0.]
 [ 0.  1.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  9.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  4.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  1.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  3.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  1.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  2.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  9.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]]",48
4,"['0.9766', '0.9493', '0.9145', '0.9148', '0.9091', '0.8956', '0.9665', '0.9290', '0.9084', '0.9112']","['0.9300', '0.9818', '0.9477', '0.9272', '0.9448', '0.9373', '0.9326', '0.9130', '0.9038', '0.8638']","['0.9766', '0.9493', '0.9145', '0.9148', '0.9091', '0.8956', '0.9665', '0.9290', '0.9084', '0.9112']","['0.9527', '0.9653', '0.9308', '0.9210', '0.9266', '0.9160', '0.9493', '0.9210', '0.9061', '0.8869']","['0.9766', '0.9493', '0.9145', '0.9148', '0.9091', '0.8956', '0.9665', '0.9290', '0.9084', '0.9112']","['0.9920', '0.9980', '0.9945', '0.9919', '0.9941', '0.9934', '0.9921', '0.9902', '0.9894', '0.9839']","[[2669, 3, 15, 8, 13, 8, 8, 3, 5, 1], [6, 2698, 9, 1, 10, 23, 27, 19, 47, 2], [44, 3, 2536, 20, 42, 4, 72, 18, 29, 5], [25, 1, 52, 2600, 0, 44, 7, 52, 50, 11], [19, 7, 7, 0, 2531, 0, 44, 8, 31, 137], [54, 3, 15, 114, 16, 2497, 33, 13, 34, 9], [34, 6, 8, 0, 7, 20, 2741, 0, 20, 0], [5, 2, 8, 0, 3, 0, 1, 2604, 3, 177], [13, 20, 20, 30, 16, 60, 6, 25, 2518, 64], [1, 5, 6, 31, 41, 8, 0, 110, 49, 2576]]","[0, 8, 3, 3, 2, 9, 4, 2, 7, 8, 2, 7, 9, 7, 5, 8]","[0, 8, 3, 3, 2, 9, 4, 2, 4, 8, 2, 7, 9, 7, 5, 8]","[[18.  0.  0.  1.  0.  0.  0.  0.  0.  0.]
 [ 0.  1.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0. 12.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  6.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  2.  0.  0.  1.  0.  0.]
 [ 0.  0.  0.  0.  0.  4.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  1.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  4.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0. 12.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  2.]]",64
5,"['0.9696', '0.9504', '0.9153', '0.9212', '0.9407', '0.9293', '0.9760', '0.9162', '0.9268', '0.9261']","['0.9703', '0.9868', '0.9676', '0.9370', '0.9314', '0.9350', '0.9317', '0.9434', '0.9100', '0.8680']","['0.9696', '0.9504', '0.9153', '0.9212', '0.9407', '0.9293', '0.9760', '0.9162', '0.9268', '0.9261']","['0.9700', '0.9683', '0.9407', '0.9290', '0.9360', '0.9322', '0.9533', '0.9296', '0.9183', '0.8961']","['0.9696', '0.9504', '0.9153', '0.9212', '0.9407', '0.9293', '0.9760', '0.9162', '0.9268', '0.9261']","['0.9968', '0.9986', '0.9966', '0.9930', '0.9923', '0.9929', '0.9919', '0.9939', '0.9899', '0.9842']","[[2650, 1, 10, 9, 19, 10, 24, 1, 7, 2], [4, 2701, 6, 1, 16, 15, 26, 15, 55, 3], [26, 4, 2538, 24, 45, 6, 70, 11, 41, 8], [9, 1, 40, 2618, 0, 71, 9, 33, 48, 13], [10, 5, 0, 0, 2619, 0, 42, 7, 17, 84], [13, 2, 7, 75, 17, 2591, 29, 10, 33, 11], [13, 4, 1, 0, 9, 17, 2768, 0, 24, 0], [0, 4, 9, 2, 3, 1, 0, 2568, 3, 213], [5, 12, 8, 35, 20, 44, 3, 12, 2569, 64], [1, 3, 4, 30, 64, 16, 0, 65, 26, 2618]]","[2, 9, 5, 1, 9, 8, 3, 1, 0, 4, 5, 3, 2, 9, 6, 8]","[2, 9, 5, 1, 9, 8, 3, 1, 0, 4, 5, 3, 2, 9, 6, 8]","[[19.  0.  0.  1.  0.  0.  0.  0.  0.  0.]
 [ 0.  3.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0. 14.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  8.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  3.  0.  0.  1.  0.  0.]
 [ 0.  0.  0.  0.  0.  6.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  2.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  4.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0. 14.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  5.]]",80
6,"['0.9729', '0.9391', '0.9448', '0.9103', '0.9490', '0.9480', '0.9697', '0.9443', '0.9159', '0.9264']","['0.9610', '0.9893', '0.9489', '0.9508', '0.9399', '0.9209', '0.9519', '0.9340', '0.9260', '0.9009']","['0.9729', '0.9391', '0.9448', '0.9103', '0.9490', '0.9480', '0.9697', '0.9443', '0.9159', '0.9264']","['0.9669', '0.9635', '0.9469', '0.9301', '0.9444', '0.9343', '0.9607', '0.9392', '0.9209', '0.9135']","['0.9729', '0.9391', '0.9448', '0.9103', '0.9490', '0.9480', '0.9697', '0.9443', '0.9159', '0.9264']","['0.9957', '0.9988', '0.9944', '0.9947', '0.9933', '0.9910', '0.9945', '0.9926', '0.9920', '0.9886']","[[2659, 1, 21, 6, 14, 7, 15, 5, 4, 1], [9, 2669, 7, 1, 13, 20, 26, 17, 79, 1], [20, 2, 2620, 12, 33, 3, 40, 14, 23, 6], [9, 1, 66, 2587, 1, 93, 2, 40, 30, 13], [17, 3, 5, 0, 2642, 0, 38, 9, 14, 56], [19, 2, 7, 58, 11, 2643, 16, 10, 12, 10], [22, 3, 9, 0, 6, 24, 2750, 0, 22, 0], [2, 2, 9, 0, 4, 0, 0, 2647, 4, 135], [10, 10, 12, 29, 20, 69, 2, 15, 2539, 66], [0, 5, 5, 28, 67, 11, 0, 77, 15, 2619]]","[1, 9, 2, 2, 2, 9, 2, 5, 5, 8, 0, 2, 9, 8, 5, 2]","[1, 9, 2, 2, 2, 9, 2, 5, 5, 8, 3, 2, 2, 8, 5, 2]","[[19.  0.  0.  1.  0.  0.  0.  0.  0.  0.]
 [ 0.  4.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0. 20.  0.  0.  0.  0.  0.  0.  1.]
 [ 1.  0.  0.  8.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  3.  0.  0.  1.  0.  0.]
 [ 0.  0.  0.  0.  0.  9.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  2.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  4.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0. 16.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  7.]]",96
7,"['0.9674', '0.9574', '0.9488', '0.9099', '0.9522', '0.9652', '0.9556', '0.9476', '0.9318', '0.9420']","['0.9807', '0.9869', '0.9655', '0.9621', '0.9519', '0.9061', '0.9696', '0.9382', '0.9255', '0.8991']","['0.9674', '0.9574', '0.9488', '0.9099', '0.9522', '0.9652', '0.9556', '0.9476', '0.9318', '0.9420']","['0.9740', '0.9720', '0.9571', '0.9353', '0.9521', '0.9347', '0.9625', '0.9428', '0.9286', '0.9200']","['0.9674', '0.9574', '0.9488', '0.9099', '0.9522', '0.9652', '0.9556', '0.9476', '0.9318', '0.9420']","['0.9979', '0.9986', '0.9963', '0.9959', '0.9947', '0.9889', '0.9966', '0.9931', '0.9918', '0.9881']","[[2644, 1, 9, 6, 19, 15, 17, 10, 6, 6], [3, 2721, 8, 0, 5, 23, 19, 14, 48, 1], [7, 3, 2631, 17, 36, 3, 20, 17, 29, 10], [5, 0, 39, 2586, 0, 108, 1, 47, 40, 16], [11, 4, 6, 0, 2651, 0, 23, 8, 20, 61], [9, 3, 2, 37, 6, 2691, 4, 8, 10, 18], [14, 4, 11, 0, 12, 49, 2710, 0, 36, 0], [0, 3, 8, 0, 2, 0, 0, 2656, 3, 131], [3, 12, 9, 20, 10, 64, 1, 14, 2583, 56], [0, 6, 2, 22, 44, 17, 0, 57, 16, 2663]]","[3, 3, 4, 1, 3, 4, 8, 1, 8, 3, 7, 9, 8, 3, 8, 3]","[3, 3, 4, 1, 3, 4, 3, 1, 8, 3, 7, 1, 8, 3, 8, 3]","[[19.  0.  0.  1.  0.  0.  0.  0.  0.  0.]
 [ 0.  6.  0.  0.  0.  0.  0.  0.  0.  1.]
 [ 0.  0. 20.  0.  0.  0.  0.  0.  0.  1.]
 [ 1.  0.  0. 14.  0.  0.  0.  0.  1.  0.]
 [ 0.  0.  0.  0.  5.  0.  0.  1.  0.  0.]
 [ 0.  0.  0.  0.  0.  9.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  2.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  5.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0. 19.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  7.]]",112
8,"['0.9810', '0.9567', '0.9578', '0.9335', '0.9494', '0.9541', '0.9778', '0.9554', '0.9361', '0.9353']","['0.9724', '0.9880', '0.9676', '0.9475', '0.9583', '0.9510', '0.9632', '0.9403', '0.9399', '0.9108']","['0.9810', '0.9567', '0.9578', '0.9335', '0.9494', '0.9541', '0.9778', '0.9554', '0.9361', '0.9353']","['0.9767', '0.9721', '0.9627', '0.9404', '0.9538', '0.9526', '0.9704', '0.9478', '0.9380', '0.9229']","['0.9810', '0.9567', '0.9578', '0.9335', '0.9494', '0.9541', '0.9778', '0.9554', '0.9361', '0.9353']","['0.9970', '0.9987', '0.9965', '0.9942', '0.9954', '0.9946', '0.9958', '0.9933', '0.9934', '0.9897']","[[2681, 1, 3, 3, 12, 6, 21, 2, 3, 1], [6, 2719, 9, 1, 6, 10, 25, 10, 55, 1], [10, 3, 2656, 15, 27, 2, 23, 14, 16, 7], [8, 0, 43, 2653, 0, 54, 3, 45, 28, 8], [14, 3, 7, 0, 2643, 0, 22, 12, 12, 71], [12, 3, 1, 58, 8, 2660, 8, 7, 18, 13], [16, 3, 4, 0, 7, 15, 2773, 0, 18, 0], [1, 3, 9, 0, 2, 0, 0, 2678, 3, 107], [9, 11, 11, 39, 6, 36, 4, 10, 2595, 51], [0, 6, 2, 31, 47, 14, 0, 70, 13, 2644]]","[3, 9, 1, 0, 3, 2, 9, 3, 9, 1, 3, 3, 3, 0, 7, 8]","[3, 9, 1, 0, 3, 2, 9, 3, 9, 1, 3, 3, 3, 0, 7, 8]","[[21.  0.  0.  1.  0.  0.  0.  0.  0.  0.]
 [ 0.  8.  0.  0.  0.  0.  0.  0.  0.  1.]
 [ 0.  0. 21.  0.  0.  0.  0.  0.  0.  1.]
 [ 1.  0.  0. 20.  0.  0.  0.  0.  1.  0.]
 [ 0.  0.  0.  0.  5.  0.  0.  1.  0.  0.]
 [ 0.  0.  0.  0.  0.  9.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  2.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  6.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0. 20.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0. 10.]]",128
9,"['0.9802', '0.9613', '0.9531', '0.9599', '0.9274', '0.9623', '0.9612', '0.9501', '0.9300', '0.9480']","['0.9745', '0.9909', '0.9756', '0.9333', '0.9681', '0.9281', '0.9736', '0.9586', '0.9429', '0.8957']","['0.9802', '0.9613', '0.9531', '0.9599', '0.9274', '0.9623', '0.9612', '0.9501', '0.9300', '0.9480']","['0.9774', '0.9759', '0.9642', '0.9464', '0.9473', '0.9449', '0.9674', '0.9543', '0.9364', '0.9211']","['0.9802', '0.9613', '0.9531', '0.9599', '0.9274', '0.9623', '0.9612', '0.9501', '0.9300', '0.9480']","['0.9972', '0.9990', '0.9974', '0.9922', '0.9966', '0.9917', '0.9971', '0.9954', '0.9938', '0.9876']","[[2679, 1, 1, 9, 12, 10, 11, 2, 4, 4], [7, 2732, 9, 1, 4, 18, 18, 8, 44, 1], [5, 2, 2643, 32, 33, 3, 16, 12, 22, 5], [4, 0, 21, 2728, 0, 41, 0, 23, 20, 5], [17, 3, 6, 0, 2582, 3, 26, 9, 22, 116], [11, 1, 1, 57, 2, 2683, 3, 2, 10, 18], [19, 3, 8, 0, 6, 57, 2726, 0, 17, 0], [1, 1, 9, 1, 2, 0, 0, 2663, 3, 123], [6, 8, 9, 60, 3, 58, 0, 10, 2578, 40], [0, 6, 2, 35, 23, 18, 0, 49, 14, 2680]]","[9, 1, 8, 0, 3, 3, 8, 9, 9, 8, 3, 8, 3, 8, 8, 1]","[9, 1, 8, 0, 3, 3, 8, 9, 9, 8, 3, 8, 3, 8, 8, 1]","[[22.  0.  0.  1.  0.  0.  0.  0.  0.  0.]
 [ 0. 10.  0.  0.  0.  0.  0.  0.  0.  1.]
 [ 0.  0. 21.  0.  0.  0.  0.  0.  0.  1.]
 [ 1.  0.  0. 24.  0.  0.  0.  0.  1.  0.]
 [ 0.  0.  0.  0.  5.  0.  0.  1.  0.  0.]
 [ 0.  0.  0.  0.  0.  9.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  2.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  6.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0. 26.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0. 13.]]",144
