cycle,accuracy_per_class,precision_per_class,recall_per_class,f1_score_per_class,sensitivity_per_class,specificity_per_class,confusion_matrix,oracle_label,ground_truth_label,oracle_confusion_matrix,oracle_iterations
0,"['0.0000', '0.9465', '0.4971', '0.3034', '0.0237', '0.9119', '0.0000', '0.4512', '0.5548', '0.8056']","['0.0000', '0.3653', '0.3060', '0.2485', '0.1818', '0.3872', '0.0000', '0.8395', '0.9375', '0.8727']","['0.0000', '0.9465', '0.4971', '0.3034', '0.0237', '0.9119', '0.0000', '0.4512', '0.5548', '0.8056']","['0.0000', '0.5272', '0.3788', '0.2733', '0.0419', '0.5436', '0.0000', '0.5869', '0.6971', '0.8378']","['0.0000', '0.9465', '0.4971', '0.3034', '0.0237', '0.9119', '0.0000', '0.4512', '0.5548', '0.8056']","['1.0000', '0.8196', '0.8767', '0.8977', '0.9886', '0.8358', '0.9998', '0.9903', '0.9959', '0.9866']","[[0, 299, 46, 289, 5, 55, 0, 0, 4, 0], [0, 655, 5, 20, 4, 8, 0, 0, 0, 0], [0, 119, 343, 54, 27, 139, 0, 0, 7, 1], [0, 445, 13, 213, 0, 30, 0, 0, 1, 0], [0, 75, 405, 111, 16, 64, 0, 0, 5, 0], [0, 4, 0, 5, 0, 652, 0, 35, 4, 15], [0, 190, 203, 132, 17, 157, 0, 1, 2, 0], [0, 0, 0, 0, 0, 322, 0, 319, 2, 64], [0, 6, 106, 14, 19, 147, 1, 16, 390, 4], [0, 0, 0, 19, 0, 110, 0, 9, 1, 576]]",-1,-1,-1,-1
1,"['0.0702', '0.8078', '0.4681', '0.5385', '0.1672', '0.7175', '0.1211', '0.6846', '0.5861', '0.9455']","['0.4016', '0.4951', '0.3022', '0.3452', '0.2140', '0.6151', '0.3282', '0.7707', '0.9493', '0.7494']","['0.0702', '0.8078', '0.4681', '0.5385', '0.1672', '0.7175', '0.1211', '0.6846', '0.5861', '0.9455']","['0.1195', '0.6139', '0.3673', '0.4207', '0.1877', '0.6624', '0.1769', '0.7251', '0.7247', '0.8361']","['0.0702', '0.8078', '0.4681', '0.5385', '0.1672', '0.7175', '0.1211', '0.6846', '0.5861', '0.9455']","['0.9884', '0.9096', '0.8818', '0.8862', '0.9344', '0.9489', '0.9724', '0.9771', '0.9965', '0.9640']","[[49, 143, 60, 367, 46, 20, 7, 0, 5, 1], [0, 559, 4, 110, 12, 2, 4, 1, 0, 0], [15, 34, 323, 27, 141, 35, 110, 0, 4, 1], [9, 273, 19, 378, 12, 3, 6, 0, 2, 0], [8, 28, 389, 74, 113, 22, 38, 0, 4, 0], [0, 5, 0, 4, 0, 513, 0, 105, 3, 85], [37, 82, 196, 132, 104, 62, 85, 1, 2, 1], [0, 1, 0, 0, 0, 86, 0, 484, 1, 135], [4, 3, 78, 1, 97, 69, 9, 27, 412, 3], [0, 1, 0, 2, 3, 22, 0, 10, 1, 676]]","[2, 2, 4, 4, 6, 2, 2, 4, 6, 4, 4, 6, 2, 6, 6, 4]","[2, 2, 4, 4, 6, 2, 2, 4, 6, 4, 4, 6, 2, 6, 6, 4]","[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 5. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 6. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 5. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",16
2,"['0.2092', '0.9017', '0.6594', '0.4373', '0.0414', '0.6825', '0.1980', '0.8529', '0.7866', '0.8699']","['0.4620', '0.5848', '0.3144', '0.3308', '0.2800', '0.7896', '0.3707', '0.7248', '0.9247', '0.8651']","['0.2092', '0.9017', '0.6594', '0.4373', '0.0414', '0.6825', '0.1980', '0.8529', '0.7866', '0.8699']","['0.2880', '0.7095', '0.4258', '0.3767', '0.0722', '0.7322', '0.2581', '0.7836', '0.8501', '0.8675']","['0.2092', '0.9017', '0.6594', '0.4373', '0.0414', '0.6825', '0.1980', '0.8529', '0.7866', '0.8699']","['0.9730', '0.9298', '0.8428', '0.9014', '0.9886', '0.9793', '0.9625', '0.9636', '0.9929', '0.9846']","[[146, 73, 79, 370, 5, 4, 12, 0, 9, 0], [5, 624, 14, 37, 5, 1, 5, 0, 1, 0], [24, 9, 455, 13, 36, 1, 143, 0, 9, 0], [45, 305, 30, 307, 0, 2, 11, 0, 2, 0], [13, 15, 491, 68, 28, 1, 54, 0, 6, 0], [0, 4, 0, 0, 0, 488, 2, 159, 9, 53], [76, 36, 288, 130, 25, 1, 139, 0, 7, 0], [0, 0, 0, 0, 0, 60, 0, 603, 1, 43], [7, 1, 90, 2, 0, 28, 9, 12, 553, 1], [0, 0, 0, 1, 1, 32, 0, 58, 1, 622]]","[2, 8, 5, 8, 8, 2, 8, 2, 2, 8, 8, 8, 8, 6, 0, 2]","[2, 8, 5, 8, 8, 2, 8, 2, 2, 8, 8, 8, 8, 6, 0, 2]","[[ 1.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0. 10.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  6.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  1.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  6.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  8.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]]",32
3,"['0.6490', '0.9162', '0.7101', '0.3134', '0.0089', '0.7413', '0.2336', '0.8091', '0.8378', '0.9119']","['0.6802', '0.5833', '0.3327', '0.4691', '0.6667', '0.7703', '0.3482', '0.7804', '0.9132', '0.8590']","['0.6490', '0.9162', '0.7101', '0.3134', '0.0089', '0.7413', '0.2336', '0.8091', '0.8378', '0.9119']","['0.6642', '0.7128', '0.4531', '0.3757', '0.0175', '0.7555', '0.2796', '0.7944', '0.8739', '0.8847']","['0.6490', '0.9162', '0.7101', '0.3134', '0.0089', '0.7413', '0.2336', '0.8091', '0.8378', '0.9119']","['0.9662', '0.9282', '0.8442', '0.9605', '0.9995', '0.9749', '0.9513', '0.9744', '0.9911', '0.9830']","[[453, 46, 55, 95, 0, 9, 31, 0, 9, 0], [12, 634, 17, 18, 0, 1, 9, 0, 1, 0], [8, 7, 490, 6, 1, 2, 167, 0, 9, 0], [71, 352, 28, 220, 0, 11, 18, 0, 2, 0], [4, 20, 516, 51, 6, 2, 71, 0, 6, 0], [0, 2, 0, 0, 0, 530, 0, 117, 17, 49], [117, 25, 304, 77, 2, 4, 164, 0, 9, 0], [0, 0, 0, 0, 0, 76, 0, 572, 2, 57], [1, 1, 63, 2, 0, 28, 11, 7, 589, 1], [0, 0, 0, 0, 0, 25, 0, 37, 1, 652]]","[2, 5, 2, 8, 2, 6, 2, 6, 2, 0, 4, 6, 3, 6, 2, 2]","[2, 5, 2, 8, 2, 6, 2, 6, 2, 0, 4, 6, 3, 6, 2, 2]","[[ 2.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0. 17.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  1.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  7.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  2.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0. 10.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  9.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]]",48
4,"['0.7564', '0.9277', '0.5609', '0.2393', '0.3180', '0.7664', '0.1852', '0.8260', '0.8450', '0.9133']","['0.6183', '0.5697', '0.3851', '0.4912', '0.4584', '0.7965', '0.3421', '0.7892', '0.9310', '0.8626']","['0.7564', '0.9277', '0.5609', '0.2393', '0.3180', '0.7664', '0.1852', '0.8260', '0.8450', '0.9133']","['0.6804', '0.7059', '0.4566', '0.3218', '0.3755', '0.7812', '0.2403', '0.8072', '0.8859', '0.8872']","['0.7564', '0.9277', '0.5609', '0.2393', '0.3180', '0.7664', '0.1852', '0.8260', '0.8450', '0.9133']","['0.9483', '0.9231', '0.9021', '0.9724', '0.9598', '0.9777', '0.9603', '0.9752', '0.9930', '0.9835']","[[528, 41, 33, 57, 7, 6, 18, 0, 8, 0], [19, 642, 3, 6, 16, 0, 5, 0, 1, 0], [18, 6, 387, 4, 119, 2, 144, 0, 10, 0], [105, 384, 27, 168, 3, 1, 12, 0, 2, 0], [13, 18, 305, 55, 215, 2, 62, 0, 6, 0], [0, 1, 0, 0, 0, 548, 0, 113, 6, 47], [164, 35, 224, 51, 85, 4, 130, 0, 9, 0], [0, 0, 0, 0, 0, 66, 0, 584, 1, 56], [7, 0, 26, 1, 24, 34, 9, 7, 594, 1], [0, 0, 0, 0, 0, 25, 0, 36, 1, 653]]","[4, 0, 8, 4, 0, 0, 0, 5, 2, 4, 4, 0, 4, 4, 6, 2]","[4, 0, 8, 4, 0, 0, 0, 5, 2, 4, 4, 0, 4, 4, 6, 2]","[[ 7.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0. 19.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  1.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0. 13.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  3.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0. 11.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0. 10.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]]",64
5,"['0.7679', '0.9162', '0.6145', '0.6325', '0.2559', '0.7804', '0.1809', '0.6733', '0.8720', '0.9469']","['0.6336', '0.7905', '0.3697', '0.6416', '0.5227', '0.7772', '0.3423', '0.8655', '0.8757', '0.8031']","['0.7679', '0.9162', '0.6145', '0.6325', '0.2559', '0.7804', '0.1809', '0.6733', '0.8720', '0.9469']","['0.6943', '0.8487', '0.4616', '0.6370', '0.3436', '0.7788', '0.2367', '0.7574', '0.8738', '0.8691']","['0.7679', '0.9162', '0.6145', '0.6325', '0.2559', '0.7804', '0.1809', '0.6733', '0.8720', '0.9469']","['0.9508', '0.9734', '0.8854', '0.9606', '0.9750', '0.9745', '0.9613', '0.9882', '0.9862', '0.9736']","[[536, 19, 37, 77, 4, 1, 14, 0, 10, 0], [10, 634, 5, 24, 16, 0, 2, 0, 1, 0], [22, 4, 424, 8, 76, 1, 144, 0, 11, 0], [90, 122, 25, 444, 7, 0, 12, 0, 2, 0], [13, 6, 354, 66, 173, 0, 58, 0, 6, 0], [0, 1, 0, 0, 0, 558, 0, 53, 40, 63], [168, 14, 263, 73, 47, 1, 127, 0, 9, 0], [0, 0, 0, 0, 0, 123, 0, 476, 7, 101], [7, 2, 39, 0, 8, 14, 14, 4, 613, 2], [0, 0, 0, 0, 0, 20, 0, 17, 1, 677]]","[2, 2, 8, 1, 0, 3, 8, 8, 0, 8, 2, 2, 8, 0, 4, 3]","[2, 2, 8, 1, 0, 3, 8, 8, 1, 8, 2, 0, 8, 0, 4, 3]","[[ 9.  0.  1.  0.  0.  0.  0.  0.  0.  0.]
 [ 1.  1.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0. 22.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  3.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0. 14.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  3.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0. 11.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0. 15.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]]",80
6,"['0.7350', '0.9162', '0.6087', '0.6325', '0.3462', '0.7580', '0.1980', '0.8218', '0.8734', '0.9245']","['0.6715', '0.7856', '0.3944', '0.6133', '0.5120', '0.8429', '0.3757', '0.8047', '0.9029', '0.8607']","['0.7350', '0.9162', '0.6087', '0.6325', '0.3462', '0.7580', '0.1980', '0.8218', '0.8734', '0.9245']","['0.7018', '0.8459', '0.4786', '0.6227', '0.4131', '0.7982', '0.2593', '0.8132', '0.8879', '0.8914']","['0.7350', '0.9162', '0.6087', '0.6325', '0.3462', '0.7580', '0.1980', '0.8218', '0.8734', '0.9245']","['0.9602', '0.9726', '0.8978', '0.9555', '0.9647', '0.9839', '0.9633', '0.9776', '0.9895', '0.9830']","[[513, 20, 37, 91, 7, 1, 19, 0, 10, 0], [6, 634, 7, 28, 15, 0, 1, 0, 1, 0], [10, 2, 420, 7, 108, 1, 135, 0, 7, 0], [82, 132, 24, 444, 7, 0, 11, 0, 2, 0], [6, 5, 297, 73, 234, 0, 55, 0, 6, 0], [0, 1, 0, 0, 0, 542, 0, 103, 25, 44], [144, 13, 244, 80, 71, 1, 139, 0, 10, 0], [0, 0, 0, 0, 0, 60, 0, 581, 4, 62], [3, 0, 36, 1, 15, 18, 10, 5, 614, 1], [0, 0, 0, 0, 0, 20, 0, 33, 1, 661]]","[2, 2, 3, 2, 1, 8, 2, 0, 2, 3, 2, 6, 3, 3, 4, 3]","[2, 2, 3, 2, 1, 8, 2, 0, 2, 3, 2, 6, 3, 3, 4, 3]","[[10.  0.  1.  0.  0.  0.  0.  0.  0.  0.]
 [ 1.  2.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0. 28.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  8.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0. 15.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  3.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0. 12.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0. 16.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]]",96
7,"['0.7264', '0.9379', '0.5913', '0.4829', '0.0222', '0.7133', '0.2963', '0.8784', '0.8137', '0.8811']","['0.6760', '0.6589', '0.3481', '0.5231', '0.5000', '0.8733', '0.2971', '0.7705', '0.9392', '0.8799']","['0.7264', '0.9379', '0.5913', '0.4829', '0.0222', '0.7133', '0.2963', '0.8784', '0.8137', '0.8811']","['0.7003', '0.7740', '0.4382', '0.5022', '0.0425', '0.7852', '0.2967', '0.8209', '0.8720', '0.8805']","['0.7264', '0.9379', '0.5913', '0.4829', '0.0222', '0.7133', '0.2963', '0.8784', '0.8137', '0.8811']","['0.9614', '0.9467', '0.8789', '0.9509', '0.9976', '0.9882', '0.9219', '0.9706', '0.9941', '0.9863']","[[507, 38, 23, 85, 1, 1, 36, 0, 7, 0], [2, 649, 15, 19, 2, 0, 4, 0, 1, 0], [11, 4, 408, 15, 5, 0, 244, 0, 3, 0], [68, 254, 5, 339, 1, 0, 33, 0, 2, 0], [6, 12, 414, 109, 15, 0, 114, 0, 6, 0], [1, 6, 6, 2, 0, 510, 21, 115, 9, 45], [144, 20, 240, 78, 5, 0, 208, 0, 7, 0], [0, 0, 0, 0, 0, 44, 1, 621, 1, 40], [11, 2, 61, 1, 1, 9, 39, 6, 572, 1], [0, 0, 0, 0, 0, 20, 0, 64, 1, 630]]","[2, 4, 3, 3, 2, 6, 6, 1, 3, 2, 2, 3, 4, 1, 4, 2]","[2, 4, 3, 3, 2, 6, 6, 1, 3, 2, 2, 3, 4, 1, 4, 2]","[[10.  0.  1.  0.  0.  0.  0.  0.  0.  0.]
 [ 1.  4.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0. 33.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0. 12.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0. 18.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  3.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0. 14.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0. 16.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]]",112
8,"['0.7851', '0.9075', '0.4348', '0.6595', '0.5577', '0.7636', '0.2293', '0.8373', '0.8791', '0.8587']","['0.6335', '0.8796', '0.4405', '0.6671', '0.4961', '0.8426', '0.3347', '0.7749', '0.8766', '0.8924']","['0.7851', '0.9075', '0.4348', '0.6595', '0.5577', '0.7636', '0.2293', '0.8373', '0.8791', '0.8587']","['0.7012', '0.8933', '0.4376', '0.6633', '0.5251', '0.8012', '0.2722', '0.8049', '0.8778', '0.8753']","['0.7851', '0.9075', '0.4348', '0.6595', '0.5577', '0.7636', '0.2293', '0.8373', '0.8791', '0.8587']","['0.9497', '0.9864', '0.9396', '0.9633', '0.9394', '0.9838', '0.9492', '0.9727', '0.9862', '0.9882']","[[548, 7, 28, 66, 8, 1, 32, 0, 8, 0], [8, 628, 4, 31, 16, 0, 4, 0, 1, 0], [13, 1, 300, 4, 189, 0, 175, 0, 8, 0], [119, 68, 14, 463, 13, 0, 22, 0, 3, 0], [10, 4, 147, 63, 377, 0, 68, 0, 7, 0], [0, 1, 0, 0, 0, 546, 0, 89, 41, 38], [167, 5, 154, 66, 139, 0, 161, 0, 10, 0], [0, 0, 0, 0, 0, 72, 0, 592, 8, 35], [0, 0, 34, 1, 18, 8, 19, 4, 618, 1], [0, 0, 0, 0, 0, 21, 0, 79, 1, 614]]","[6, 5, 5, 3, 1, 1, 4, 1, 5, 5, 8, 5, 5, 7, 5, 1]","[6, 5, 5, 3, 1, 1, 4, 1, 5, 5, 8, 5, 5, 7, 5, 1]","[[10.  0.  1.  0.  0.  0.  0.  0.  0.  0.]
 [ 1.  8.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0. 33.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0. 13.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0. 19.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0. 10.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0. 15.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  1.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0. 17.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]]",128
9,"['0.7135', '0.7529', '0.5522', '0.8433', '0.4349', '0.7510', '0.2251', '0.8656', '0.9075', '0.9203']","['0.7124', '0.9886', '0.4128', '0.5776', '0.5434', '0.8847', '0.3527', '0.8063', '0.8861', '0.8762']","['0.7135', '0.7529', '0.5522', '0.8433', '0.4349', '0.7510', '0.2251', '0.8656', '0.9075', '0.9203']","['0.7130', '0.8548', '0.4724', '0.6856', '0.4832', '0.8124', '0.2748', '0.8349', '0.8967', '0.8977']","['0.7135', '0.7529', '0.5522', '0.8433', '0.4349', '0.7510', '0.2251', '0.8656', '0.9075', '0.9203']","['0.9681', '0.9990', '0.9141', '0.9312', '0.9609', '0.9889', '0.9540', '0.9766', '0.9870', '0.9852']","[[498, 1, 37, 109, 5, 2, 33, 0, 13, 0], [3, 521, 12, 145, 7, 0, 3, 0, 1, 0], [7, 0, 381, 9, 123, 0, 160, 0, 10, 0], [57, 2, 15, 592, 8, 0, 24, 0, 4, 0], [4, 1, 234, 72, 294, 0, 63, 0, 8, 0], [0, 1, 0, 0, 0, 537, 0, 106, 28, 43], [130, 1, 218, 97, 84, 1, 158, 0, 13, 0], [0, 0, 0, 0, 0, 41, 0, 612, 5, 49], [0, 0, 26, 1, 20, 6, 7, 4, 638, 1], [0, 0, 0, 0, 0, 20, 0, 37, 0, 658]]","[5, 1, 8, 1, 3, 3, 0, 0, 3, 3, 2, 4, 0, 4, 0, 3]","[5, 1, 8, 1, 3, 3, 0, 0, 3, 3, 2, 4, 0, 4, 0, 3]","[[14.  0.  1.  0.  0.  0.  0.  0.  0.  0.]
 [ 1. 10.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0. 34.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0. 18.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0. 21.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0. 11.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0. 15.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  1.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0. 18.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]]",144
