cycle,accuracy_per_class,precision_per_class,recall_per_class,f1_score_per_class,sensitivity_per_class,specificity_per_class,confusion_matrix,oracle_label,ground_truth_label,oracle_confusion_matrix,oracle_iterations
0,"['0.0000', '0.0000', '0.3188', '0.0000', '0.0083', '0.0000', '0.7285', '0.1045', '0.5236', '0.0000']","['0.0000', '0.0000', '0.1012', '0.0000', '0.2083', '0.0000', '0.1785', '0.1556', '0.2396', '0.0000']","['0.0000', '0.0000', '0.3188', '0.0000', '0.0083', '0.0000', '0.7285', '0.1045', '0.5236', '0.0000']","['0.0000', '0.0000', '0.1536', '0.0000', '0.0160', '0.0000', '0.2867', '0.1250', '0.3287', '0.0000']","['0.0000', '0.0000', '0.3188', '0.0000', '0.0083', '0.0000', '0.7285', '0.1045', '0.5236', '0.0000']","['0.9998', '1.0000', '0.7003', '1.0000', '0.9965', '1.0000', '0.6247', '0.9366', '0.8180', '0.9996']","[[0, 0, 185, 0, 0, 0, 62, 46, 317, 1], [0, 0, 227, 0, 0, 0, 178, 37, 166, 0], [0, 0, 183, 0, 2, 0, 280, 40, 69, 0], [0, 0, 183, 0, 5, 0, 338, 43, 42, 0], [0, 0, 145, 0, 5, 0, 390, 28, 31, 1], [0, 0, 257, 0, 4, 0, 275, 31, 45, 0], [0, 0, 106, 0, 6, 0, 440, 30, 22, 0], [1, 0, 171, 0, 1, 0, 303, 63, 64, 0], [0, 0, 193, 0, 1, 0, 68, 20, 310, 0], [0, 0, 159, 0, 0, 0, 131, 67, 228, 0]]",-1,-1,-1,-1
1,"['0.8020', '0.1826', '0.0854', '0.0115', '0.3517', '0.0049', '0.4603', '0.0862', '0.0017', '0.0256']","['0.2290', '0.2467', '0.1210', '0.2188', '0.1601', '0.3750', '0.2147', '0.1912', '0.1111', '0.2113']","['0.8020', '0.1826', '0.0854', '0.0115', '0.3517', '0.0049', '0.4603', '0.0862', '0.0017', '0.0256']","['0.3562', '0.2098', '0.1001', '0.0218', '0.2200', '0.0097', '0.2928', '0.1189', '0.0033', '0.0457']","['0.8020', '0.1826', '0.0854', '0.0115', '0.3517', '0.0049', '0.4603', '0.0862', '0.0017', '0.0256']","['0.6938', '0.9371', '0.9344', '0.9954', '0.7950', '0.9991', '0.8115', '0.9592', '0.9985', '0.9897']","[[490, 22, 16, 1, 41, 0, 13, 25, 0, 3], [260, 111, 47, 7, 77, 0, 78, 16, 3, 9], [160, 23, 49, 1, 159, 1, 152, 26, 1, 2], [103, 38, 43, 7, 163, 0, 214, 38, 0, 5], [78, 17, 40, 2, 211, 0, 226, 21, 0, 5], [172, 42, 28, 6, 182, 3, 148, 27, 0, 4], [40, 20, 32, 3, 198, 1, 278, 21, 0, 11], [125, 44, 55, 2, 184, 0, 132, 52, 2, 7], [429, 57, 21, 1, 29, 3, 25, 16, 1, 10], [283, 76, 74, 2, 74, 0, 29, 30, 2, 15]]","[4, 3, 2, 2, 1, 3, 7, 7, 4, 5, 5, 2, 2, 0, 1, 4]","[4, 3, 2, 2, 1, 3, 7, 7, 4, 5, 5, 2, 2, 0, 1, 4]","[[1. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 2. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 4. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 2. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 3. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 2. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 2. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",16
2,"['0.7136', '0.1793', '0.1098', '0.0033', '0.1567', '0.0964', '0.6175', '0.1874', '0.1892', '0.0308']","['0.2840', '0.2732', '0.1302', '0.0645', '0.1661', '0.3734', '0.2334', '0.2890', '0.1659', '0.1104']","['0.7136', '0.1793', '0.1098', '0.0033', '0.1567', '0.0964', '0.6175', '0.1874', '0.1892', '0.0308']","['0.4063', '0.2165', '0.1191', '0.0062', '0.1612', '0.1532', '0.3388', '0.2274', '0.1768', '0.0481']","['0.7136', '0.1793', '0.1098', '0.0033', '0.1567', '0.0964', '0.6175', '0.1874', '0.1892', '0.0308']","['0.7961', '0.9462', '0.9224', '0.9946', '0.9126', '0.9816', '0.7730', '0.9485', '0.8959', '0.9732']","[[436, 22, 21, 1, 22, 1, 19, 21, 57, 11], [215, 109, 54, 4, 15, 18, 71, 14, 84, 24], [97, 27, 63, 2, 94, 10, 180, 47, 38, 16], [61, 39, 68, 2, 65, 27, 224, 54, 57, 14], [50, 12, 59, 6, 94, 2, 296, 34, 38, 9], [81, 40, 50, 5, 87, 59, 209, 44, 22, 15], [12, 16, 56, 5, 75, 7, 373, 28, 19, 13], [60, 26, 54, 1, 77, 15, 153, 113, 83, 21], [329, 45, 18, 0, 7, 17, 34, 8, 112, 22], [194, 63, 41, 5, 30, 2, 39, 28, 165, 18]]","[6, 3, 4, 2, 5, 3, 5, 6, 6, 5, 3, 6, 6, 3, 2, 0]","[6, 3, 4, 2, 5, 3, 5, 6, 6, 5, 3, 6, 6, 3, 2, 0]","[[2. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 2. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 6. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 6. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 4. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 5. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 5. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 2. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",32
3,"['0.5908', '0.1760', '0.0296', '0.0311', '0.1317', '0.1536', '0.7434', '0.2322', '0.1622', '0.1607']","['0.3617', '0.3302', '0.0794', '0.1792', '0.1474', '0.3615', '0.2101', '0.2198', '0.2370', '0.2454']","['0.5908', '0.1760', '0.0296', '0.0311', '0.1317', '0.1536', '0.7434', '0.2322', '0.1622', '0.1607']","['0.4487', '0.2296', '0.0431', '0.0530', '0.1391', '0.2156', '0.3276', '0.2258', '0.1926', '0.1942']","['0.5908', '0.1760', '0.0296', '0.0311', '0.1317', '0.1536', '0.7434', '0.2322', '0.1622', '0.1607']","['0.8818', '0.9598', '0.9637', '0.9839', '0.9154', '0.9692', '0.6872', '0.9079', '0.9429', '0.9466']","[[361, 18, 14, 5, 26, 8, 34, 68, 52, 25], [116, 107, 46, 5, 28, 17, 131, 33, 68, 57], [61, 17, 17, 15, 88, 16, 261, 72, 12, 15], [30, 20, 14, 19, 51, 55, 311, 75, 13, 23], [24, 11, 14, 11, 79, 6, 378, 44, 18, 15], [47, 23, 17, 20, 72, 94, 261, 56, 8, 14], [2, 13, 11, 10, 55, 6, 449, 40, 5, 13], [29, 14, 33, 4, 91, 25, 205, 140, 23, 39], [232, 41, 20, 8, 10, 25, 38, 34, 96, 88], [96, 60, 28, 9, 36, 8, 69, 75, 110, 94]]","[5, 5, 2, 5, 0, 5, 7, 3, 7, 6, 3, 4, 6, 7, 8, 5]","[5, 5, 2, 5, 0, 5, 7, 3, 7, 6, 3, 4, 6, 7, 8, 5]","[[ 3.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  2.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  7.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  8.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  5.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0. 10.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  7.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  5.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  1.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]]",48
4,"['0.5270', '0.1809', '0.0209', '0.0769', '0.1150', '0.2173', '0.6689', '0.3002', '0.2939', '0.1060']","['0.3847', '0.3284', '0.0976', '0.1469', '0.1971', '0.3276', '0.2206', '0.2413', '0.2260', '0.2230']","['0.5270', '0.1809', '0.0209', '0.0769', '0.1150', '0.2173', '0.6689', '0.3002', '0.2939', '0.1060']","['0.4448', '0.2333', '0.0344', '0.1010', '0.1453', '0.2613', '0.3318', '0.2676', '0.2555', '0.1437']","['0.5270', '0.1809', '0.0209', '0.0769', '0.1150', '0.2173', '0.6689', '0.3002', '0.2939', '0.1060']","['0.9044', '0.9583', '0.9795', '0.9493', '0.9480', '0.9493', '0.7355', '0.8946', '0.8898', '0.9601']","[[322, 17, 4, 22, 12, 12, 31, 89, 84, 18], [94, 110, 25, 36, 17, 31, 90, 31, 132, 42], [48, 22, 12, 46, 52, 38, 235, 80, 24, 17], [28, 24, 18, 47, 35, 73, 250, 89, 25, 22], [20, 12, 10, 29, 69, 14, 337, 62, 31, 16], [31, 23, 10, 30, 47, 133, 229, 75, 21, 13], [2, 18, 7, 37, 45, 16, 404, 47, 11, 17], [19, 18, 15, 27, 54, 39, 174, 181, 55, 21], [198, 34, 10, 13, 1, 42, 33, 37, 174, 50], [75, 57, 12, 33, 18, 8, 48, 59, 213, 62]]","[5, 8, 3, 5, 6, 7, 3, 5, 3, 2, 3, 3, 8, 6, 6, 3]","[5, 8, 3, 5, 6, 7, 3, 5, 3, 2, 3, 3, 8, 6, 6, 3]","[[ 3.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  2.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  8.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0. 14.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  5.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0. 13.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0. 10.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  6.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  3.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]]",64
5,"['0.4141', '0.1891', '0.0645', '0.1031', '0.2000', '0.2729', '0.6093', '0.2322', '0.2618', '0.1863']","['0.4274', '0.3594', '0.1125', '0.1486', '0.1676', '0.3224', '0.2334', '0.2778', '0.2558', '0.2633']","['0.4141', '0.1891', '0.0645', '0.1031', '0.2000', '0.2729', '0.6093', '0.2322', '0.2618', '0.1863']","['0.4206', '0.2478', '0.0819', '0.1217', '0.1824', '0.2956', '0.3375', '0.2529', '0.2588', '0.2182']","['0.4141', '0.1891', '0.0645', '0.1031', '0.2000', '0.2729', '0.6093', '0.2322', '0.2618', '0.1863']","['0.9371', '0.9620', '0.9462', '0.9330', '0.8896', '0.9349', '0.7759', '0.9326', '0.9166', '0.9437']","[[253, 12, 17, 22, 33, 29, 26, 86, 106, 27], [71, 115, 66, 43, 37, 22, 84, 22, 86, 62], [27, 21, 37, 49, 111, 50, 196, 49, 23, 11], [7, 21, 35, 63, 83, 101, 214, 48, 15, 24], [13, 11, 24, 27, 120, 20, 307, 39, 23, 16], [9, 15, 21, 70, 101, 167, 172, 31, 12, 14], [1, 13, 29, 42, 82, 27, 368, 22, 5, 15], [11, 16, 30, 41, 101, 50, 148, 140, 31, 35], [144, 34, 25, 30, 15, 41, 21, 26, 155, 101], [56, 62, 45, 37, 33, 11, 41, 41, 150, 109]]","[4, 2, 3, 4, 9, 4, 3, 5, 2, 8, 6, 6, 7, 7, 8, 3]","[4, 2, 3, 4, 9, 4, 3, 5, 2, 8, 6, 6, 7, 7, 8, 3]","[[ 3.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  2.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0. 10.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0. 17.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  8.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0. 14.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0. 12.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  8.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  5.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  1.]]",80
6,"['0.4861', '0.3766', '0.0557', '0.0720', '0.1667', '0.3529', '0.3361', '0.3499', '0.3936', '0.1333']","['0.4024', '0.2672', '0.1356', '0.2085', '0.2203', '0.2838', '0.3142', '0.2651', '0.2346', '0.2532']","['0.4861', '0.3766', '0.0557', '0.0720', '0.1667', '0.3529', '0.3361', '0.3499', '0.3936', '0.1333']","['0.4403', '0.3126', '0.0790', '0.1071', '0.1898', '0.3146', '0.3248', '0.3016', '0.2940', '0.1747']","['0.4861', '0.3766', '0.0557', '0.0720', '0.1667', '0.3529', '0.3361', '0.3499', '0.3936', '0.1333']","['0.9182', '0.8835', '0.9624', '0.9690', '0.9344', '0.8988', '0.9179', '0.8916', '0.8595', '0.9575']","[[297, 40, 6, 3, 8, 16, 11, 85, 131, 14], [84, 229, 15, 17, 16, 26, 24, 23, 124, 50], [42, 69, 32, 30, 75, 88, 80, 93, 47, 18], [22, 93, 34, 44, 49, 138, 73, 92, 37, 29], [17, 55, 40, 20, 100, 77, 140, 89, 48, 14], [32, 51, 15, 35, 68, 216, 61, 91, 28, 15], [1, 85, 51, 32, 61, 64, 203, 60, 22, 25], [19, 44, 18, 17, 60, 86, 36, 211, 85, 27], [155, 80, 8, 5, 2, 45, 6, 20, 233, 38], [69, 111, 17, 8, 15, 5, 12, 32, 238, 78]]","[0, 0, 4, 8, 3, 1, 8, 7, 5, 8, 2, 0, 5, 0, 0, 0]","[0, 0, 4, 8, 3, 1, 8, 7, 5, 8, 2, 0, 5, 0, 0, 0]","[[ 9.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  3.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0. 11.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0. 18.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  9.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0. 16.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0. 12.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  9.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  8.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  1.]]",96
7,"['0.5172', '0.2714', '0.0331', '0.1440', '0.2117', '0.2696', '0.5745', '0.3118', '0.2382', '0.1949']","['0.3916', '0.3438', '0.1284', '0.2051', '0.1833', '0.3466', '0.2525', '0.2933', '0.2754', '0.2591']","['0.5172', '0.2714', '0.0331', '0.1440', '0.2117', '0.2696', '0.5745', '0.3118', '0.2382', '0.1949']","['0.4457', '0.3033', '0.0526', '0.1692', '0.1964', '0.3033', '0.3509', '0.3023', '0.2554', '0.2224']","['0.5172', '0.2714', '0.0331', '0.1440', '0.2117', '0.2696', '0.5745', '0.3118', '0.2382', '0.1949']","['0.9089', '0.9416', '0.9762', '0.9367', '0.8952', '0.9423', '0.8097', '0.9161', '0.9314', '0.9398']","[[316, 25, 11, 9, 27, 13, 27, 79, 81, 23], [96, 165, 30, 34, 40, 10, 77, 25, 62, 69], [46, 24, 19, 55, 105, 53, 172, 63, 21, 16], [24, 24, 17, 88, 79, 88, 186, 66, 12, 27], [19, 16, 10, 38, 127, 32, 264, 55, 22, 17], [28, 20, 11, 78, 96, 165, 133, 55, 13, 13], [1, 17, 12, 53, 81, 24, 347, 40, 5, 24], [22, 23, 9, 30, 89, 57, 115, 188, 27, 43], [177, 62, 10, 24, 13, 28, 15, 28, 141, 94], [78, 104, 19, 20, 36, 6, 38, 42, 128, 114]]","[3, 0, 4, 2, 2, 1, 6, 4, 7, 1, 9, 4, 9, 7, 3, 4]","[0, 0, 4, 2, 2, 1, 6, 4, 7, 1, 9, 4, 9, 7, 3, 4]","[[10.  0.  0.  1.  0.  0.  0.  0.  0.  0.]
 [ 0.  5.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0. 13.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0. 19.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0. 13.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0. 16.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0. 13.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0. 11.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  8.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  3.]]",112
8,"['0.4452', '0.3520', '0.0401', '0.1080', '0.2200', '0.2990', '0.5778', '0.3167', '0.2669', '0.1282']","['0.4084', '0.3048', '0.1620', '0.2284', '0.1844', '0.3245', '0.2574', '0.2736', '0.2762', '0.2542']","['0.4452', '0.3520', '0.0401', '0.1080', '0.2200', '0.2990', '0.5778', '0.3167', '0.2669', '0.1282']","['0.4260', '0.3267', '0.0642', '0.1467', '0.2006', '0.3112', '0.3561', '0.2936', '0.2715', '0.1705']","['0.4452', '0.3520', '0.0401', '0.1080', '0.2200', '0.2990', '0.5778', '0.3167', '0.2669', '0.1282']","['0.9269', '0.9095', '0.9781', '0.9586', '0.8919', '0.9293', '0.8134', '0.9061', '0.9234', '0.9594']","[[272, 46, 10, 6, 29, 22, 27, 83, 102, 14], [77, 214, 20, 20, 39, 13, 74, 30, 71, 50], [38, 35, 23, 33, 109, 60, 174, 70, 21, 11], [16, 43, 18, 66, 87, 106, 168, 76, 14, 17], [15, 24, 14, 26, 132, 36, 261, 58, 23, 11], [22, 27, 8, 47, 99, 183, 146, 57, 12, 11], [1, 30, 14, 44, 77, 30, 349, 42, 4, 13], [16, 32, 13, 20, 98, 76, 100, 191, 29, 28], [144, 110, 6, 12, 16, 29, 20, 32, 158, 65], [65, 141, 16, 15, 30, 9, 37, 59, 138, 75]]","[7, 7, 1, 4, 2, 4, 7, 5, 9, 2, 9, 6, 5, 7, 7, 3]","[7, 7, 1, 4, 2, 4, 7, 5, 9, 2, 9, 6, 5, 7, 7, 6]","[[10.  0.  0.  1.  0.  0.  0.  0.  0.  0.]
 [ 0.  6.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0. 15.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0. 19.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0. 15.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0. 18.  0.  0.  0.  0.]
 [ 0.  0.  0.  1.  0.  0. 14.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0. 16.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  8.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  5.]]",128
9,"['0.5188', '0.4276', '0.0801', '0.0884', '0.3183', '0.2712', '0.4917', '0.1675', '0.2939', '0.0735']","['0.3953', '0.2918', '0.1341', '0.2466', '0.1749', '0.3395', '0.2720', '0.3811', '0.2797', '0.2324']","['0.5188', '0.4276', '0.0801', '0.0884', '0.3183', '0.2712', '0.4917', '0.1675', '0.2939', '0.0735']","['0.4487', '0.3469', '0.1003', '0.1301', '0.2258', '0.3015', '0.3502', '0.2327', '0.2867', '0.1117']","['0.5188', '0.4276', '0.0801', '0.0884', '0.3183', '0.2712', '0.4917', '0.1675', '0.2939', '0.0735']","['0.9100', '0.8830', '0.9453', '0.9694', '0.8331', '0.9401', '0.8527', '0.9696', '0.9172', '0.9738']","[[317, 46, 17, 1, 54, 13, 20, 32, 102, 9], [91, 260, 32, 15, 53, 8, 41, 9, 66, 33], [51, 43, 46, 25, 164, 52, 143, 20, 23, 7], [26, 60, 56, 54, 131, 93, 130, 31, 14, 16], [21, 32, 34, 28, 191, 32, 207, 18, 29, 8], [29, 37, 23, 36, 147, 166, 129, 22, 15, 8], [1, 58, 48, 33, 111, 31, 297, 8, 7, 10], [32, 47, 30, 16, 165, 63, 84, 101, 45, 20], [160, 125, 17, 5, 34, 21, 15, 10, 174, 31], [74, 183, 40, 6, 42, 10, 26, 14, 147, 43]]","[8, 3, 8, 9, 5, 2, 0, 4, 8, 5, 0, 4, 5, 2, 0, 3]","[8, 3, 8, 9, 5, 2, 0, 4, 8, 5, 0, 4, 5, 2, 0, 3]","[[13.  0.  0.  1.  0.  0.  0.  0.  0.  0.]
 [ 0.  6.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0. 17.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0. 21.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0. 17.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0. 21.  0.  0.  0.  0.]
 [ 0.  0.  0.  1.  0.  0. 14.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0. 16.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0. 11.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  6.]]",144
