cycle,accuracy_per_class,precision_per_class,recall_per_class,f1_score_per_class,sensitivity_per_class,specificity_per_class,confusion_matrix,oracle_label,ground_truth_label,oracle_confusion_matrix,oracle_iterations
0,"['0.4076', '0.9962', '0.3241', '0.6167', '0.4699', '0.0000', '0.8746', '0.7604', '0.0073', '0.3263']","['1.0000', '0.3197', '0.9433', '0.5792', '0.5932', '0.0000', '0.4792', '0.6066', '1.0000', '0.4161']","['0.4076', '0.9962', '0.3241', '0.6167', '0.4699', '0.0000', '0.8746', '0.7604', '0.0073', '0.3263']","['0.5792', '0.4841', '0.4824', '0.5973', '0.5244', '0.0000', '0.6192', '0.6749', '0.0144', '0.3658']","['0.4076', '0.9962', '0.3241', '0.6167', '0.4699', '0.0000', '0.8746', '0.7604', '0.0073', '0.3263']","['1.0000', '0.7284', '0.9978', '0.9507', '0.9662', '1.0000', '0.8967', '0.9433', '1.0000', '0.9480']","[[289, 13, 0, 32, 18, 0, 216, 3, 0, 138], [0, 792, 0, 2, 0, 0, 0, 1, 0, 0], [0, 310, 233, 5, 0, 0, 111, 57, 0, 3], [0, 214, 3, 428, 1, 0, 24, 22, 0, 2], [0, 137, 0, 8, 312, 0, 83, 63, 0, 61], [0, 256, 0, 176, 29, 0, 66, 12, 0, 70], [0, 46, 3, 3, 21, 0, 600, 2, 0, 11], [0, 116, 5, 11, 6, 0, 0, 549, 0, 35], [0, 442, 3, 10, 41, 0, 135, 45, 5, 7], [0, 151, 0, 64, 98, 0, 17, 151, 0, 233]]",-1,-1,-1,-1
1,"['0.9041', '0.9962', '0.3922', '0.2003', '0.7651', '0.0033', '0.6691', '0.4917', '0.0465', '0.0000']","['0.7130', '0.3815', '0.8650', '0.8634', '0.2672', '1.0000', '0.5100', '0.5244', '0.5517', '0.0000']","['0.9041', '0.9962', '0.3922', '0.2003', '0.7651', '0.0033', '0.6691', '0.4917', '0.0465', '0.0000']","['0.7973', '0.5517', '0.5397', '0.3251', '0.3961', '0.0065', '0.5788', '0.5075', '0.0858', '0.0000']","['0.9041', '0.9962', '0.3922', '0.2003', '0.7651', '0.0033', '0.6691', '0.4917', '0.0465', '0.0000']","['0.9590', '0.7931', '0.9930', '0.9965', '0.7801', '1.0000', '0.9302', '0.9487', '0.9959', '1.0000']","[[641, 4, 2, 0, 35, 0, 26, 0, 1, 0], [0, 792, 0, 0, 0, 0, 0, 3, 0, 0], [33, 226, 282, 0, 38, 0, 107, 24, 9, 0], [22, 167, 21, 139, 63, 0, 72, 204, 6, 0], [7, 95, 0, 0, 508, 0, 49, 5, 0, 0], [83, 172, 1, 21, 244, 2, 65, 12, 9, 0], [90, 41, 3, 0, 93, 0, 459, 0, 0, 0], [3, 111, 12, 0, 241, 0, 0, 355, 0, 0], [10, 352, 4, 1, 142, 0, 119, 28, 32, 0], [10, 116, 1, 0, 537, 0, 3, 46, 1, 0]]","[4, 1, 0, 9, 4, 6, 6, 8, 5, 2, 3, 4, 7, 0, 3, 9]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0]","[[2. 1. 1. 2. 3. 1. 2. 0. 1. 2.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 1. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",16
2,"['0.9267', '0.9950', '0.6704', '0.2565', '0.6898', '0.3153', '0.7493', '0.8186', '0.1090', '0.1779']","['0.7693', '0.5528', '0.7336', '0.8241', '0.4134', '0.8421', '0.6238', '0.4249', '0.7732', '0.6546']","['0.9267', '0.9950', '0.6704', '0.2565', '0.6898', '0.3153', '0.7493', '0.8186', '0.1090', '0.1779']","['0.8407', '0.7107', '0.7006', '0.3912', '0.5169', '0.4588', '0.6808', '0.5594', '0.1911', '0.2797']","['0.9267', '0.9950', '0.6704', '0.2565', '0.6898', '0.3153', '0.7493', '0.8186', '0.1090', '0.1779']","['0.9687', '0.8969', '0.9721', '0.9940', '0.8974', '0.9944', '0.9509', '0.8726', '0.9965', '0.9893']","[[657, 2, 3, 2, 24, 0, 16, 2, 1, 2], [0, 791, 1, 0, 0, 0, 1, 2, 0, 0], [13, 128, 482, 1, 3, 0, 53, 39, 0, 0], [4, 59, 39, 178, 3, 22, 28, 353, 3, 5], [7, 36, 21, 0, 458, 1, 48, 32, 10, 51], [72, 92, 4, 28, 113, 192, 47, 51, 8, 2], [75, 22, 23, 1, 51, 0, 514, 0, 0, 0], [3, 43, 23, 0, 58, 0, 0, 591, 0, 4], [13, 223, 56, 5, 71, 11, 115, 116, 75, 3], [10, 35, 5, 1, 327, 2, 2, 205, 0, 127]]","[7, 0, 1, 1, 7, 6, 0, 8, 6, 5, 0, 3, 0, 9, 5, 2]","[5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 3, 5, 5, 0, 5, 5]","[[2. 1. 1. 2. 3. 1. 2. 0. 1. 3.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [1. 0. 0. 0. 0. 0. 0. 1. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [3. 2. 1. 1. 0. 2. 2. 2. 1. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",32
3,"['0.9281', '0.9761', '0.8317', '0.5677', '0.8102', '0.5928', '0.7799', '0.7909', '0.2747', '0.2969']","['0.8501', '0.7390', '0.6929', '0.8260', '0.5042', '0.8094', '0.7319', '0.5899', '0.6898', '0.6057']","['0.9281', '0.9761', '0.8317', '0.5677', '0.8102', '0.5928', '0.7799', '0.7909', '0.2747', '0.2969']","['0.8874', '0.8412', '0.7560', '0.6729', '0.6216', '0.6844', '0.7551', '0.6757', '0.3929', '0.3985']","['0.9281', '0.9761', '0.8317', '0.5677', '0.8102', '0.5928', '0.7799', '0.7909', '0.2747', '0.2969']","['0.9816', '0.9558', '0.9578', '0.9868', '0.9165', '0.9867', '0.9690', '0.9368', '0.9865', '0.9780']","[[658, 1, 5, 13, 13, 1, 15, 1, 1, 1], [0, 776, 12, 0, 0, 1, 0, 3, 3, 0], [9, 50, 598, 4, 3, 0, 27, 22, 5, 1], [0, 25, 51, 394, 0, 37, 3, 171, 8, 5], [4, 6, 10, 0, 538, 0, 47, 4, 15, 40], [33, 27, 12, 56, 31, 361, 28, 13, 41, 7], [42, 8, 57, 1, 30, 4, 535, 0, 9, 0], [2, 24, 34, 2, 27, 1, 0, 571, 2, 59], [14, 122, 78, 6, 60, 32, 75, 87, 189, 25], [12, 11, 6, 1, 365, 9, 1, 96, 1, 212]]","[9, 3, 5, 9, 5, 9, 4, 5, 9, 1, 7, 2, 7, 9, 7, 2]","[0, 5, 5, 8, 5, 5, 3, 8, 8, 8, 5, 3, 9, 5, 5, 5]","[[2. 1. 1. 2. 3. 1. 2. 0. 1. 4.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [1. 0. 1. 0. 1. 0. 0. 1. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [3. 2. 2. 2. 0. 4. 2. 4. 1. 2.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 1. 0. 0. 0. 1. 0. 0. 0. 2.]
 [0. 0. 0. 0. 0. 0. 0. 1. 0. 0.]]",48
4,"['0.9013', '0.9887', '0.7302', '0.6657', '0.7696', '0.6043', '0.8819', '0.8283', '0.3706', '0.5420']","['0.8925', '0.6865', '0.8481', '0.8250', '0.6255', '0.8519', '0.6590', '0.6472', '0.7774', '0.7153']","['0.9013', '0.9887', '0.7302', '0.6657', '0.7696', '0.6043', '0.8819', '0.8283', '0.3706', '0.5420']","['0.8968', '0.8103', '0.7848', '0.7368', '0.6901', '0.7070', '0.7544', '0.7266', '0.5020', '0.6167']","['0.9013', '0.9887', '0.7302', '0.6657', '0.7696', '0.6043', '0.8819', '0.8283', '0.3706', '0.5420']","['0.9878', '0.9421', '0.9850', '0.9845', '0.9517', '0.9900', '0.9504', '0.9481', '0.9884', '0.9755']","[[639, 2, 2, 18, 5, 0, 39, 1, 1, 2], [0, 786, 1, 0, 0, 1, 1, 3, 3, 0], [8, 102, 525, 9, 6, 0, 35, 26, 7, 1], [0, 27, 25, 462, 1, 22, 8, 129, 12, 8], [2, 5, 5, 0, 511, 0, 66, 3, 11, 61], [24, 36, 3, 61, 19, 368, 49, 9, 33, 7], [21, 9, 24, 1, 19, 3, 605, 0, 4, 0], [2, 32, 16, 3, 5, 0, 0, 598, 1, 65], [9, 135, 14, 6, 54, 30, 114, 61, 255, 10], [11, 11, 4, 0, 197, 8, 1, 94, 1, 387]]","[2, 2, 8, 5, 8, 3, 9, 1, 1, 1, 6, 0, 9, 4, 9, 4]","[5, 0, 8, 5, 5, 5, 8, 3, 8, 8, 5, 3, 5, 8, 5, 5]","[[2. 1. 2. 2. 3. 1. 2. 0. 1. 4.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [2. 1. 1. 0. 1. 0. 0. 1. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [3. 2. 3. 3. 1. 5. 3. 4. 2. 4.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 3. 0. 0. 1. 1. 0. 0. 1. 3.]
 [0. 0. 0. 0. 0. 0. 0. 1. 0. 0.]]",64
5,"['0.9168', '0.9748', '0.8025', '0.7594', '0.8042', '0.6798', '0.8571', '0.8255', '0.5102', '0.6513']","['0.8808', '0.8526', '0.8891', '0.8528', '0.6320', '0.8415', '0.7538', '0.7012', '0.7905', '0.6889']","['0.9168', '0.9748', '0.8025', '0.7594', '0.8042', '0.6798', '0.8571', '0.8255', '0.5102', '0.6513']","['0.8984', '0.9096', '0.8436', '0.8034', '0.7078', '0.7520', '0.8022', '0.7583', '0.6201', '0.6695']","['0.9168', '0.9748', '0.8025', '0.7594', '0.8042', '0.6798', '0.8571', '0.8255', '0.5102', '0.6513']","['0.9860', '0.9784', '0.9885', '0.9856', '0.9509', '0.9878', '0.9696', '0.9595', '0.9853', '0.9666']","[[650, 1, 1, 20, 9, 3, 19, 1, 1, 4], [0, 775, 2, 2, 0, 1, 1, 5, 9, 0], [11, 35, 577, 11, 9, 0, 25, 35, 12, 4], [0, 9, 23, 527, 1, 26, 5, 81, 13, 9], [2, 2, 3, 0, 534, 0, 31, 2, 11, 79], [22, 14, 3, 45, 31, 414, 26, 6, 37, 11], [32, 1, 16, 1, 36, 5, 588, 0, 7, 0], [1, 14, 16, 6, 5, 0, 0, 596, 2, 82], [9, 51, 7, 5, 69, 33, 85, 57, 351, 21], [11, 7, 1, 1, 151, 10, 0, 67, 1, 465]]","[9, 5, 1, 5, 4, 8, 4, 7, 8, 3, 4, 2, 1, 9, 1, 7]","[5, 5, 5, 5, 8, 5, 5, 5, 8, 5, 3, 5, 5, 3, 8, 5]","[[2. 1. 2. 2. 3. 1. 2. 0. 1. 4.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [2. 1. 1. 0. 2. 0. 0. 1. 0. 1.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [3. 4. 4. 4. 2. 7. 3. 6. 3. 5.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 4. 0. 0. 2. 1. 0. 0. 2. 3.]
 [0. 0. 0. 0. 0. 0. 0. 1. 0. 0.]]",80
6,"['0.8999', '0.9836', '0.7830', '0.8084', '0.8584', '0.6585', '0.8499', '0.8587', '0.5160', '0.5826']","['0.8849', '0.8112', '0.8979', '0.8398', '0.5987', '0.8736', '0.7943', '0.7218', '0.8353', '0.7039']","['0.8999', '0.9836', '0.7830', '0.8084', '0.8584', '0.6585', '0.8499', '0.8587', '0.5160', '0.5826']","['0.8923', '0.8891', '0.8366', '0.8238', '0.7054', '0.7509', '0.8211', '0.7843', '0.6379', '0.6375']","['0.8999', '0.9836', '0.7830', '0.8084', '0.8584', '0.6585', '0.8499', '0.8587', '0.5160', '0.5826']","['0.9868', '0.9707', '0.9898', '0.9830', '0.9397', '0.9909', '0.9761', '0.9619', '0.9889', '0.9722']","[[638, 2, 1, 26, 12, 1, 19, 4, 1, 5], [0, 782, 1, 1, 0, 1, 1, 4, 5, 0], [7, 37, 563, 19, 11, 0, 19, 47, 12, 4], [1, 9, 21, 561, 2, 16, 3, 60, 9, 12], [2, 2, 1, 0, 570, 0, 26, 2, 7, 54], [23, 29, 3, 51, 32, 401, 19, 8, 30, 13], [32, 3, 20, 1, 37, 6, 583, 0, 4, 0], [1, 15, 12, 5, 4, 0, 0, 620, 1, 64], [7, 77, 4, 4, 70, 25, 64, 59, 355, 23], [10, 8, 1, 0, 214, 9, 0, 55, 1, 416]]","[3, 5, 8, 2, 9, 1, 6, 2, 7, 0, 0, 6, 6, 0, 2, 3]","[5, 5, 5, 5, 5, 0, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5]","[[2. 2. 2. 2. 3. 1. 2. 0. 1. 4.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [2. 1. 1. 0. 2. 0. 1. 1. 0. 1.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [6. 4. 7. 6. 2. 8. 5. 7. 4. 6.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 4. 0. 0. 2. 1. 0. 0. 2. 3.]
 [0. 0. 0. 0. 0. 0. 0. 1. 0. 0.]]",96
7,"['0.8491', '0.9560', '0.8428', '0.6196', '0.8810', '0.5550', '0.9344', '0.8089', '0.6308', '0.3711']","['0.8999', '0.8726', '0.8112', '0.9556', '0.4737', '0.8689', '0.6541', '0.8756', '0.7162', '0.6865']","['0.8491', '0.9560', '0.8428', '0.6196', '0.8810', '0.5550', '0.9344', '0.8089', '0.6308', '0.3711']","['0.8737', '0.9124', '0.8267', '0.7517', '0.6161', '0.6774', '0.7695', '0.8409', '0.6708', '0.4818']","['0.8491', '0.9560', '0.8428', '0.6196', '0.8810', '0.5550', '0.9344', '0.8089', '0.6308', '0.3711']","['0.9893', '0.9821', '0.9776', '0.9968', '0.8974', '0.9920', '0.9463', '0.9868', '0.9728', '0.9808']","[[602, 1, 6, 2, 29, 0, 62, 2, 1, 4], [0, 760, 2, 0, 0, 1, 2, 2, 28, 0], [9, 14, 606, 2, 12, 0, 41, 10, 23, 2], [0, 17, 85, 430, 32, 28, 14, 38, 26, 24], [0, 1, 1, 0, 585, 0, 46, 1, 9, 21], [37, 14, 6, 12, 86, 338, 43, 6, 66, 1], [11, 1, 10, 1, 19, 1, 641, 0, 2, 0], [1, 30, 25, 0, 13, 0, 1, 584, 5, 63], [5, 22, 3, 3, 71, 12, 127, 5, 434, 6], [4, 11, 3, 0, 388, 9, 3, 19, 12, 265]]","[0, 3, 0, 8, 7, 1, 5, 0, 6, 7, 3, 0, 1, 4, 7, 8]","[5, 5, 5, 0, 5, 5, 5, 5, 8, 5, 5, 5, 5, 5, 5, 5]","[[ 2.  2.  2.  2.  3.  1.  2.  0.  2.  4.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 2.  1.  1.  0.  2.  0.  1.  1.  0.  1.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [10.  6.  7.  8.  3.  9.  5. 10.  5.  6.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  4.  0.  0.  2.  1.  1.  0.  2.  3.]
 [ 0.  0.  0.  0.  0.  0.  0.  1.  0.  0.]]",112
8,"['0.8547', '0.9874', '0.7413', '0.8199', '0.8524', '0.5255', '0.8586', '0.9017', '0.5785', '0.4734']","['0.9182', '0.7994', '0.8555', '0.8187', '0.5360', '0.9302', '0.7720', '0.6933', '0.8189', '0.7478']","['0.8547', '0.9874', '0.7413', '0.8199', '0.8524', '0.5255', '0.8586', '0.9017', '0.5785', '0.4734']","['0.8853', '0.8835', '0.7943', '0.8193', '0.6581', '0.6716', '0.8130', '0.7839', '0.6780', '0.5798']","['0.8547', '0.9874', '0.7413', '0.8199', '0.8524', '0.5255', '0.8586', '0.9017', '0.5785', '0.4734']","['0.9914', '0.9683', '0.9857', '0.9800', '0.9227', '0.9962', '0.9724', '0.9541', '0.9861', '0.9819']","[[606, 2, 5, 34, 15, 1, 34, 6, 0, 6], [0, 785, 1, 1, 0, 0, 1, 3, 4, 0], [2, 43, 533, 27, 9, 0, 17, 69, 12, 7], [0, 11, 34, 569, 6, 5, 2, 52, 9, 6], [1, 5, 2, 0, 566, 0, 32, 3, 7, 48], [23, 28, 8, 54, 71, 320, 24, 25, 48, 8], [18, 5, 29, 2, 36, 2, 589, 1, 3, 1], [0, 20, 10, 3, 6, 0, 0, 651, 2, 30], [4, 73, 1, 4, 68, 9, 63, 60, 398, 8], [6, 10, 0, 1, 279, 7, 1, 69, 3, 338]]","[3, 7, 4, 3, 1, 1, 8, 8, 2, 8, 8, 3, 4, 1, 6, 2]","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]","[[ 2.  2.  2.  2.  3.  1.  2.  0.  2.  4.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 2.  1.  1.  0.  2.  0.  1.  1.  0.  1.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [10.  9.  9. 11.  5.  9.  6. 11.  9.  6.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  4.  0.  0.  2.  1.  1.  0.  2.  3.]
 [ 0.  0.  0.  0.  0.  0.  0.  1.  0.  0.]]",128
9,"['0.9238', '0.9950', '0.7650', '0.8329', '0.8404', '0.4877', '0.8615', '0.8781', '0.5930', '0.6555']","['0.8047', '0.7126', '0.8929', '0.8438', '0.6813', '0.9281', '0.8085', '0.7770', '0.8430', '0.7736']","['0.9238', '0.9950', '0.7650', '0.8329', '0.8404', '0.4877', '0.8615', '0.8781', '0.5930', '0.6555']","['0.8601', '0.8304', '0.8240', '0.8383', '0.7525', '0.6394', '0.8342', '0.8244', '0.6962', '0.7096']","['0.9238', '0.9950', '0.7650', '0.8329', '0.8404', '0.4877', '0.8615', '0.8781', '0.5930', '0.6555']","['0.9747', '0.9486', '0.9895', '0.9830', '0.9588', '0.9964', '0.9778', '0.9710', '0.9880', '0.9782']","[[655, 3, 0, 25, 1, 0, 19, 3, 0, 3], [0, 791, 1, 1, 0, 0, 0, 1, 1, 0], [12, 73, 550, 23, 7, 0, 12, 32, 5, 5], [0, 30, 22, 578, 1, 6, 1, 39, 8, 9], [3, 6, 4, 0, 558, 0, 34, 2, 4, 53], [75, 44, 2, 49, 36, 297, 19, 15, 53, 19], [40, 8, 23, 1, 16, 3, 591, 0, 4, 0], [4, 32, 13, 2, 2, 0, 0, 634, 0, 35], [10, 109, 1, 5, 41, 10, 54, 37, 408, 13], [15, 14, 0, 1, 157, 4, 1, 53, 1, 468]]","[0, 7, 5, 6, 2, 9, 6, 1, 3, 8, 4, 6, 6, 4, 8, 9]","[8, 5, 5, 5, 5, 7, 2, 5, 5, 5, 6, 5, 5, 0, 5, 7]","[[ 2.  2.  2.  2.  4.  1.  2.  0.  2.  4.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  1.  0.  0.  0.]
 [ 2.  1.  1.  0.  2.  0.  1.  1.  0.  1.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [10. 10. 10. 12.  5. 10.  9. 12. 11.  6.]
 [ 0.  0.  0.  0.  1.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  2.]
 [ 1.  4.  0.  0.  2.  1.  1.  0.  2.  3.]
 [ 0.  0.  0.  0.  0.  0.  0.  1.  0.  0.]]",144
