cycle,accuracy_per_class,precision_per_class,recall_per_class,f1_score_per_class,sensitivity_per_class,specificity_per_class,confusion_matrix,oracle_label,ground_truth_label,oracle_confusion_matrix,oracle_iterations
0,"['0.9111', '0.9975', '0.2782', '0.0821', '0.0105', '0.0000', '0.9242', '0.8435', '0.0174', '0.0000']","['0.8116', '0.3798', '0.8403', '0.9828', '1.0000', '0.0000', '0.4832', '0.2448', '0.9231', '0.0000']","['0.9111', '0.9975', '0.2782', '0.0821', '0.0105', '0.0000', '0.9242', '0.8435', '0.0174', '0.0000']","['0.8585', '0.5501', '0.4180', '0.1516', '0.0209', '0.0000', '0.6346', '0.3794', '0.0342', '0.0000']","['0.9111', '0.9975', '0.2782', '0.0821', '0.0105', '0.0000', '0.9242', '0.8435', '0.0174', '0.0000']","['0.9762', '0.7913', '0.9940', '0.9998', '1.0000', '1.0000', '0.8926', '0.7007', '0.9998', '1.0000']","[[646, 4, 1, 0, 0, 0, 24, 34, 0, 0], [0, 793, 0, 0, 0, 0, 0, 2, 0, 0], [16, 194, 200, 0, 0, 0, 280, 28, 1, 0], [24, 169, 27, 57, 0, 0, 21, 396, 0, 0], [1, 216, 1, 0, 7, 0, 164, 275, 0, 0], [50, 181, 0, 1, 0, 0, 44, 333, 0, 0], [9, 38, 0, 0, 0, 0, 634, 5, 0, 0], [1, 104, 4, 0, 0, 0, 4, 609, 0, 0], [36, 311, 5, 0, 0, 0, 110, 214, 12, 0], [13, 78, 0, 0, 0, 0, 31, 592, 0, 0]]",-1,-1,-1,-1
1,"['0.9647', '0.9799', '0.7469', '0.6499', '0.5663', '0.0033', '0.8003', '0.7812', '0.0218', '0.4482']","['0.6571', '0.4604', '0.5571', '0.6896', '0.6976', '1.0000', '0.8121', '0.6323', '1.0000', '0.6095']","['0.9647', '0.9799', '0.7469', '0.6499', '0.5663', '0.0033', '0.8003', '0.7812', '0.0218', '0.4482']","['0.7817', '0.6265', '0.6381', '0.6691', '0.6251', '0.0065', '0.8062', '0.6989', '0.0427', '0.5165']","['0.9647', '0.9799', '0.7469', '0.6499', '0.5663', '0.0033', '0.8003', '0.7812', '0.0218', '0.4482']","['0.9433', '0.8529', '0.9320', '0.9678', '0.9743', '1.0000', '0.9799', '0.9478', '1.0000', '0.9674']","[[684, 1, 17, 2, 0, 0, 3, 2, 0, 0], [0, 779, 13, 3, 0, 0, 0, 0, 0, 0], [22, 100, 537, 30, 3, 0, 23, 3, 0, 1], [35, 97, 56, 451, 0, 0, 1, 39, 0, 15], [8, 76, 35, 0, 376, 0, 40, 4, 0, 125], [153, 171, 27, 111, 4, 2, 30, 100, 0, 11], [42, 26, 63, 2, 3, 0, 549, 1, 0, 0], [8, 104, 15, 18, 0, 0, 0, 564, 0, 13], [58, 259, 197, 33, 32, 0, 20, 34, 15, 40], [31, 79, 4, 4, 121, 0, 10, 145, 0, 320]]","[4, 4, 2, 3, 2, 3, 2, 2, 1, 8, 3, 4, 0, 6, 2, 9]","[8, 8, 8, 8, 5, 3, 8, 8, 8, 8, 8, 5, 3, 5, 2, 8]","[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 1. 0. 0. 0. 0. 0. 0. 0.]
 [1. 0. 0. 1. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 1. 0. 1. 0. 1. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 1. 3. 2. 2. 0. 0. 0. 1. 1.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",16
2,"['0.9549', '0.9786', '0.6815', '0.6859', '0.8117', '0.3563', '0.9344', '0.8144', '0.2006', '0.4846']","['0.8118', '0.5529', '0.7562', '0.7791', '0.5989', '0.8158', '0.7368', '0.7179', '0.9262', '0.6976']","['0.9549', '0.9786', '0.6815', '0.6859', '0.8117', '0.3563', '0.9344', '0.8144', '0.2006', '0.4846']","['0.8775', '0.7066', '0.7169', '0.7295', '0.6893', '0.4960', '0.8239', '0.7631', '0.3297', '0.5719']","['0.9549', '0.9786', '0.6815', '0.6859', '0.8117', '0.3563', '0.9344', '0.8144', '0.2006', '0.4846']","['0.9750', '0.8986', '0.9748', '0.9786', '0.9430', '0.9923', '0.9637', '0.9632', '0.9983', '0.9761']","[[677, 3, 6, 0, 1, 8, 13, 1, 0, 0], [0, 778, 13, 3, 0, 1, 0, 0, 0, 0], [15, 101, 490, 29, 11, 3, 60, 4, 5, 1], [17, 89, 34, 476, 1, 9, 2, 46, 3, 17], [1, 25, 3, 0, 539, 0, 38, 1, 0, 57], [71, 88, 6, 68, 29, 217, 47, 66, 2, 15], [10, 15, 8, 0, 5, 7, 641, 0, 0, 0], [2, 74, 11, 16, 2, 0, 0, 588, 1, 28], [27, 196, 77, 16, 101, 21, 54, 26, 138, 32], [14, 38, 0, 3, 211, 0, 15, 87, 0, 346]]","[0, 4, 2, 1, 4, 7, 6, 2, 4, 5, 3, 7, 8, 9, 6, 5]","[5, 5, 5, 5, 5, 5, 8, 5, 8, 5, 5, 8, 8, 5, 5, 5]","[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 1. 0. 0. 0. 0. 0. 0. 0.]
 [1. 0. 0. 1. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [1. 1. 3. 1. 3. 2. 2. 1. 0. 1.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 1. 3. 2. 3. 0. 1. 1. 2. 1.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",32
3,"['0.9690', '0.9384', '0.7789', '0.7637', '0.8690', '0.3777', '0.9475', '0.8670', '0.2253', '0.4846']","['0.8198', '0.8047', '0.7226', '0.7604', '0.5308', '0.8712', '0.7549', '0.6917', '0.9394', '0.7193']","['0.9690', '0.9384', '0.7789', '0.7637', '0.8690', '0.3777', '0.9475', '0.8670', '0.2253', '0.4846']","['0.8882', '0.8664', '0.7497', '0.7620', '0.6591', '0.5269', '0.8403', '0.7695', '0.3634', '0.5791']","['0.9690', '0.9384', '0.7789', '0.7637', '0.8690', '0.3777', '0.9475', '0.8670', '0.2253', '0.4846']","['0.9760', '0.9708', '0.9658', '0.9735', '0.9195', '0.9947', '0.9666', '0.9556', '0.9984', '0.9785']","[[687, 0, 7, 1, 2, 4, 7, 1, 0, 0], [0, 746, 41, 4, 1, 0, 1, 1, 1, 0], [15, 27, 560, 35, 19, 0, 48, 6, 7, 2], [13, 22, 39, 530, 5, 11, 1, 58, 0, 15], [2, 3, 1, 0, 577, 0, 33, 2, 0, 46], [63, 26, 10, 83, 60, 230, 64, 57, 1, 15], [13, 4, 5, 0, 11, 3, 650, 0, 0, 0], [2, 33, 17, 17, 4, 0, 0, 626, 1, 22], [29, 62, 95, 23, 189, 15, 42, 43, 155, 35], [14, 4, 0, 4, 219, 1, 15, 111, 0, 346]]","[6, 5, 1, 5, 9, 4, 7, 8, 9, 2, 7, 7, 8, 2, 4, 3]","[2, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 0, 8, 8]","[[0. 0. 1. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 1. 0. 0. 0. 1. 0. 0. 0.]
 [1. 0. 0. 1. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [1. 1. 3. 1. 3. 2. 2. 1. 0. 1.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 2. 4. 3. 5. 2. 1. 4. 4. 3.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",48
4,"['0.9704', '0.9459', '0.7747', '0.8055', '0.7861', '0.4631', '0.9300', '0.8740', '0.4070', '0.6246']","['0.8462', '0.7825', '0.6997', '0.7884', '0.6460', '0.9010', '0.7696', '0.7424', '0.9061', '0.7288']","['0.9704', '0.9459', '0.7747', '0.8055', '0.7861', '0.4631', '0.9300', '0.8740', '0.4070', '0.6246']","['0.9041', '0.8565', '0.7353', '0.7969', '0.7092', '0.6117', '0.8422', '0.8028', '0.5617', '0.6727']","['0.9704', '0.9459', '0.7747', '0.8055', '0.7861', '0.4631', '0.9300', '0.8740', '0.4070', '0.6246']","['0.9801', '0.9663', '0.9619', '0.9762', '0.9549', '0.9951', '0.9697', '0.9651', '0.9954', '0.9736']","[[688, 0, 12, 1, 0, 2, 5, 1, 0, 0], [0, 752, 38, 3, 0, 0, 1, 0, 1, 0], [15, 37, 557, 42, 8, 2, 32, 9, 15, 2], [8, 24, 30, 559, 3, 14, 1, 36, 4, 15], [2, 5, 6, 0, 522, 0, 49, 1, 0, 79], [41, 32, 16, 75, 44, 282, 49, 45, 1, 24], [15, 4, 20, 0, 4, 5, 638, 0, 0, 0], [1, 35, 15, 7, 0, 0, 0, 631, 5, 28], [27, 61, 102, 18, 112, 8, 30, 32, 280, 18], [16, 11, 0, 4, 115, 0, 24, 95, 3, 446]]","[2, 8, 5, 4, 5, 7, 4, 9, 4, 6, 2, 9, 7, 8, 3, 9]","[8, 2, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 3, 3, 3]","[[0. 0. 1. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 1. 0. 0. 0. 1. 0. 1. 0.]
 [1. 0. 0. 2. 0. 0. 0. 0. 1. 1.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [1. 1. 3. 1. 3. 2. 2. 1. 0. 1.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 2. 6. 3. 8. 4. 2. 6. 4. 5.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",64
5,"['0.9520', '0.9497', '0.7914', '0.8026', '0.8193', '0.5862', '0.9825', '0.8795', '0.5233', '0.6106']","['0.8687', '0.8580', '0.7638', '0.8556', '0.6983', '0.8837', '0.7006', '0.7669', '0.8571', '0.7870']","['0.9520', '0.9497', '0.7914', '0.8026', '0.8193', '0.5862', '0.9825', '0.8795', '0.5233', '0.6106']","['0.9085', '0.9015', '0.7773', '0.8283', '0.7540', '0.7048', '0.8180', '0.8194', '0.6498', '0.6877']","['0.9520', '0.9497', '0.7914', '0.8026', '0.8193', '0.5862', '0.9825', '0.8795', '0.5233', '0.6106']","['0.9838', '0.9799', '0.9720', '0.9851', '0.9629', '0.9926', '0.9544', '0.9693', '0.9905', '0.9812']","[[675, 0, 9, 1, 0, 3, 20, 1, 0, 0], [0, 755, 30, 3, 0, 0, 6, 0, 1, 0], [10, 18, 569, 26, 7, 2, 48, 12, 25, 2], [16, 16, 30, 557, 4, 28, 1, 25, 10, 7], [1, 5, 2, 0, 544, 0, 50, 2, 1, 59], [28, 17, 8, 47, 31, 357, 87, 20, 2, 12], [6, 1, 1, 0, 2, 2, 674, 0, 0, 0], [2, 23, 12, 4, 1, 3, 1, 635, 17, 24], [25, 38, 84, 9, 74, 8, 49, 27, 360, 14], [14, 7, 0, 4, 116, 1, 26, 106, 4, 436]]","[3, 3, 5, 2, 1, 6, 7, 6, 0, 6, 0, 3, 2, 7, 7, 4]","[8, 5, 8, 8, 8, 8, 7, 2, 5, 8, 8, 9, 8, 5, 5, 5]","[[0. 0. 1. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 1. 0. 0. 0. 2. 0. 1. 0.]
 [1. 0. 0. 2. 0. 0. 0. 0. 1. 1.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [2. 1. 3. 2. 4. 2. 2. 3. 0. 1.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 1. 0. 0.]
 [1. 3. 8. 4. 8. 5. 4. 6. 4. 5.]
 [0. 0. 0. 1. 0. 0. 0. 0. 0. 0.]]",80
6,"['0.9492', '0.9522', '0.8122', '0.7925', '0.7696', '0.7619', '0.9796', '0.9100', '0.4360', '0.5924']","['0.8914', '0.8980', '0.7725', '0.8744', '0.7406', '0.8155', '0.6942', '0.7042', '0.9091', '0.8027']","['0.9492', '0.9522', '0.8122', '0.7925', '0.7696', '0.7619', '0.9796', '0.9100', '0.4360', '0.5924']","['0.9194', '0.9243', '0.7919', '0.8314', '0.7548', '0.7878', '0.8126', '0.7940', '0.5894', '0.6817']","['0.9492', '0.9522', '0.8122', '0.7925', '0.7696', '0.7619', '0.9796', '0.9100', '0.4360', '0.5924']","['0.9870', '0.9861', '0.9726', '0.9875', '0.9717', '0.9836', '0.9531', '0.9560', '0.9952', '0.9835']","[[673, 0, 7, 1, 0, 7, 20, 1, 0, 0], [0, 757, 25, 4, 0, 2, 4, 1, 2, 0], [8, 10, 584, 26, 5, 3, 51, 16, 15, 1], [14, 13, 31, 550, 2, 40, 1, 32, 4, 7], [1, 5, 1, 0, 511, 2, 69, 7, 0, 68], [14, 8, 2, 28, 16, 464, 50, 19, 1, 7], [5, 1, 2, 0, 1, 5, 672, 0, 0, 0], [2, 16, 14, 3, 1, 8, 1, 657, 7, 13], [26, 29, 90, 13, 74, 33, 63, 52, 300, 8], [12, 4, 0, 4, 80, 5, 37, 148, 1, 423]]","[2, 6, 4, 5, 3, 5, 8, 2, 9, 3, 7, 3, 9, 0, 9, 9]","[0, 8, 8, 5, 3, 8, 8, 8, 8, 8, 8, 8, 5, 8, 8, 8]","[[0. 0. 2. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 1. 0. 0. 0. 2. 0. 1. 0.]
 [1. 0. 0. 3. 0. 0. 0. 0. 1. 1.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [2. 1. 3. 2. 4. 3. 2. 3. 0. 2.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 1. 0. 0.]
 [2. 3. 9. 6. 9. 6. 5. 7. 5. 8.]
 [0. 0. 0. 1. 0. 0. 0. 0. 0. 0.]]",96
7,"['0.9718', '0.9472', '0.8873', '0.7392', '0.8328', '0.6995', '0.8732', '0.8449', '0.4622', '0.6443']","['0.8125', '0.8221', '0.5763', '0.8875', '0.7756', '0.8589', '0.8783', '0.8652', '0.7700', '0.8487']","['0.9718', '0.9472', '0.8873', '0.7392', '0.8328', '0.6995', '0.8732', '0.8449', '0.4622', '0.6443']","['0.8850', '0.8802', '0.6988', '0.8066', '0.8032', '0.7710', '0.8757', '0.8549', '0.5777', '0.7325']","['0.9718', '0.9472', '0.8873', '0.7392', '0.8328', '0.6995', '0.8732', '0.8449', '0.4622', '0.6443']","['0.9747', '0.9737', '0.9253', '0.9897', '0.9747', '0.9890', '0.9869', '0.9849', '0.9849', '0.9870']","[[689, 0, 14, 1, 0, 2, 2, 1, 0, 0], [0, 753, 37, 3, 0, 1, 1, 0, 0, 0], [8, 10, 638, 11, 4, 4, 18, 8, 18, 0], [19, 31, 75, 513, 1, 28, 1, 4, 18, 4], [7, 8, 23, 0, 553, 3, 15, 2, 5, 48], [40, 19, 37, 38, 12, 426, 24, 4, 4, 5], [23, 2, 49, 0, 8, 5, 599, 0, 0, 0], [4, 35, 25, 4, 1, 5, 0, 610, 19, 19], [35, 38, 200, 3, 44, 21, 13, 10, 318, 6], [23, 20, 9, 5, 90, 1, 9, 66, 31, 460]]","[0, 5, 9, 9, 5, 2, 4, 3, 2, 8, 1, 3, 2, 1, 6, 9]","[8, 8, 8, 8, 8, 8, 8, 8, 5, 8, 8, 8, 5, 8, 8, 8]","[[ 0.  0.  2.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  1.  0.  0.  0.  2.  0.  1.  0.]
 [ 1.  0.  0.  3.  0.  0.  0.  0.  1.  1.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 2.  1.  5.  2.  4.  3.  2.  3.  0.  2.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  1.  0.  0.]
 [ 3.  5. 10.  8. 10.  8.  6.  7.  6. 11.]
 [ 0.  0.  0.  1.  0.  0.  0.  0.  0.  0.]]",112
8,"['0.9408', '0.9723', '0.8261', '0.8184', '0.8479', '0.7225', '0.9825', '0.8643', '0.3866', '0.7451']","['0.9137', '0.9020', '0.7744', '0.8685', '0.7145', '0.8194', '0.7334', '0.8387', '0.9333', '0.7399']","['0.9408', '0.9723', '0.8261', '0.8184', '0.8479', '0.7225', '0.9825', '0.8643', '0.3866', '0.7451']","['0.9270', '0.9358', '0.7995', '0.8427', '0.7755', '0.7679', '0.8399', '0.8513', '0.5468', '0.7425']","['0.9408', '0.9723', '0.8261', '0.8184', '0.8479', '0.7225', '0.9825', '0.8643', '0.3866', '0.7451']","['0.9900', '0.9865', '0.9725', '0.9864', '0.9645', '0.9848', '0.9612', '0.9809', '0.9970', '0.9703']","[[667, 0, 9, 2, 1, 11, 18, 1, 0, 0], [0, 773, 11, 4, 1, 3, 3, 0, 0, 0], [9, 7, 594, 25, 9, 1, 43, 19, 11, 1], [13, 12, 25, 568, 3, 36, 1, 14, 5, 17], [1, 1, 2, 0, 563, 0, 52, 0, 0, 45], [7, 8, 6, 28, 41, 440, 46, 14, 2, 17], [4, 1, 1, 0, 1, 5, 674, 0, 0, 0], [1, 14, 14, 5, 2, 4, 1, 624, 1, 56], [17, 36, 103, 16, 85, 33, 53, 28, 266, 51], [11, 5, 2, 6, 82, 4, 28, 44, 0, 532]]","[8, 8, 0, 7, 5, 1, 8, 0, 2, 4, 1, 6, 4, 4, 9, 9]","[5, 8, 5, 8, 8, 5, 8, 5, 8, 8, 5, 8, 9, 9, 8, 8]","[[ 0.  0.  2.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  1.  0.  0.  0.  2.  0.  1.  0.]
 [ 1.  0.  0.  3.  0.  0.  0.  0.  1.  1.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 4.  3.  5.  2.  4.  3.  2.  3.  1.  2.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  1.  0.  0.]
 [ 3.  5. 11.  8. 11.  9.  7.  8.  8. 13.]
 [ 0.  0.  0.  1.  2.  0.  0.  0.  0.  0.]]",128
9,"['0.9563', '0.9648', '0.7733', '0.8141', '0.8539', '0.6897', '0.9738', '0.9474', '0.4869', '0.6162']","['0.8726', '0.9252', '0.8299', '0.8260', '0.7421', '0.8367', '0.8156', '0.6496', '0.9079', '0.8255']","['0.9563', '0.9648', '0.7733', '0.8141', '0.8539', '0.6897', '0.9738', '0.9474', '0.4869', '0.6162']","['0.9125', '0.9446', '0.8006', '0.8200', '0.7941', '0.7561', '0.8877', '0.7707', '0.6339', '0.7057']","['0.9563', '0.9648', '0.7733', '0.8141', '0.8539', '0.6897', '0.9738', '0.9474', '0.4869', '0.6162']","['0.9843', '0.9900', '0.9819', '0.9811', '0.9689', '0.9872', '0.9761', '0.9412', '0.9946', '0.9852']","[[678, 0, 9, 2, 2, 5, 11, 2, 0, 0], [0, 767, 10, 5, 4, 3, 1, 5, 0, 0], [9, 4, 556, 57, 10, 1, 26, 31, 23, 2], [17, 4, 22, 565, 2, 28, 1, 45, 7, 3], [3, 3, 2, 0, 567, 0, 23, 9, 0, 57], [20, 8, 8, 31, 25, 420, 41, 50, 1, 5], [9, 0, 1, 0, 4, 4, 668, 0, 0, 0], [1, 7, 7, 3, 2, 5, 1, 684, 3, 9], [25, 34, 53, 19, 79, 36, 35, 55, 335, 17], [15, 2, 2, 2, 69, 0, 12, 172, 0, 440]]","[1, 7, 8, 5, 0, 0, 5, 5, 2, 7, 8, 8, 8, 7, 3, 3]","[8, 8, 8, 8, 5, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8]","[[ 0.  0.  2.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  1.  0.  0.  0.  2.  0.  1.  0.]
 [ 1.  0.  0.  3.  0.  0.  0.  0.  1.  1.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 5.  3.  5.  2.  4.  3.  2.  3.  1.  2.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  1.  0.  0.]
 [ 4.  6. 12. 10. 11. 12.  7. 11. 12. 13.]
 [ 0.  0.  0.  1.  2.  0.  0.  0.  0.  0.]]",144
