cycle,accuracy_per_class,precision_per_class,recall_per_class,f1_score_per_class,sensitivity_per_class,specificity_per_class,confusion_matrix,oracle_label,ground_truth_label,oracle_confusion_matrix,oracle_iterations,training_loss
0,"['0.0000', '0.0000', '0.0000', '0.0214', '0.0000', '0.0000', '0.0000', '0.0000', '0.9986', '0.0000']","['0.0000', '0.0000', '0.0000', '0.2273', '0.0000', '0.0000', '0.0000', '0.0000', '0.1008', '0.0000']","['0.0000', '0.0000', '0.0000', '0.0214', '0.0000', '0.0000', '0.0000', '0.0000', '0.9986', '0.0000']","['0.0000', '0.0000', '0.0000', '0.0392', '0.0000', '0.0000', '0.0000', '0.0000', '0.1831', '0.0000']","['0.0000', '0.0000', '0.0000', '0.0214', '0.0000', '0.0000', '0.0000', '0.0000', '0.9986', '0.0000']","['1.0000', '1.0000', '1.0000', '0.9919', '1.0000', '1.0000', '1.0000', '1.0000', '0.0103', '1.0000']","[[0, 0, 0, 10, 0, 0, 0, 0, 690, 0], [0, 0, 0, 8, 0, 0, 0, 0, 692, 0], [0, 0, 0, 5, 0, 0, 0, 0, 695, 0], [0, 0, 0, 15, 0, 0, 0, 0, 685, 0], [0, 0, 0, 8, 0, 0, 0, 0, 692, 0], [0, 0, 0, 6, 0, 0, 0, 0, 694, 0], [0, 0, 0, 13, 0, 0, 0, 0, 687, 0], [0, 0, 0, 0, 0, 0, 0, 0, 700, 0], [0, 0, 0, 1, 0, 0, 0, 0, 699, 0], [0, 0, 0, 0, 0, 0, 0, 0, 700, 0]]",-1,-1,-1,-1,2.3032021522521973
1,"['0.0000', '0.0000', '0.0000', '0.2829', '0.0000', '0.0000', '0.0000', '0.0000', '0.9986', '0.0000']","['0.0000', '0.0000', '0.0000', '0.3587', '0.0000', '0.0000', '0.0000', '0.0000', '0.1084', '0.0000']","['0.0000', '0.0000', '0.0000', '0.2829', '0.0000', '0.0000', '0.0000', '0.0000', '0.9986', '0.0000']","['0.0000', '0.0000', '0.0000', '0.3163', '0.0000', '0.0000', '0.0000', '0.0000', '0.1956', '0.0000']","['0.0000', '0.0000', '0.0000', '0.2829', '0.0000', '0.0000', '0.0000', '0.0000', '0.9986', '0.0000']","['1.0000', '1.0000', '1.0000', '0.9438', '1.0000', '1.0000', '1.0000', '1.0000', '0.0875', '1.0000']","[[0, 0, 0, 183, 0, 0, 0, 0, 517, 0], [0, 0, 0, 51, 0, 0, 0, 0, 649, 0], [0, 0, 0, 8, 0, 0, 0, 0, 692, 0], [0, 0, 0, 198, 0, 0, 0, 0, 502, 0], [0, 0, 0, 33, 0, 0, 0, 0, 667, 0], [0, 0, 0, 3, 0, 0, 0, 0, 697, 0], [0, 0, 0, 75, 0, 0, 0, 0, 625, 0], [0, 0, 0, 0, 0, 0, 0, 0, 700, 0], [0, 0, 0, 1, 0, 0, 0, 0, 699, 0], [0, 0, 0, 0, 0, 0, 0, 0, 700, 0]]","[0, 8, 0, 3, 2, 2, 5, 5, 4, 2, 5, 0, 5, 3, 5, 5]","[0, 8, 0, 3, 2, 2, 5, 5, 4, 2, 5, 0, 5, 3, 5, 5]","[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",0,2.3017466068267822
2,"['0.0000', '0.0000', '0.0000', '0.5329', '0.0000', '0.0000', '0.0000', '0.0000', '0.9971', '0.0000']","['0.0000', '0.0000', '0.0000', '0.3542', '0.0000', '0.0000', '0.0000', '0.0000', '0.1174', '0.0000']","['0.0000', '0.0000', '0.0000', '0.5329', '0.0000', '0.0000', '0.0000', '0.0000', '0.9971', '0.0000']","['0.0000', '0.0000', '0.0000', '0.4256', '0.0000', '0.0000', '0.0000', '0.0000', '0.2100', '0.0000']","['0.0000', '0.0000', '0.0000', '0.5329', '0.0000', '0.0000', '0.0000', '0.0000', '0.9971', '0.0000']","['1.0000', '1.0000', '1.0000', '0.8921', '1.0000', '1.0000', '1.0000', '1.0000', '0.1668', '1.0000']","[[0, 0, 0, 368, 0, 0, 0, 0, 332, 0], [0, 0, 0, 123, 0, 0, 0, 0, 577, 0], [0, 0, 0, 8, 0, 0, 0, 0, 692, 0], [0, 0, 0, 373, 0, 0, 0, 0, 327, 0], [0, 0, 0, 56, 0, 0, 0, 0, 644, 0], [0, 0, 0, 0, 0, 0, 0, 0, 700, 0], [0, 0, 0, 123, 0, 0, 0, 0, 577, 0], [0, 0, 0, 0, 0, 0, 0, 0, 700, 0], [0, 0, 0, 2, 0, 0, 0, 0, 698, 0], [0, 0, 0, 0, 0, 0, 0, 0, 700, 0]]","[5, 0, 0, 6, 5, 0, 0, 6, 9, 0, 9, 0, 0, 5, 0, 8]","[5, 0, 0, 6, 5, 0, 0, 6, 9, 0, 9, 0, 0, 5, 0, 8]","[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",0,2.303576707839966
3,"['0.0000', '0.0000', '0.0000', '0.4900', '0.0000', '0.0000', '0.0000', '0.0000', '0.9986', '0.0000']","['0.0000', '0.0000', '0.0000', '0.3529', '0.0000', '0.0000', '0.0000', '0.0000', '0.1160', '0.0000']","['0.0000', '0.0000', '0.0000', '0.4900', '0.0000', '0.0000', '0.0000', '0.0000', '0.9986', '0.0000']","['0.0000', '0.0000', '0.0000', '0.4103', '0.0000', '0.0000', '0.0000', '0.0000', '0.2078', '0.0000']","['0.0000', '0.0000', '0.0000', '0.4900', '0.0000', '0.0000', '0.0000', '0.0000', '0.9986', '0.0000']","['1.0000', '1.0000', '1.0000', '0.9002', '1.0000', '1.0000', '1.0000', '1.0000', '0.1541', '1.0000']","[[0, 0, 0, 341, 0, 0, 0, 0, 359, 0], [0, 0, 0, 127, 0, 0, 0, 0, 573, 0], [0, 0, 0, 7, 0, 0, 0, 0, 693, 0], [0, 0, 0, 343, 0, 0, 0, 0, 357, 0], [0, 0, 0, 46, 0, 0, 0, 0, 654, 0], [0, 0, 0, 0, 0, 0, 0, 0, 700, 0], [0, 0, 0, 107, 0, 0, 0, 0, 593, 0], [0, 0, 0, 0, 0, 0, 0, 0, 700, 0], [0, 0, 0, 1, 0, 0, 0, 0, 699, 0], [0, 0, 0, 0, 0, 0, 0, 0, 700, 0]]","[5, 0, 9, 6, 6, 5, 0, 0, 0, 0, 6, 9, 6, 6, 0, 9]","[5, 0, 9, 6, 6, 5, 0, 0, 0, 0, 6, 9, 6, 6, 0, 9]","[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",0,2.2999956607818604
4,"['0.0000', '0.0000', '0.0000', '0.6443', '0.0000', '0.0000', '0.0000', '0.0000', '0.9957', '0.0000']","['0.0000', '0.0000', '0.0000', '0.2765', '0.0000', '0.0000', '0.0000', '0.0000', '0.1298', '0.0000']","['0.0000', '0.0000', '0.0000', '0.6443', '0.0000', '0.0000', '0.0000', '0.0000', '0.9957', '0.0000']","['0.0000', '0.0000', '0.0000', '0.3870', '0.0000', '0.0000', '0.0000', '0.0000', '0.2297', '0.0000']","['0.0000', '0.0000', '0.0000', '0.6443', '0.0000', '0.0000', '0.0000', '0.0000', '0.9957', '0.0000']","['1.0000', '1.0000', '1.0000', '0.8127', '1.0000', '1.0000', '1.0000', '1.0000', '0.2584', '1.0000']","[[0, 0, 0, 444, 0, 0, 0, 0, 256, 0], [0, 0, 0, 486, 0, 0, 0, 0, 214, 0], [0, 0, 0, 17, 0, 0, 0, 0, 683, 0], [0, 0, 0, 451, 0, 0, 0, 0, 249, 0], [0, 0, 0, 75, 0, 0, 0, 0, 625, 0], [0, 0, 0, 0, 0, 0, 0, 0, 700, 0], [0, 0, 0, 155, 0, 0, 0, 0, 545, 0], [0, 0, 0, 0, 0, 0, 0, 0, 700, 0], [0, 0, 0, 3, 0, 0, 0, 0, 697, 0], [0, 0, 0, 0, 0, 0, 0, 0, 700, 0]]","[3, 1, 2, 3, 6, 1, 6, 1, 3, 1, 1, 3, 1, 4, 1, 0]","[3, 1, 2, 3, 6, 1, 6, 1, 3, 1, 1, 3, 1, 4, 1, 0]","[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",0,2.29321551322937
5,"['0.0000', '0.0000', '0.0000', '0.8029', '0.0000', '0.1100', '0.0000', '0.0000', '0.9929', '0.0000']","['0.0000', '0.0000', '0.0000', '0.2652', '0.0000', '0.9167', '0.0000', '0.0000', '0.1449', '0.0000']","['0.0000', '0.0000', '0.0000', '0.8029', '0.0000', '0.1100', '0.0000', '0.0000', '0.9929', '0.0000']","['0.0000', '0.0000', '0.0000', '0.3987', '0.0000', '0.1964', '0.0000', '0.0000', '0.2529', '0.0000']","['0.0000', '0.0000', '0.0000', '0.8029', '0.0000', '0.1100', '0.0000', '0.0000', '0.9929', '0.0000']","['1.0000', '1.0000', '1.0000', '0.7529', '1.0000', '0.9989', '1.0000', '1.0000', '0.3489', '1.0000']","[[0, 0, 0, 518, 0, 0, 0, 0, 182, 0], [0, 0, 0, 655, 0, 0, 0, 0, 45, 0], [0, 0, 0, 50, 0, 0, 0, 0, 650, 0], [0, 0, 0, 562, 0, 0, 0, 0, 138, 0], [0, 0, 0, 121, 0, 0, 0, 0, 579, 0], [0, 0, 0, 0, 0, 77, 0, 0, 623, 0], [0, 0, 0, 208, 0, 0, 0, 0, 492, 0], [0, 0, 0, 0, 0, 1, 0, 0, 699, 0], [0, 0, 0, 5, 0, 0, 0, 0, 695, 0], [0, 0, 0, 0, 0, 6, 0, 0, 694, 0]]","[6, 3, 0, 3, 3, 1, 0, 6, 8, 1, 3, 3, 1, 0, 1, 1]","[6, 3, 0, 3, 3, 1, 0, 6, 8, 1, 3, 3, 1, 0, 1, 1]","[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",0,2.2848870754241943
6,"['0.0000', '0.0000', '0.0000', '0.8357', '0.0000', '0.9914', '0.0000', '0.0000', '0.9157', '0.0000']","['0.0000', '0.0000', '0.0000', '0.2675', '0.0000', '0.3084', '0.0000', '0.0000', '0.2501', '0.0000']","['0.0000', '0.0000', '0.0000', '0.8357', '0.0000', '0.9914', '0.0000', '0.0000', '0.9157', '0.0000']","['0.0000', '0.0000', '0.0000', '0.4053', '0.0000', '0.4705', '0.0000', '0.0000', '0.3929', '0.0000']","['0.0000', '0.0000', '0.0000', '0.8357', '0.0000', '0.9914', '0.0000', '0.0000', '0.9157', '0.0000']","['1.0000', '1.0000', '1.0000', '0.7457', '1.0000', '0.7530', '1.0000', '1.0000', '0.6949', '1.0000']","[[0, 0, 0, 536, 0, 37, 0, 0, 127, 0], [0, 0, 0, 666, 0, 8, 0, 0, 26, 0], [0, 0, 0, 57, 0, 24, 0, 0, 619, 0], [0, 0, 0, 585, 0, 28, 0, 0, 87, 0], [0, 0, 0, 124, 0, 9, 0, 0, 567, 0], [0, 0, 0, 0, 0, 694, 0, 0, 6, 0], [0, 0, 0, 213, 0, 52, 0, 0, 435, 0], [0, 0, 0, 0, 0, 698, 0, 0, 2, 0], [0, 0, 0, 6, 0, 53, 0, 0, 641, 0], [0, 0, 0, 0, 0, 647, 0, 0, 53, 0]]","[3, 6, 6, 0, 7, 5, 0, 5, 5, 2, 0, 6, 5, 9, 9, 5]","[3, 6, 6, 0, 7, 5, 0, 5, 5, 2, 0, 6, 5, 9, 9, 5]","[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",0,2.2744619846343994
7,"['0.0000', '0.0000', '0.0000', '0.7557', '0.0000', '0.9943', '0.0000', '0.0000', '0.8886', '0.0000']","['0.0000', '0.0000', '0.0000', '0.2761', '0.0000', '0.2869', '0.0000', '0.0000', '0.2340', '0.0000']","['0.0000', '0.0000', '0.0000', '0.7557', '0.0000', '0.9943', '0.0000', '0.0000', '0.8886', '0.0000']","['0.0000', '0.0000', '0.0000', '0.4044', '0.0000', '0.4453', '0.0000', '0.0000', '0.3705', '0.0000']","['0.0000', '0.0000', '0.0000', '0.7557', '0.0000', '0.9943', '0.0000', '0.0000', '0.8886', '0.0000']","['1.0000', '1.0000', '1.0000', '0.7798', '1.0000', '0.7254', '1.0000', '1.0000', '0.6768', '1.0000']","[[0, 0, 0, 483, 0, 51, 0, 0, 166, 0], [0, 0, 0, 643, 0, 27, 0, 0, 30, 0], [0, 0, 0, 8, 0, 35, 0, 0, 657, 0], [0, 0, 0, 529, 0, 71, 0, 0, 100, 0], [0, 0, 0, 87, 0, 22, 0, 0, 591, 0], [0, 0, 0, 0, 0, 696, 0, 0, 4, 0], [0, 0, 0, 164, 0, 75, 0, 0, 461, 0], [0, 0, 0, 0, 0, 699, 0, 0, 1, 0], [0, 0, 0, 2, 0, 76, 0, 0, 622, 0], [0, 0, 0, 0, 0, 674, 0, 0, 26, 0]]","[9, 8, 9, 4, 5, 9, 2, 1, 6, 0, 9, 0, 9, 4, 0, 2]","[9, 8, 9, 4, 5, 9, 2, 1, 6, 0, 9, 0, 9, 4, 0, 2]","[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",0,2.2972512245178223
8,"['0.0000', '0.0000', '0.0000', '0.6614', '0.0000', '1.0000', '0.0000', '0.0000', '0.2986', '0.0000']","['0.0000', '0.0000', '0.0000', '0.2122', '0.0000', '0.1940', '0.0000', '0.0000', '0.1727', '0.0000']","['0.0000', '0.0000', '0.0000', '0.6614', '0.0000', '1.0000', '0.0000', '0.0000', '0.2986', '0.0000']","['0.0000', '0.0000', '0.0000', '0.3213', '0.0000', '0.3250', '0.0000', '0.0000', '0.2188', '0.0000']","['0.0000', '0.0000', '0.0000', '0.6614', '0.0000', '1.0000', '0.0000', '0.0000', '0.2986', '0.0000']","['1.0000', '1.0000', '1.0000', '0.7271', '1.0000', '0.5384', '1.0000', '1.0000', '0.8411', '1.0000']","[[0, 0, 0, 531, 0, 151, 0, 0, 18, 0], [0, 0, 0, 550, 0, 146, 0, 0, 4, 0], [0, 0, 0, 171, 0, 188, 0, 0, 341, 0], [0, 0, 0, 463, 0, 231, 0, 0, 6, 0], [0, 0, 0, 217, 0, 90, 0, 0, 393, 0], [0, 0, 0, 0, 0, 700, 0, 0, 0, 0], [0, 0, 0, 246, 0, 215, 0, 0, 239, 0], [0, 0, 0, 0, 0, 700, 0, 0, 0, 0], [0, 0, 0, 4, 0, 487, 0, 0, 209, 0], [0, 0, 0, 0, 0, 700, 0, 0, 0, 0]]","[4, 4, 3, 6, 0, 0, 2, 3, 4, 6, 3, 3, 3, 2, 3, 8]","[4, 4, 3, 6, 0, 0, 2, 3, 4, 6, 3, 3, 3, 2, 3, 8]","[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",0,2.225877046585083
9,"['0.0000', '0.2986', '0.0000', '0.7886', '0.0000', '1.0000', '0.0000', '0.0000', '0.2514', '0.0000']","['0.0000', '0.8427', '0.0000', '0.1727', '0.0000', '0.2141', '0.0000', '0.0000', '0.6132', '0.0000']","['0.0000', '0.2986', '0.0000', '0.7886', '0.0000', '1.0000', '0.0000', '0.0000', '0.2514', '0.0000']","['0.0000', '0.4409', '0.0000', '0.2834', '0.0000', '0.3527', '0.0000', '0.0000', '0.3566', '0.0000']","['0.0000', '0.2986', '0.0000', '0.7886', '0.0000', '1.0000', '0.0000', '0.0000', '0.2514', '0.0000']","['1.0000', '0.9938', '1.0000', '0.5803', '1.0000', '0.5922', '1.0000', '1.0000', '0.9824', '1.0000']","[[0, 1, 0, 590, 0, 105, 0, 0, 4, 0], [0, 209, 0, 464, 0, 26, 0, 0, 1, 0], [0, 0, 0, 497, 0, 160, 0, 0, 43, 0], [0, 38, 0, 552, 0, 109, 0, 0, 1, 0], [0, 0, 0, 595, 0, 71, 0, 0, 34, 0], [0, 0, 0, 0, 0, 700, 0, 0, 0, 0], [0, 0, 0, 476, 0, 196, 0, 0, 28, 0], [0, 0, 0, 0, 0, 700, 0, 0, 0, 0], [0, 0, 0, 22, 0, 502, 0, 0, 176, 0], [0, 0, 0, 0, 0, 700, 0, 0, 0, 0]]","[2, 8, 2, 8, 2, 2, 2, 2, 2, 2, 6, 2, 2, 2, 2, 2]","[2, 8, 2, 8, 2, 2, 2, 2, 2, 2, 6, 2, 2, 2, 2, 2]","[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",0,2.194856286048889
