cycle,accuracy_per_class,precision_per_class,recall_per_class,f1_score_per_class,sensitivity_per_class,specificity_per_class,confusion_matrix,oracle_label,ground_truth_label,oracle_confusion_matrix,oracle_iterations
0,"['0.3166', '0.5376', '0.0000', '0.6254', '0.0000', '0.7217', '0.0000', '0.8967', '0.2532', '0.0000']","['0.1421', '0.9277', '0.0000', '0.3717', '0.0000', '0.2848', '0.0000', '0.3421', '0.8990', '0.0000']","['0.3166', '0.5376', '0.0000', '0.6254', '0.0000', '0.7217', '0.0000', '0.8967', '0.2532', '0.0000']","['0.1962', '0.6807', '0.0000', '0.4663', '0.0000', '0.4084', '0.0000', '0.4953', '0.3951', '0.0000']","['0.3166', '0.5376', '0.0000', '0.6254', '0.0000', '0.7217', '0.0000', '0.8967', '0.2532', '0.0000']","['0.7883', '0.9954', '1.0000', '0.8822', '1.0000', '0.7938', '1.0000', '0.8063', '0.9968', '1.0000']","[[221, 2, 0, 289, 0, 174, 0, 8, 4, 0], [16, 372, 0, 163, 0, 140, 0, 1, 0, 0], [409, 6, 0, 57, 0, 202, 0, 12, 4, 0], [62, 17, 0, 439, 0, 181, 0, 3, 0, 0], [499, 0, 0, 66, 0, 99, 0, 6, 6, 0], [0, 0, 0, 2, 0, 516, 0, 197, 0, 0], [295, 4, 0, 151, 0, 239, 0, 7, 6, 0], [0, 0, 0, 0, 0, 73, 0, 634, 0, 0], [52, 0, 0, 3, 0, 99, 0, 371, 178, 0], [1, 0, 0, 11, 0, 89, 0, 614, 0, 0]]",-1,-1,-1,-1
1,"['0.4814', '0.9350', '0.4188', '0.0356', '0.5133', '0.6839', '0.0470', '0.8175', '0.7312', '0.9035']","['0.5169', '0.3806', '0.3843', '0.2475', '0.4176', '0.6520', '0.3367', '0.7153', '0.9228', '0.8579']","['0.4814', '0.9350', '0.4188', '0.0356', '0.5133', '0.6839', '0.0470', '0.8175', '0.7312', '0.9035']","['0.4985', '0.5410', '0.4008', '0.0623', '0.4605', '0.6676', '0.0825', '0.7630', '0.8159', '0.8801']","['0.4814', '0.9350', '0.4188', '0.0356', '0.5133', '0.6839', '0.0470', '0.8175', '0.7312', '0.9035']","['0.9502', '0.8331', '0.9266', '0.9879', '0.9235', '0.9585', '0.9897', '0.9635', '0.9932', '0.9830']","[[336, 257, 28, 35, 23, 9, 3, 0, 7, 0], [21, 647, 19, 2, 2, 0, 0, 0, 1, 0], [15, 64, 289, 1, 239, 34, 41, 0, 7, 0], [125, 517, 8, 25, 20, 2, 3, 0, 1, 1], [38, 56, 196, 5, 347, 15, 14, 0, 5, 0], [0, 2, 0, 3, 0, 489, 0, 168, 9, 44], [115, 146, 179, 22, 147, 56, 33, 0, 4, 0], [0, 0, 0, 0, 0, 64, 0, 578, 8, 57], [0, 10, 32, 8, 53, 57, 4, 20, 514, 5], [0, 1, 1, 0, 0, 24, 0, 42, 1, 646]]","[0, 6, 6, 2, 2, 2, 2, 6, 4, 4, 2, 2, 0, 2, 4, 2]","[6, 6, 6, 2, 2, 2, 2, 6, 4, 4, 2, 6, 6, 4, 4, 2]","[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 6. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 1. 0. 3. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [2. 0. 1. 0. 0. 0. 3. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",16
2,"['0.4785', '0.9292', '0.4971', '0.0499', '0.6361', '0.6559', '0.0028', '0.7907', '0.8293', '0.9287']","['0.6872', '0.4447', '0.3724', '0.4217', '0.3729', '0.6887', '0.0870', '0.7269', '0.9254', '0.8218']","['0.4785', '0.9292', '0.4971', '0.0499', '0.6361', '0.6559', '0.0028', '0.7907', '0.8293', '0.9287']","['0.5642', '0.6015', '0.4258', '0.0892', '0.4702', '0.6719', '0.0055', '0.7575', '0.8747', '0.8720']","['0.4785', '0.9292', '0.4971', '0.0499', '0.6361', '0.6559', '0.0028', '0.7907', '0.8293', '0.9287']","['0.9759', '0.8727', '0.9084', '0.9924', '0.8857', '0.9663', '0.9967', '0.9666', '0.9925', '0.9771']","[[334, 184, 51, 17, 68, 27, 9, 0, 8, 0], [6, 643, 16, 4, 21, 1, 0, 0, 1, 0], [2, 13, 343, 1, 306, 16, 2, 0, 7, 0], [58, 499, 16, 35, 84, 8, 0, 0, 1, 1], [7, 28, 186, 4, 430, 14, 2, 0, 5, 0], [0, 1, 4, 0, 0, 469, 0, 176, 13, 52], [79, 76, 261, 20, 217, 40, 2, 0, 7, 0], [0, 0, 0, 0, 0, 56, 0, 559, 3, 89], [0, 2, 44, 2, 27, 29, 8, 6, 583, 2], [0, 0, 0, 0, 0, 21, 0, 28, 2, 664]]","[8, 0, 8, 2, 4, 2, 6, 6, 8, 4, 8, 2, 8, 0, 8, 2]","[8, 0, 8, 2, 6, 2, 6, 8, 8, 4, 8, 2, 6, 0, 8, 2]","[[ 2.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0. 10.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  1.  0.  4.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 2.  0.  1.  0.  1.  0.  4.  0.  1.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  1.  0.  5.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]]",32
3,"['0.5989', '0.9205', '0.3710', '0.2863', '0.7071', '0.6378', '0.0085', '0.7921', '0.8393', '0.9455']","['0.5781', '0.6067', '0.3441', '0.6678', '0.3677', '0.7587', '0.1935', '0.7226', '0.9277', '0.8057']","['0.5989', '0.9205', '0.3710', '0.2863', '0.7071', '0.6378', '0.0085', '0.7921', '0.8393', '0.9455']","['0.5883', '0.7313', '0.3570', '0.4008', '0.4838', '0.6930', '0.0164', '0.7557', '0.8813', '0.8700']","['0.5989', '0.9205', '0.3710', '0.2863', '0.7071', '0.6378', '0.0085', '0.7921', '0.8393', '0.9455']","['0.9516', '0.9345', '0.9227', '0.9841', '0.8700', '0.9769', '0.9960', '0.9658', '0.9927', '0.9741']","[[418, 60, 79, 48, 52, 17, 15, 0, 9, 0], [17, 637, 13, 9, 10, 1, 4, 0, 1, 0], [9, 8, 256, 2, 404, 3, 0, 0, 8, 0], [112, 305, 25, 201, 44, 11, 2, 0, 2, 0], [36, 14, 125, 9, 478, 5, 2, 0, 7, 0], [0, 1, 2, 0, 0, 456, 0, 181, 9, 66], [131, 24, 222, 32, 259, 21, 6, 0, 7, 0], [0, 0, 0, 0, 0, 51, 0, 560, 2, 94], [0, 1, 22, 0, 53, 23, 2, 9, 590, 3], [0, 0, 0, 0, 0, 13, 0, 25, 1, 676]]","[8, 8, 5, 0, 8, 0, 2, 0, 0, 2, 8, 0, 4, 6, 2, 4]","[8, 8, 5, 0, 8, 0, 0, 0, 0, 2, 8, 0, 6, 6, 0, 6]","[[ 7.  0.  2.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0. 11.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  1.  0.  4.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  1.  0.  0.  0.  0.]
 [ 2.  0.  1.  0.  3.  0.  5.  0.  1.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  1.  0.  9.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]]",48
4,"['0.6103', '0.9191', '0.5406', '0.4174', '0.6021', '0.6490', '0.0000', '0.8204', '0.8834', '0.9301']","['0.6121', '0.6831', '0.3814', '0.6644', '0.4034', '0.7424', '0.0000', '0.7196', '0.8784', '0.8333']","['0.6103', '0.9191', '0.5406', '0.4174', '0.6021', '0.6490', '0.0000', '0.8204', '0.8834', '0.9301']","['0.6112', '0.7837', '0.4472', '0.5127', '0.4831', '0.6925', '0.0000', '0.7667', '0.8809', '0.8790']","['0.6103', '0.9191', '0.5406', '0.4174', '0.6021', '0.6490', '0.0000', '0.8204', '0.8834', '0.9301']","['0.9572', '0.9532', '0.9041', '0.9765', '0.9048', '0.9744', '0.9986', '0.9641', '0.9863', '0.9788']","[[426, 36, 75, 72, 45, 21, 8, 0, 15, 0], [14, 636, 16, 15, 9, 1, 0, 0, 1, 0], [7, 9, 373, 1, 272, 11, 0, 0, 17, 0], [98, 219, 25, 293, 43, 17, 1, 0, 6, 0], [25, 13, 195, 18, 407, 8, 0, 0, 10, 0], [0, 1, 0, 0, 0, 464, 0, 186, 13, 51], [126, 16, 263, 42, 205, 27, 0, 0, 23, 0], [0, 0, 0, 0, 0, 47, 0, 580, 0, 80], [0, 1, 31, 0, 28, 11, 0, 9, 621, 2], [0, 0, 0, 0, 0, 18, 0, 31, 1, 665]]","[4, 2, 8, 8, 8, 8, 0, 3, 3, 3, 8, 1, 0, 8, 0, 4]","[4, 2, 6, 8, 8, 4, 3, 3, 3, 3, 8, 1, 0, 8, 3, 4]","[[ 8.  0.  2.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  1.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0. 12.  0.  0.  0.  0.  0.  0.  0.]
 [ 2.  0.  0.  3.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  1.  0.  6.  0.  0.  0.  1.  0.]
 [ 0.  0.  0.  0.  0.  1.  0.  0.  0.  0.]
 [ 2.  0.  1.  0.  3.  0.  5.  0.  2.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  1.  0. 13.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]]",64
5,"['0.6447', '0.8960', '0.9261', '0.6353', '0.1109', '0.6322', '0.0000', '0.8699', '0.8677', '0.8993']","['0.6131', '0.8782', '0.3301', '0.6936', '0.4098', '0.8743', '0.0000', '0.7235', '0.8853', '0.8736']","['0.6447', '0.8960', '0.9261', '0.6353', '0.1109', '0.6322', '0.0000', '0.8699', '0.8677', '0.8993']","['0.6285', '0.8870', '0.4867', '0.6632', '0.1746', '0.7338', '0.0000', '0.7900', '0.8764', '0.8863']","['0.6447', '0.8960', '0.9261', '0.6353', '0.1109', '0.6322', '0.0000', '0.8699', '0.8677', '0.8993']","['0.9549', '0.9864', '0.7945', '0.9687', '0.9829', '0.9897', '0.9990', '0.9627', '0.9875', '0.9852']","[[450, 10, 121, 84, 14, 3, 6, 0, 10, 0], [9, 620, 23, 32, 7, 0, 0, 0, 1, 0], [8, 5, 639, 5, 22, 1, 0, 0, 10, 0], [112, 57, 47, 446, 35, 0, 0, 0, 5, 0], [17, 7, 546, 23, 75, 0, 0, 0, 8, 0], [0, 2, 5, 2, 0, 452, 0, 185, 38, 31], [137, 4, 483, 49, 24, 0, 0, 0, 5, 0], [0, 0, 0, 0, 0, 31, 0, 615, 1, 60], [1, 1, 72, 1, 6, 2, 0, 8, 610, 2], [0, 0, 0, 1, 0, 28, 0, 42, 1, 643]]","[8, 2, 4, 0, 3, 4, 8, 2, 5, 4, 8, 0, 1, 4, 0, 2]","[8, 2, 4, 0, 3, 4, 3, 3, 4, 0, 6, 0, 6, 4, 0, 4]","[[11.  0.  2.  0.  1.  0.  0.  0.  0.  0.]
 [ 0.  1.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0. 13.  0.  0.  0.  0.  0.  0.  0.]
 [ 2.  0.  1.  4.  0.  0.  0.  0.  1.  0.]
 [ 0.  0.  2.  0.  9.  1.  0.  0.  1.  0.]
 [ 0.  0.  0.  0.  0.  1.  0.  0.  0.  0.]
 [ 2.  1.  1.  0.  3.  0.  5.  0.  3.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  1.  0. 14.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]]",80
6,"['0.6777', '0.8396', '0.7696', '0.6652', '0.3861', '0.6476', '0.0000', '0.8656', '0.8933', '0.8797']","['0.6383', '0.9831', '0.3545', '0.7012', '0.3755', '0.8574', '0.0000', '0.7500', '0.8533', '0.8822']","['0.6777', '0.8396', '0.7696', '0.6652', '0.3861', '0.6476', '0.0000', '0.8656', '0.8933', '0.8797']","['0.6574', '0.9057', '0.4854', '0.6827', '0.3807', '0.7378', '0.0000', '0.8037', '0.8728', '0.8810']","['0.6777', '0.8396', '0.7696', '0.6652', '0.3861', '0.6476', '0.0000', '0.8656', '0.8933', '0.8797']","['0.9575', '0.9984', '0.8468', '0.9684', '0.9314', '0.9877', '0.9994', '0.9676', '0.9828', '0.9866']","[[473, 1, 102, 63, 45, 3, 3, 0, 8, 0], [8, 581, 17, 58, 27, 0, 0, 0, 1, 0], [8, 0, 531, 4, 141, 1, 0, 0, 5, 0], [111, 4, 26, 467, 91, 0, 0, 0, 3, 0], [7, 2, 374, 25, 261, 0, 0, 0, 7, 0], [0, 2, 0, 2, 0, 463, 0, 144, 70, 34], [131, 1, 395, 45, 120, 1, 0, 0, 9, 0], [0, 0, 0, 0, 0, 44, 0, 612, 3, 48], [3, 0, 53, 1, 10, 1, 1, 4, 628, 2], [0, 0, 0, 1, 0, 27, 0, 56, 2, 629]]","[2, 0, 0, 2, 8, 8, 8, 4, 0, 8, 6, 4, 0, 4, 4, 0]","[2, 0, 0, 2, 6, 8, 3, 4, 0, 3, 6, 6, 0, 6, 3, 0]","[[16.  0.  2.  0.  1.  0.  0.  0.  0.  0.]
 [ 0.  1.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0. 15.  0.  0.  0.  0.  0.  0.  0.]
 [ 2.  0.  1.  4.  1.  0.  0.  0.  3.  0.]
 [ 0.  0.  2.  0. 10.  1.  0.  0.  1.  0.]
 [ 0.  0.  0.  0.  0.  1.  0.  0.  0.  0.]
 [ 2.  1.  1.  0.  5.  0.  6.  0.  4.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  1.  0. 15.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]]",96
7,"['0.8610', '0.3526', '0.6754', '0.6339', '0.2899', '0.5524', '0.0000', '0.8911', '0.8407', '0.8657']","['0.4083', '0.9919', '0.3880', '0.4564', '0.4962', '0.9080', '0.0000', '0.6961', '0.8887', '0.8768']","['0.8610', '0.3526', '0.6754', '0.6339', '0.2899', '0.5524', '0.0000', '0.8911', '0.8407', '0.8657']","['0.5539', '0.5203', '0.4929', '0.5307', '0.3660', '0.6870', '0.0000', '0.7816', '0.8640', '0.8712']","['0.8610', '0.3526', '0.6754', '0.6339', '0.2899', '0.5524', '0.0000', '0.8911', '0.8407', '0.8657']","['0.8618', '0.9997', '0.8835', '0.9158', '0.9685', '0.9936', '1.0000', '0.9563', '0.9882', '0.9862']","[[601, 0, 26, 62, 1, 1, 0, 0, 7, 0], [37, 244, 15, 391, 4, 0, 0, 0, 1, 0], [111, 0, 466, 3, 104, 1, 0, 0, 5, 0], [239, 1, 11, 445, 5, 0, 0, 0, 1, 0], [107, 0, 341, 25, 196, 0, 0, 0, 7, 0], [48, 0, 0, 5, 0, 395, 0, 182, 45, 40], [277, 1, 294, 42, 81, 0, 0, 0, 7, 0], [1, 0, 0, 0, 0, 31, 0, 630, 0, 45], [48, 0, 48, 1, 4, 0, 0, 9, 591, 2], [3, 0, 0, 1, 0, 7, 0, 84, 1, 619]]","[4, 5, 8, 8, 1, 2, 0, 0, 2, 8, 2, 8, 0, 8, 3, 5]","[4, 0, 3, 3, 5, 5, 3, 1, 1, 8, 2, 4, 0, 3, 3, 5]","[[17.  0.  2.  0.  1.  1.  0.  0.  0.  0.]
 [ 1.  1.  1.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0. 16.  0.  0.  0.  0.  0.  0.  0.]
 [ 3.  0.  1.  5.  1.  0.  0.  0.  6.  0.]
 [ 0.  0.  2.  0. 11.  1.  0.  0.  2.  0.]
 [ 0.  1.  1.  0.  0.  2.  0.  0.  0.  0.]
 [ 2.  1.  1.  0.  5.  0.  6.  0.  4.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  1.  0. 16.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]]",112
8,"['0.7393', '0.8555', '0.8058', '0.7123', '0.3136', '0.6951', '0.0328', '0.8303', '0.8691', '0.9245']","['0.6202', '0.9785', '0.3712', '0.6711', '0.5183', '0.8689', '0.2556', '0.7714', '0.8679', '0.8431']","['0.7393', '0.8555', '0.8058', '0.7123', '0.3136', '0.6951', '0.0328', '0.8303', '0.8691', '0.9245']","['0.6745', '0.9129', '0.5082', '0.6911', '0.3908', '0.7723', '0.0581', '0.7997', '0.8685', '0.8819']","['0.7393', '0.8555', '0.8058', '0.7123', '0.3136', '0.6951', '0.0328', '0.8303', '0.8691', '0.9245']","['0.9499', '0.9979', '0.8507', '0.9611', '0.9688', '0.9881', '0.9894', '0.9724', '0.9852', '0.9804']","[[516, 2, 40, 75, 5, 3, 46, 0, 11, 0], [12, 592, 15, 59, 11, 0, 1, 0, 2, 0], [14, 0, 556, 6, 91, 1, 12, 0, 10, 0], [108, 4, 25, 500, 39, 0, 7, 0, 19, 0], [13, 4, 398, 40, 212, 0, 1, 0, 8, 0], [0, 2, 0, 1, 0, 497, 0, 142, 28, 45], [168, 1, 387, 60, 48, 2, 23, 0, 13, 0], [0, 0, 0, 0, 0, 44, 0, 587, 0, 76], [1, 0, 77, 2, 3, 2, 0, 5, 611, 2], [0, 0, 0, 2, 0, 23, 0, 27, 2, 661]]","[3, 2, 5, 1, 8, 5, 2, 5, 5, 2, 2, 4, 7, 8, 7, 0]","[5, 5, 5, 1, 8, 5, 5, 5, 5, 2, 5, 5, 7, 6, 5, 6]","[[17.  0.  2.  0.  1.  1.  0.  0.  0.  0.]
 [ 1.  2.  1.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0. 17.  0.  0.  0.  0.  0.  0.  0.]
 [ 3.  0.  1.  5.  1.  0.  0.  0.  6.  0.]
 [ 0.  0.  2.  0. 11.  1.  0.  0.  2.  0.]
 [ 0.  1.  4.  1.  1.  6.  0.  1.  0.  0.]
 [ 3.  1.  1.  0.  5.  0.  6.  0.  5.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  1.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  1.  0. 17.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]]",128
9,"['0.7378', '0.8454', '0.7681', '0.6410', '0.2337', '0.6476', '0.0385', '0.8529', '0.9004', '0.8853']","['0.6073', '0.9865', '0.3515', '0.6637', '0.5874', '0.8687', '0.1459', '0.7721', '0.7268', '0.8624']","['0.7378', '0.8454', '0.7681', '0.6410', '0.2337', '0.6476', '0.0385', '0.8529', '0.9004', '0.8853']","['0.6662', '0.9105', '0.4823', '0.6522', '0.3344', '0.7420', '0.0609', '0.8105', '0.8043', '0.8737']","['0.7378', '0.8454', '0.7681', '0.6410', '0.2337', '0.6476', '0.0385', '0.8529', '0.9004', '0.8853']","['0.9472', '0.9987', '0.8450', '0.9638', '0.9824', '0.9889', '0.9749', '0.9717', '0.9622', '0.9839']","[[515, 2, 45, 66, 2, 1, 39, 0, 28, 0], [8, 585, 16, 62, 8, 0, 4, 0, 9, 0], [11, 0, 530, 5, 59, 1, 71, 0, 13, 0], [128, 3, 31, 450, 16, 0, 17, 0, 57, 0], [21, 0, 419, 44, 158, 0, 20, 0, 14, 0], [0, 1, 4, 0, 0, 463, 0, 123, 83, 41], [159, 2, 414, 50, 25, 0, 27, 0, 25, 0], [0, 0, 0, 0, 0, 42, 0, 603, 4, 58], [6, 0, 49, 1, 1, 0, 7, 4, 633, 2], [0, 0, 0, 0, 0, 26, 0, 51, 5, 633]]","[2, 2, 1, 9, 2, 2, 1, 8, 7, 0, 2, 1, 2, 4, 4, 0]","[2, 2, 1, 9, 2, 2, 1, 8, 2, 0, 2, 4, 2, 6, 4, 6]","[[18.  0.  2.  0.  1.  1.  0.  0.  0.  0.]
 [ 1.  4.  1.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0. 23.  0.  0.  0.  0.  1.  0.  0.]
 [ 3.  0.  1.  5.  1.  0.  0.  0.  6.  0.]
 [ 0.  1.  2.  0. 12.  1.  0.  0.  2.  0.]
 [ 0.  1.  4.  1.  1.  6.  0.  1.  0.  0.]
 [ 4.  1.  1.  0.  6.  0.  6.  0.  5.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  1.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  1.  0. 18.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  1.]]",144
