cycle,accuracy_per_class,precision_per_class,recall_per_class,f1_score_per_class,sensitivity_per_class,specificity_per_class,confusion_matrix,oracle_label,ground_truth_label,oracle_confusion_matrix,oracle_iterations
0,"['0.0360', '0.0000', '0.4599', '0.0000', '0.0033', '0.0016', '0.0066', '0.1045', '0.1943', '0.4615']","['0.4000', '0.0000', '0.0958', '0.0000', '0.5000', '1.0000', '0.2353', '0.1603', '0.2798', '0.1142']","['0.0360', '0.0000', '0.4599', '0.0000', '0.0033', '0.0016', '0.0066', '0.1045', '0.1943', '0.4615']","['0.0661', '0.0000', '0.1586', '0.0000', '0.0066', '0.0033', '0.0129', '0.1265', '0.2293', '0.1831']","['0.0360', '0.0000', '0.4599', '0.0000', '0.0033', '0.0016', '0.0066', '0.1045', '0.1943', '0.4615']","['0.9939', '1.0000', '0.5409', '1.0000', '0.9996', '1.0000', '0.9976', '0.9389', '0.9453', '0.6133']","[[22, 0, 409, 0, 0, 0, 2, 19, 66, 93], [3, 0, 248, 0, 0, 0, 0, 20, 64, 273], [7, 0, 264, 0, 1, 0, 2, 38, 15, 247], [3, 0, 269, 0, 1, 0, 2, 67, 14, 255], [3, 0, 186, 0, 2, 0, 2, 67, 18, 322], [1, 0, 365, 0, 0, 1, 2, 49, 13, 181], [2, 0, 169, 0, 0, 0, 4, 43, 13, 373], [1, 0, 257, 0, 0, 0, 2, 63, 25, 255], [11, 0, 352, 0, 0, 0, 1, 18, 115, 95], [2, 0, 236, 0, 0, 0, 0, 9, 68, 270]]",-1,-1,-1,-1
1,"['0.4026', '0.0822', '0.0122', '0.0033', '0.0000', '0.0964', '0.1838', '0.4378', '0.5338', '0.2068']","['0.2426', '0.2618', '0.0986', '0.2500', '0.0000', '0.2210', '0.2048', '0.1376', '0.2128', '0.2406']","['0.4026', '0.0822', '0.0122', '0.0033', '0.0000', '0.0964', '0.1838', '0.4378', '0.5338', '0.2068']","['0.3028', '0.1252', '0.0217', '0.0065', '0.0000', '0.1342', '0.1937', '0.2094', '0.3043', '0.2224']","['0.4026', '0.0822', '0.0122', '0.0033', '0.0000', '0.0964', '0.1838', '0.4378', '0.5338', '0.2068']","['0.8575', '0.9739', '0.9882', '0.9989', '1.0000', '0.9614', '0.9201', '0.6933', '0.7838', '0.9295']","[[246, 10, 20, 1, 0, 8, 18, 51, 233, 24], [80, 50, 2, 2, 0, 17, 45, 106, 230, 76], [120, 20, 7, 1, 0, 15, 82, 224, 71, 34], [92, 13, 4, 2, 0, 52, 79, 257, 64, 48], [48, 11, 4, 0, 0, 27, 71, 337, 59, 43], [164, 6, 5, 0, 0, 59, 56, 217, 79, 26], [24, 16, 8, 1, 0, 28, 111, 335, 42, 39], [51, 17, 13, 1, 0, 25, 39, 264, 129, 64], [143, 18, 5, 0, 0, 32, 15, 35, 316, 28], [46, 30, 3, 0, 0, 4, 26, 93, 262, 121]]","[0, 8, 8, 0, 0, 3, 1, 6, 0, 6, 2, 6, 0, 4, 8, 8]","[0, 8, 8, 0, 0, 3, 1, 6, 0, 6, 2, 6, 8, 4, 8, 8]","[[4. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 1. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 1. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 1. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 1. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 3. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [1. 0. 0. 0. 0. 0. 0. 0. 4. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",16
2,"['0.4157', '0.2220', '0.0575', '0.0687', '0.3117', '0.2337', '0.2566', '0.2952', '0.4358', '0.0872']","['0.2857', '0.2428', '0.1886', '0.1772', '0.1989', '0.2567', '0.2366', '0.2134', '0.2588', '0.3187']","['0.4157', '0.2220', '0.0575', '0.0687', '0.3117', '0.2337', '0.2566', '0.2952', '0.4358', '0.0872']","['0.3387', '0.2320', '0.0881', '0.0991', '0.2429', '0.2447', '0.2462', '0.2477', '0.3247', '0.1369']","['0.4157', '0.2220', '0.0575', '0.0687', '0.3117', '0.2337', '0.2566', '0.2952', '0.4358', '0.0872']","['0.8822', '0.9219', '0.9738', '0.9638', '0.8606', '0.9232', '0.9073', '0.8785', '0.8634', '0.9799']","[[254, 26, 53, 25, 19, 18, 13, 27, 169, 7], [104, 135, 6, 25, 67, 33, 29, 38, 156, 15], [77, 44, 33, 22, 115, 54, 100, 91, 28, 10], [41, 42, 18, 42, 117, 106, 97, 107, 28, 13], [28, 35, 9, 12, 187, 60, 111, 111, 35, 12], [93, 31, 8, 45, 77, 143, 68, 113, 27, 7], [5, 35, 14, 11, 224, 45, 155, 97, 13, 5], [41, 70, 16, 18, 76, 50, 44, 178, 75, 35], [165, 48, 9, 33, 6, 34, 13, 21, 258, 5], [81, 90, 9, 4, 52, 14, 25, 51, 208, 51]]","[5, 8, 2, 7, 5, 5, 9, 2, 9, 7, 1, 8, 6, 6, 6, 4]","[5, 8, 3, 7, 5, 5, 9, 2, 9, 7, 1, 8, 6, 6, 6, 6]","[[4. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 2. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 2. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 1. 1. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 1. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 3. 0. 0. 0. 0.]
 [0. 0. 0. 0. 1. 0. 6. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 2. 0. 0.]
 [1. 0. 0. 0. 0. 0. 0. 0. 6. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 2.]]",32
3,"['0.2979', '0.2961', '0.1254', '0.0033', '0.0000', '0.3791', '0.5182', '0.3317', '0.4527', '0.1162']","['0.3193', '0.3066', '0.1787', '0.0909', '0.0000', '0.2468', '0.2906', '0.1880', '0.2481', '0.2646']","['0.2979', '0.2961', '0.1254', '0.0033', '0.0000', '0.3791', '0.5182', '0.3317', '0.4527', '0.1162']","['0.3082', '0.3013', '0.1474', '0.0063', '0.0000', '0.2990', '0.3724', '0.2400', '0.3206', '0.1615']","['0.2979', '0.2961', '0.1254', '0.0033', '0.0000', '0.3791', '0.5182', '0.3317', '0.4527', '0.1162']","['0.9280', '0.9245', '0.9390', '0.9963', '1.0000', '0.8686', '0.8584', '0.8399', '0.8499', '0.9651']","[[182, 39, 123, 3, 0, 26, 21, 31, 181, 5], [66, 180, 7, 3, 0, 44, 51, 54, 177, 26], [39, 44, 72, 2, 0, 104, 155, 105, 32, 21], [24, 35, 38, 2, 0, 179, 117, 143, 37, 36], [12, 24, 28, 0, 0, 98, 199, 181, 39, 19], [41, 28, 44, 4, 0, 232, 98, 121, 28, 16], [3, 26, 18, 1, 0, 75, 313, 137, 13, 18], [20, 63, 30, 2, 0, 110, 68, 200, 75, 35], [132, 55, 31, 4, 0, 54, 14, 21, 268, 13], [51, 93, 12, 1, 0, 18, 41, 71, 230, 68]]","[7, 5, 5, 7, 8, 4, 2, 2, 8, 4, 9, 5, 1, 0, 5, 8]","[7, 5, 5, 7, 8, 4, 2, 2, 8, 9, 9, 5, 1, 0, 5, 8]","[[5. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 3. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 4. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 1. 1. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 2. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 7. 0. 0. 0. 0.]
 [0. 0. 0. 0. 1. 0. 6. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 4. 0. 0.]
 [1. 0. 0. 0. 0. 0. 0. 0. 9. 0.]
 [0. 0. 0. 0. 1. 0. 0. 0. 0. 3.]]",48
4,"['0.1751', '0.3618', '0.1376', '0.0589', '0.0750', '0.3399', '0.3825', '0.2869', '0.4966', '0.1692']","['0.3821', '0.2853', '0.1763', '0.2118', '0.2679', '0.2590', '0.2909', '0.2229', '0.2428', '0.1710']","['0.1751', '0.3618', '0.1376', '0.0589', '0.0750', '0.3399', '0.3825', '0.2869', '0.4966', '0.1692']","['0.2402', '0.3191', '0.1546', '0.0922', '0.1172', '0.2940', '0.3305', '0.2509', '0.3261', '0.1701']","['0.1751', '0.3618', '0.1376', '0.0589', '0.0750', '0.3399', '0.3825', '0.2869', '0.4966', '0.1692']","['0.9679', '0.8978', '0.9320', '0.9751', '0.9772', '0.8896', '0.8957', '0.8883', '0.8304', '0.9114']","[[107, 46, 158, 14, 0, 23, 17, 16, 212, 18], [32, 220, 9, 6, 6, 46, 27, 29, 185, 48], [21, 62, 79, 18, 32, 77, 112, 97, 36, 40], [10, 52, 32, 36, 16, 141, 98, 108, 45, 73], [6, 47, 27, 10, 45, 80, 135, 120, 45, 85], [11, 26, 38, 37, 14, 208, 90, 99, 44, 45], [1, 48, 20, 12, 37, 60, 231, 93, 19, 83], [4, 74, 35, 11, 16, 91, 47, 173, 80, 72], [69, 76, 32, 21, 0, 61, 9, 14, 294, 16], [19, 120, 18, 5, 2, 16, 28, 27, 251, 99]]","[5, 0, 8, 8, 1, 4, 6, 3, 1, 5, 2, 7, 3, 0, 2, 7]","[8, 0, 8, 8, 1, 4, 6, 3, 1, 5, 2, 7, 3, 0, 2, 7]","[[ 7.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  5.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  6.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  1.  3.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  3.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  8.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  1.  0.  7.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  6.  0.  0.]
 [ 1.  0.  0.  0.  0.  1.  0.  0. 11.  0.]
 [ 0.  0.  0.  0.  1.  0.  0.  0.  0.  3.]]",64
5,"['0.2930', '0.2566', '0.1690', '0.0573', '0.1167', '0.3725', '0.3411', '0.2769', '0.4155', '0.1487']","['0.2939', '0.3029', '0.1816', '0.2273', '0.2439', '0.2294', '0.3021', '0.1893', '0.2475', '0.2493']","['0.2930', '0.2566', '0.1690', '0.0573', '0.1167', '0.3725', '0.3411', '0.2769', '0.4155', '0.1487']","['0.2934', '0.2778', '0.1751', '0.0915', '0.1578', '0.2839', '0.3204', '0.2249', '0.3102', '0.1863']","['0.2930', '0.2566', '0.1690', '0.0573', '0.1167', '0.3725', '0.3411', '0.2769', '0.4155', '0.1487']","['0.9202', '0.9334', '0.9195', '0.9779', '0.9598', '0.8578', '0.9118', '0.8675', '0.8617', '0.9516']","[[179, 31, 138, 11, 1, 26, 17, 29, 172, 7], [104, 156, 12, 4, 11, 59, 22, 39, 156, 45], [35, 42, 97, 20, 43, 105, 90, 92, 29, 21], [20, 36, 44, 35, 28, 171, 81, 129, 28, 39], [18, 26, 36, 8, 70, 114, 119, 144, 36, 29], [31, 18, 54, 31, 25, 228, 70, 107, 28, 20], [6, 26, 27, 13, 77, 74, 206, 107, 14, 54], [28, 42, 55, 16, 28, 136, 35, 167, 63, 33], [132, 55, 44, 12, 0, 59, 11, 19, 246, 14], [56, 83, 27, 4, 4, 22, 31, 49, 222, 87]]","[4, 9, 8, 4, 5, 4, 6, 3, 4, 7, 5, 9, 3, 5, 0, 3]","[4, 9, 6, 4, 5, 4, 6, 3, 4, 7, 5, 9, 3, 5, 0, 3]","[[ 8.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  5.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  6.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  1.  6.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  7.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0. 11.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  1.  0.  8.  0.  1.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  7.  0.  0.]
 [ 1.  0.  0.  0.  0.  1.  0.  0. 11.  0.]
 [ 0.  0.  0.  0.  1.  0.  0.  0.  0.  5.]]",80
6,"['0.3322', '0.3026', '0.1359', '0.0671', '0.1750', '0.4216', '0.3179', '0.2073', '0.4003', '0.2120']","['0.3057', '0.3364', '0.1726', '0.2071', '0.2349', '0.2136', '0.3316', '0.2269', '0.2645', '0.2707']","['0.3322', '0.3026', '0.1359', '0.0671', '0.1750', '0.4216', '0.3179', '0.2073', '0.4003', '0.2120']","['0.3184', '0.3186', '0.1520', '0.1014', '0.2006', '0.2835', '0.3246', '0.2166', '0.3185', '0.2378']","['0.3322', '0.3026', '0.1359', '0.0671', '0.1750', '0.4216', '0.3179', '0.2073', '0.4003', '0.2120']","['0.9145', '0.9327', '0.9311', '0.9709', '0.9367', '0.8237', '0.9283', '0.9211', '0.8781', '0.9383']","[[203, 37, 112, 11, 4, 30, 13, 22, 162, 17], [101, 184, 9, 7, 17, 54, 18, 28, 138, 52], [38, 35, 78, 26, 65, 150, 76, 56, 18, 32], [24, 34, 38, 41, 45, 198, 70, 85, 23, 53], [24, 24, 35, 9, 105, 163, 100, 75, 31, 34], [39, 14, 37, 43, 42, 258, 59, 67, 31, 22], [5, 19, 25, 22, 120, 107, 192, 50, 9, 55], [33, 42, 59, 17, 38, 173, 21, 125, 49, 46], [148, 67, 32, 15, 1, 50, 8, 11, 237, 23], [49, 91, 27, 7, 10, 25, 22, 32, 198, 124]]","[8, 8, 5, 8, 5, 1, 0, 5, 0, 2, 2, 4, 9, 4, 7, 2]","[8, 8, 5, 8, 5, 1, 0, 5, 0, 2, 2, 4, 9, 4, 7, 2]","[[10.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  6.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  9.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  1.  6.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  9.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0. 14.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  1.  0.  8.  0.  1.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  8.  0.  0.]
 [ 1.  0.  0.  0.  0.  1.  0.  0. 14.  0.]
 [ 0.  0.  0.  0.  1.  0.  0.  0.  0.  6.]]",96
7,"['0.2700', '0.3503', '0.1446', '0.0786', '0.2767', '0.3660', '0.3030', '0.1957', '0.4426', '0.1983']","['0.3333', '0.3302', '0.1930', '0.2202', '0.2302', '0.2503', '0.3070', '0.2341', '0.2576', '0.2422']","['0.2700', '0.3503', '0.1446', '0.0786', '0.2767', '0.3660', '0.3030', '0.1957', '0.4426', '0.1983']","['0.2984', '0.3400', '0.1653', '0.1158', '0.2513', '0.2973', '0.3050', '0.2132', '0.3257', '0.2180']","['0.2700', '0.3503', '0.1446', '0.0786', '0.2767', '0.3660', '0.3030', '0.1957', '0.4426', '0.1983']","['0.9388', '0.9199', '0.9360', '0.9685', '0.8972', '0.8755', '0.9235', '0.9285', '0.8604', '0.9330']","[[165, 40, 106, 18, 9, 22, 11, 25, 195, 20], [77, 213, 8, 13, 22, 35, 20, 28, 147, 45], [35, 40, 83, 28, 104, 92, 84, 49, 22, 37], [13, 36, 33, 48, 71, 154, 79, 83, 29, 65], [17, 31, 37, 10, 166, 111, 97, 54, 36, 41], [17, 21, 36, 36, 75, 224, 66, 63, 46, 28], [4, 22, 18, 22, 180, 55, 183, 43, 12, 65], [21, 46, 58, 19, 74, 132, 28, 118, 64, 43], [107, 78, 29, 16, 7, 53, 7, 14, 262, 19], [39, 118, 22, 8, 13, 17, 21, 27, 204, 116]]","[4, 5, 4, 7, 2, 9, 2, 2, 4, 8, 8, 6, 4, 1, 0, 7]","[4, 5, 4, 7, 2, 9, 2, 2, 4, 8, 8, 6, 4, 1, 0, 7]","[[11.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  7.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0. 12.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  1.  6.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0. 13.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0. 15.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  1.  0.  9.  0.  1.  0.]
 [ 0.  0.  0.  0.  0.  0.  0. 10.  0.  0.]
 [ 1.  0.  0.  0.  0.  1.  0.  0. 16.  0.]
 [ 0.  0.  0.  0.  1.  0.  0.  0.  0.  7.]]",112
8,"['0.2848', '0.3092', '0.1481', '0.1342', '0.2450', '0.3513', '0.2666', '0.2289', '0.5051', '0.1726']","['0.3774', '0.3475', '0.1771', '0.2005', '0.2348', '0.2677', '0.3188', '0.2421', '0.2525', '0.2399']","['0.2848', '0.3092', '0.1481', '0.1342', '0.2450', '0.3513', '0.2666', '0.2289', '0.5051', '0.1726']","['0.3246', '0.3272', '0.1613', '0.1608', '0.2398', '0.3039', '0.2904', '0.2353', '0.3367', '0.2008']","['0.2848', '0.3092', '0.1481', '0.1342', '0.2450', '0.3513', '0.2666', '0.2289', '0.5051', '0.1726']","['0.9467', '0.9345', '0.9272', '0.9393', '0.9113', '0.8909', '0.9362', '0.9200', '0.8364', '0.9409']","[[174, 35, 90, 31, 8, 18, 12, 20, 210, 13], [65, 188, 13, 15, 20, 31, 13, 30, 184, 49], [35, 36, 85, 55, 91, 80, 71, 61, 29, 31], [13, 33, 42, 82, 58, 136, 68, 87, 31, 61], [18, 26, 39, 30, 147, 97, 81, 82, 43, 37], [18, 16, 40, 77, 61, 215, 49, 71, 45, 20], [4, 27, 32, 43, 171, 51, 161, 43, 15, 57], [21, 32, 81, 39, 51, 104, 23, 138, 79, 35], [85, 59, 32, 25, 5, 54, 6, 10, 299, 17], [28, 89, 26, 12, 14, 17, 21, 28, 249, 101]]","[0, 4, 6, 5, 6, 0, 3, 3, 2, 3, 5, 2, 3, 6, 2, 5]","[0, 4, 6, 5, 6, 0, 3, 3, 2, 3, 5, 2, 3, 6, 2, 5]","[[13.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  7.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0. 15.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  1. 10.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0. 14.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0. 18.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  1.  0. 12.  0.  1.  0.]
 [ 0.  0.  0.  0.  0.  0.  0. 10.  0.  0.]
 [ 1.  0.  0.  0.  0.  1.  0.  0. 16.  0.]
 [ 0.  0.  0.  0.  1.  0.  0.  0.  0.  7.]]",128
9,"['0.2733', '0.2138', '0.2578', '0.0966', '0.3017', '0.2958', '0.2533', '0.2454', '0.4257', '0.2479']","['0.3408', '0.3846', '0.1585', '0.2599', '0.2420', '0.2846', '0.3312', '0.2574', '0.2785', '0.2117']","['0.2733', '0.2138', '0.2578', '0.0966', '0.3017', '0.2958', '0.2533', '0.2454', '0.4257', '0.2479']","['0.3034', '0.2748', '0.1963', '0.1408', '0.2685', '0.2901', '0.2871', '0.2513', '0.3367', '0.2283']","['0.2733', '0.2138', '0.2578', '0.0966', '0.3017', '0.2958', '0.2533', '0.2454', '0.4257', '0.2479']","['0.9401', '0.9614', '0.8551', '0.9688', '0.8950', '0.9156', '0.9427', '0.9209', '0.8793', '0.9003']","[[167, 25, 188, 6, 10, 11, 11, 25, 141, 27], [83, 130, 35, 7, 23, 18, 12, 35, 176, 89], [27, 18, 148, 21, 115, 60, 64, 52, 21, 48], [10, 18, 79, 59, 73, 120, 63, 80, 17, 92], [13, 13, 80, 9, 181, 75, 63, 73, 25, 68], [16, 7, 96, 53, 73, 181, 54, 75, 25, 32], [6, 10, 47, 26, 179, 45, 153, 30, 5, 103], [32, 21, 123, 20, 65, 83, 18, 148, 44, 49], [104, 41, 86, 18, 8, 30, 7, 14, 252, 32], [32, 55, 52, 8, 21, 13, 17, 43, 199, 145]]","[8, 6, 3, 2, 5, 3, 4, 6, 8, 9, 1, 1, 9, 6, 2, 9]","[8, 6, 3, 2, 5, 3, 4, 6, 8, 9, 1, 1, 8, 6, 2, 9]","[[13.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  9.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0. 17.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  1. 12.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0. 15.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0. 19.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  1.  0. 15.  0.  1.  0.]
 [ 0.  0.  0.  0.  0.  0.  0. 10.  0.  0.]
 [ 1.  0.  0.  0.  0.  1.  0.  0. 18.  1.]
 [ 0.  0.  0.  0.  1.  0.  0.  0.  0.  9.]]",144
